label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49
T-shirt/top,0,0,35.8125,9.75,24.0625,6.5625,0,0,6.9375,99.3125,19.25,63.0625,12.9375,0,0,25.9375,158.125,127.25,109.4375,22.125,0,0,51.3125,160.125,115.5625,117.375,38.4375,0,0,75.125,165.6875,110.0625,129.5625,56.4375,0,0,94.9375,161.6875,107.5625,129.5625,65.25,0,0,96.25,127,81.25,95.625,62.8125,0
T-shirt/top,0.75,102.75,153.625,143.875,165.0625,80.0625,0.5625,72.3125,204.8125,214.125,206.1875,205.0625,205.0625,33.1875,121.125,205.5,202.5625,205.5625,202.5625,205.1875,81.9375,0.5625,115.875,220.8125,213.4375,213.8125,95.5625,0.1875,1.0625,108.9375,216,216.5,210.0625,98.0625,0,1,107.3125,200.5625,215.3125,202.5625,102.5,0.6875,0.625,102.75,200.875,201.1875,196.0625,104.9375,1.1875
Trouser,0,0,113.1875,181.25,149.25,0,0,0,0,182.1875,236.125,227.3125,0,0,0,0,177.625,204.375,217.1875,0,0,0,0,154.4375,164.375,198.4375,0,0,0,0,138.75,119.125,184,0,0,0,0,133.75,73.1875,184.875,0,0,0,0,108.0625,50.625,155.5,0,0
Bag,0,0,0.75,44.625,18.0625,0.375,0,8.6875,49.5,126.6875,73,135,55.5625,24.5,119.875,216.25,215.625,219,220.0625,219.3125,197.4375,178.0625,221.125,224.625,225.9375,225.375,226.6875,213,164.9375,219.9375,222.75,222.875,223.125,221.5,211,141.875,230.1875,233.25,232.375,228.6875,226.125,203.5,51.875,114.9375,114.625,25.5,19.875,19.4375,13.25
Bag,0,0,0,0,0,0,0,87.9375,160.25,161.125,170.375,179.875,169.25,113.1875,129.9375,204.8125,207.625,211.5,209.9375,207.75,157.75,114.75,210.4375,211.8125,212.4375,211.9375,212.1875,170.875,109.125,206.375,207.375,209.125,210.875,210.875,179.1875,100.75,195.1875,204.8125,179.3125,171.3125,173.5,143.3125,0,0,0,0,0,0,0
Trouser,0,0,128.9375,204.5,198,2.9375,0,0,0,173.25,224,222.1875,25.1875,0,0,0,166.6875,130.25,198.5625,23.8125,0,0,0,185.5625,47.0625,193.5625,6.5,0,0,0,158.375,70.125,180.3125,9.875,0,0,0,103.9375,119.4375,183.0625,11,0,0,0,33.6875,126,157.1875,0.4375,0
Bag,0.0625,0,12.0625,26.8125,18.0625,0.0625,0,13.75,91.6875,167.8125,163.75,183.5625,112.0625,48.9375,105.75,215.4375,214.125,214.1875,211.8125,210.9375,162.8125,145.875,200.375,204.5,209.5,211.375,209.8125,174.375,159.4375,183.9375,190.8125,199.375,203.0625,202.5,159.5,122.5,218.875,222.3125,207.5,206.375,204,135.25,7.375,22.6875,17.875,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,67.6875,40.9375,0.3125,0,0,1.6875,103.75,210.6875,210.75,157.4375,0.3125,23.6875,174.8125,207.9375,212.375,218.875,184.3125,123,225.5625,216.0625,224.1875,227.75,223.8125,176.75,12.9375,30,61.125,41.5625,26.125,20.875,15.75,0,0,0,0,0,0,0
Coat,0,0.625,57.5,143.375,49.4375,0.3125,0,0,0.5625,91.5,214.9375,103.0625,0.125,0,0,44.4375,225.3125,225.25,223.6875,59.9375,0,0,91.125,228.0625,223.8125,222.1875,106.125,0,0,105.9375,229.625,224.4375,221.8125,127.4375,0,0,107.25,231.5,226.625,221.125,151.5,0,0,94.125,174.4375,164.6875,157.25,143.875,0
Pullover,0,46.9375,160,179.125,171.4375,75.125,0,0,132.5625,187.8125,73.5625,169.875,159.4375,0,0,154.3125,174.0625,138,156.0625,193,0,0,162.3125,209.9375,193.375,191.25,212.375,0.6875,0,178.8125,204.75,197.3125,193.3125,206.75,12.4375,0,179.5,188.4375,201.0625,201.3125,167.9375,27.3125,0,119.8125,35.5,34.75,41.625,90.5,24.875
Bag,0,0,11.5,59.6875,63.25,1.25,0,0.1875,0.5625,69.6875,0.75,8.375,46.375,0.8125,29.375,116.1875,130.625,77.75,78.1875,132.125,91.9375,32.125,192.9375,191.3125,191.5,182.25,180.375,147.8125,26,187.0625,206.4375,209.4375,208.625,200.75,138.5,26.1875,183.8125,215.5,214.1875,219.125,219,137.4375,0.125,114.125,151.25,164.9375,165.875,164.125,93.0625
T-shirt/top,0,9.625,112.125,167.375,146.25,79.625,0.0625,0,111.3125,165.0625,190.8125,161.125,173.75,13.75,0,156.125,155.25,155.875,163.5,160,27.125,0,58.125,155.5625,159.625,166.5625,71,0,0,0.25,157.5625,160.5625,162.4375,39.5625,0,0,1.3125,158.3125,158.625,158.8125,53.5625,0,0,12.5,143.4375,146.125,135.75,30.125,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.1875,19,0.5,27.375,0,0,0,12.3125,205.8125,201.9375,113.9375,1,0.75,44.8125,169.4375,210.9375,217.8125,157.375,114.9375,181.5,225.5625,229.75,231.125,234.75,206.6875,71.1875,117.125,136.5,124.1875,82.375,156.4375,134.8125,0,0,0,0,0,0,0
Dress,0,0.25,76.625,7.25,77.4375,0.1875,0,0,0.375,67.625,132.6875,47.9375,0,0,0,0,80.25,139.25,60.4375,0,0,0,0.0625,128.875,143.5,97.1875,0.0625,0,0,0,152.6875,145.625,120.6875,0,0,0,5.875,174.1875,149.9375,152.25,0.625,0,0,25,159.75,147.3125,149.125,12,0
Dress,0,0,49.0625,124.4375,35,0,0,0,0,67.8125,203.25,42.3125,0,0,0,0,91.9375,199.625,56.5,0,0,0,0,99.5625,200.75,60.1875,0,0,0,0,100.625,206.25,60.125,0,0,0,0,102.875,209.875,63.75,0,0,0,0,94.5,194.3125,58.25,0,0
Pullover,0,0.125,52.125,150.875,103.4375,2.1875,0,0,17,63.25,74.9375,93.25,46.125,0,0,41.625,60.5625,57.75,63.9375,67.9375,0,0,54.3125,67.875,51.0625,59.75,86.75,0,0,63.75,64.625,56.9375,68.3125,96.1875,0,0,65,71.875,72.1875,83,100.3125,0,0,55.5,75.25,80.9375,112.125,77.6875,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.1875,46,110,4.75,28.5,18.25,48.5625,100.5625,171.375,191.6875,180.875,173.375,39.125,77.25,103.625,125.125,122.25,138.75,105.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bag,0,0,10.625,51.375,43.1875,0.5,0,0,0.4375,43.375,1.0625,30.8125,24.875,0,0,0.625,54.875,0.5,48.1875,19.5,0.125,0.0625,65.0625,150.25,150.9375,148.125,127.125,16.6875,0,159.5,163,162.0625,156.25,162.9375,75.0625,0.8125,161.3125,163.8125,174.375,169.375,175.375,48.6875,0.8125,178.1875,155.4375,144.1875,145.0625,146.0625,9.0625
Trouser,0,0,105.5,207.25,165.3125,0,0,0,0,122.1875,226.875,205.0625,0,0,0,0,121.8125,161.375,207.75,0,0,0,0,111.625,104,180.125,0,0,0,0,99.6875,71.6875,163.375,0,0,0,0,91.5,55.0625,153.0625,0,0,0,0,76.1875,41.3125,118.8125,0,0
Pullover,0.3125,51.4375,155.125,154.4375,152.4375,43.0625,0.1875,1.0625,138.625,166.1875,161.6875,167.6875,141.625,0.5625,0.5625,143.5,116.3125,118.25,122.3125,134.5,1.3125,10.4375,118.0625,123.5625,121.4375,109.75,133.9375,14.375,26.5625,114.3125,125.875,123.4375,127.3125,105.5625,28.3125,37.6875,118.625,125.625,124.0625,124.75,123.1875,36.75,40.625,117.25,102.0625,100.625,98.0625,123.6875,40.5
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.3125,0.875,101.875,70.3125,2.3125,34.5,0.5,46.4375,4.875,63.6875,181.875,159.4375,149.6875,61.75,135.125,113.75,94.75,142.625,164.3125,113.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pullover,0.3125,63.1875,183.9375,205.0625,205.875,122.1875,0,0,165.1875,188.9375,184.3125,189.5625,223.1875,38.125,0,160.625,186.25,175.9375,175.8125,190.0625,54.125,0,181.6875,145.5625,176.1875,181.8125,152.625,67.125,1.625,179.375,140.125,176.75,184.5625,142.625,72.1875,9.375,166.125,182.75,207.8125,208.6875,156.125,78.4375,14.25,171.125,112.875,114.0625,112.5625,129.8125,98.875
T-shirt/top,0,38.5,139.625,157.1875,147.8125,60.3125,0,0,158.5625,193.9375,187.8125,184.375,186.8125,2.875,0,143.5,192.4375,190.8125,192.375,147.1875,20.6875,0,0.1875,178.4375,192.25,193,29.625,0.0625,0,0.5,172.875,193.3125,194.25,32,0,0,0.375,171.8125,195.375,193.0625,42.4375,0,0,0.3125,173.4375,193.6875,190.0625,44.5,0
Bag,0,0,0,0,0,0,0,75.875,118.75,118.875,121.25,121.25,124.625,85.4375,147.625,200.1875,201.625,200.625,206.125,198.4375,156.5625,108.8125,199.5,202.25,211.4375,195,201.4375,146.4375,77.75,206.4375,212.625,200.625,199.1875,204.8125,85.5,27.625,134.4375,128.375,124.4375,123.375,131.8125,24.625,0,0,0,0,0,0,0
Shirt,0,24.125,90.5,72.5,87.5,22.5,0,0,93.5625,147.875,156.0625,153.625,83.625,0,0,44,178.375,150.3125,169.5625,70.625,0,0,47.125,197.375,167.1875,191.75,60,0,0,65.8125,200.25,187.875,193.125,88.125,0,0,56.375,164.75,131.9375,141.125,70.6875,0,0,0.375,81.375,107.8125,71.25,1.6875,0
Coat,0.1875,13.3125,177.6875,184.375,141.1875,0.1875,0,0,170,211.125,213.375,213.8125,122.375,0,1.8125,218.125,207.8125,209.3125,208.75,179.875,0,18.6875,221.6875,205.3125,209.625,207.875,217.6875,0,32,207.75,212.6875,211.5,209.125,222.8125,14.8125,40,183.625,217.8125,213.6875,218.0625,190.375,35.3125,23.5625,135.375,194.25,205.9375,191.125,140.3125,28.8125
Coat,0,0.3125,62.75,189.3125,104.5,0.9375,0,0,22.9375,140,155.4375,139.9375,46.3125,0,0,71.0625,151.875,149.8125,130.875,109.5,0,0,83.5,147.0625,123.75,127.6875,126.0625,0,0,94.0625,125.9375,125.9375,126.625,116.3125,0,0,89.8125,146.5625,134.6875,137.5,128.5,0,0,106.75,130.25,88.25,123.3125,132,0
Pullover,0,0.25,122.5625,179.125,98.875,0.0625,0,0,91.5625,175.5625,176.375,181,76.25,0,0,152.5,170.5,172.5,176.625,129.6875,0,0,179.8125,174.9375,176.25,184,153.75,0,0,191.375,168.3125,177.375,170.375,170.6875,0,0,190.375,169.0625,177.125,167.1875,178.625,0,0,145.0625,154.4375,156.25,143.6875,136.0625,0
Sandal,0,0,0.1875,10.875,46.125,56.3125,47.6875,0,0,7.0625,86.5625,44,18.4375,100.75,0,0,0.3125,78.375,28.5625,9.3125,137.3125,0.1875,0,0.1875,0.875,109.5625,107.75,101.9375,0.0625,35.9375,88.375,72.5,110.875,104.75,96.9375,77.0625,127.6875,135.875,112.875,98.5625,102.4375,90.25,59.8125,99.125,104,95.125,92.9375,99.875,90.125
Bag,0,0,0,0,0,0,0,37.125,66.25,66,67.75,67.4375,67.25,49.75,122.375,182.4375,183.125,184.5625,183.9375,183.5625,125.875,154.875,195.375,194.75,186.1875,186.5625,191.375,99.6875,130.25,208.6875,210.0625,177.6875,203.5,199.25,98.5,50.75,144.8125,147.0625,126.5,96.9375,97.6875,32.875,0,0,0,0,0,0,0
Trouser,0,0,113.5,191.8125,154.8125,0,0,0,0,137.9375,188.8125,176.75,0,0,0,0,139.4375,164.375,182.75,0,0,0,0,137,72.125,176.375,0,0,0,0,134.375,31,163.8125,0,0,0,0,142,9.0625,162.6875,0,0,0,0,92.75,0.5625,99.0625,0,0
Pullover,0.4375,13.625,108.125,156.875,107.75,21.0625,0,0.0625,116.875,128.875,124,126.6875,125.875,7.125,0.5625,134.125,119,107.8125,105.1875,124.5,24.8125,8.8125,128.9375,127.875,102.4375,101.75,118.625,34.1875,16.625,104.4375,144.5,104.3125,102.5,107.25,43.5,24.75,104.375,150.3125,111.875,105.875,112.125,47.75,14.5,69,148.125,121.5625,107.625,81.4375,26.6875
Trouser,0,0,114.5625,186.75,131,0,0,0,0,122.8125,192.625,151.3125,0,0,0,0,127.3125,157.9375,162.4375,0,0,0,0,99.25,117.3125,142.1875,0,0,0,0,92.6875,72,151.125,0,0,0,0,96.125,41.9375,136.1875,0,0,0,0,91.75,14.5625,99.8125,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,12,0.0625,0,0,0,33.4375,93.5625,68.625,93.375,41.4375,16.75,12.75,57.375,84.4375,90.5625,96.9375,99.4375,103.9375,89.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0.6875,105.1875,117,111.8125,52.0625,0,0,27.1875,192.625,182,197.9375,129.6875,0.5625,29.875,121.0625,201.375,203.875,200.6875,169.75,90.5625,172,183.6875,205.8125,205.4375,204.5625,179.125,32.3125,47.4375,58.6875,59.875,61.4375,62.125,38.125,0,0,0,0,0,0,0
Coat,0,20.375,122.375,184.9375,106.6875,11.9375,0,0,86,145.125,141.5625,147.3125,83.25,0,0,122.25,162.6875,156.375,165.4375,115.1875,0,0,144.0625,159.75,155.9375,157.125,144.25,0,0,161.8125,152.75,166.4375,158.9375,163,0,0,175.25,182.125,197,198.1875,172.3125,0,0,110.8125,1.125,0.75,0.75,114.4375,0
Trouser,0,0,129.25,202.25,129.1875,0,0,0,0,165.0625,219.5,165.0625,0,0,0,0,138.5,177.625,134.9375,0,0,0,0,98.0625,160.5625,84.5,0,0,0,0,110.3125,123.625,97.9375,0,0,0,0,106.125,118.5,93.375,0,0,0,0,58.875,98.5,56.6875,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,26,48.875,11.5625,3.75,3.4375,19.1875,92.3125,97.9375,135.1875,150.6875,27.625,56,83.5,68.8125,67.625,93.0625,86.875,68.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bag,0,0,0,0,0,0,0,69.125,86.8125,97.375,58.4375,91.25,83.6875,58.625,137.8125,123.3125,119.5,146.125,119.4375,120.9375,126.75,120.375,151.625,154.5625,105,149.375,147.375,104.4375,147.5,122.125,128.875,147.875,127.4375,126.1875,129.25,80.0625,99.375,98.125,90.5,101.4375,100.75,71.25,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.25,93.375,87.125,46.875,0,0,0,34.375,223.5,213.75,150.6875,0.125,0.375,15.8125,183.375,212.3125,202.5625,148.625,50.0625,73.125,132.625,205.3125,192.25,186.5625,169.6875,79.6875,160.125,173.1875,164.875,100.5625,157.0625,124.5,0,0,0,0,0,0,0
Shirt,0.1875,15.375,68.6875,163.8125,113.5625,32.1875,0.0625,0,106.9375,141.4375,125.25,142.4375,127,3.1875,0,149.0625,144.8125,138.625,112.8125,150.8125,23.125,0,175.9375,161,158.75,117.5,164.0625,24.875,0,164.8125,177.9375,156.3125,124.9375,126,64.25,5.0625,123.625,167.875,167,137.8125,139,46.0625,8.8125,93.875,94.0625,150.875,100.5625,62.375,66
Shirt,0,18.6875,113.625,212.75,148.3125,34.3125,0,0,145,227.5,225.6875,227.0625,201.0625,0,0,185.25,231.8125,227.4375,228.4375,239.375,4.5,0,214.75,224.8125,228.875,232.6875,230.375,34.5625,0,215.0625,200.6875,231,235.875,190.1875,39.0625,0,184.375,198.3125,233.875,236.6875,179.5,17.1875,0,94.6875,129.6875,173.25,169.6875,96.5625,2.125
Bag,38.0625,75.5,80.625,79.875,81.125,79.0625,47.375,89.4375,185.75,178.5,173.5,166.8125,161.6875,144.875,88.375,191.1875,205.6875,194.5,170.25,169.125,109.25,78.1875,194.6875,209.25,198.875,170.6875,171.9375,50.5,83.4375,187.1875,206.9375,197.1875,185.0625,176.875,47.5625,94.3125,193.9375,204.4375,200.0625,198.0625,177.25,49.3125,20.0625,97.875,103.5,95.5625,97.75,95.3125,25.8125
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.875,49.375,128.3125,0.5625,68.5,17.1875,62.8125,126.3125,171,186.0625,153.1875,173.8125,42.875,80.1875,93.0625,96.875,78.5625,60.1875,58.4375,0.4375,4.375,7.0625,5.75,5.875,6.0625,4.4375,0,0,0,0,0,0,0
Shirt,0,79.75,185.5625,150.375,184.8125,94.0625,0,0,90.8125,241.25,242.75,241.5625,110.0625,0,0,26.375,244.375,241.375,242.0625,63.4375,0,0,13.0625,245.0625,242.75,244.0625,62.5,0,0,17.625,244.9375,242.875,242.1875,73,0,0,50.5,245.5625,244.0625,241.9375,120.5,0,0,61.75,195.1875,186.375,194.875,106.1875,0
Coat,0,0.25,56.5625,86.5625,48.3125,0.25,0,0.1875,11.4375,65.8125,139.1875,109.1875,18.5625,0,0.0625,37.75,56.625,113.25,111.6875,84.125,0.25,1.375,72.5625,54.5,107.6875,133.5625,134.6875,0,11.8125,87.375,51.3125,110.4375,113,154.625,9.4375,25.25,69.625,50.5,112.3125,111.3125,126.5625,31.875,3.75,16.4375,55.1875,98,90.875,34.6875,6.1875
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,9.625,87.3125,19.9375,31,33.5625,0.3125,71.875,14.25,203,197.1875,115.3125,75.6875,79.9375,167,123.75,147.0625,124.5,134.875,109.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trouser,0,0,104,176,124.5625,0,0,0,0,116.3125,182.75,148.125,0,0,0,0,80,133.875,99.4375,0,0,0,0,79.1875,96,93,0,0,0,0,87.5,52.875,101.8125,0,0,0,0,101.125,63.625,121.375,0,0,0,0,74.375,42,88.5,0,0
Pullover,0,4.625,64.375,89.5625,60.125,0.125,0.0625,0,31.5,54.1875,52.6875,58.125,28.375,0,3.0625,94.5625,52.6875,53.6875,66.6875,81.8125,0,10.3125,79.5,60.625,56.875,58.875,84.375,4.9375,13.9375,86.3125,58.9375,56.875,57.6875,87.5625,10.6875,13.6875,85.8125,60.5625,57.125,57.625,89.4375,14.6875,12.125,76.5,43.8125,42.3125,42.875,79.5625,10.375
Bag,0,0,0,0,0,0,0,0.8125,3.1875,0,0,0,0,7.125,66.1875,115.5625,107.9375,119.5,123,140.5625,82.125,59.5,139.625,152.625,149.375,162.5625,174.5625,117.0625,53.0625,165.5625,216.5,217.6875,211.4375,198.5625,31.8125,0.1875,12,13.875,1.9375,0,0,0.0625,0,0,0,0,0,0,0
Coat,0,0.5625,166.0625,239.125,204.1875,41.0625,0.3125,0.1875,170.125,230.6875,193.8125,230.25,202.5625,7.375,7.75,236.5,232.3125,221.625,228.4375,237.9375,55.125,32.875,231.9375,235.3125,223.9375,232.5625,235.0625,85.25,36.75,189.4375,236.5,225.1875,236.5625,192.875,99.8125,29.1875,189.4375,242,233.0625,236.5625,178.25,98.5,22.0625,181.6875,148.0625,165.9375,154.25,155.75,90
Sandal,0,0,0.1875,22.0625,36.875,107.625,42.9375,0,0,4.6875,78.125,84.4375,100.125,38.9375,0,0,0.5,92.5,63.3125,109.1875,52.9375,0,0,39.375,142.125,106.125,159.9375,98.125,0,0,2.9375,92.4375,5,108.25,92.8125,0.0625,7.9375,42.1875,16.5,77.5,126.9375,83.1875,18,79.1875,92,74.0625,1.875,100.875,58.25
Trouser,0,0,83.25,122.5,71.8125,0,0,0,0,94.5625,124.3125,77.875,0,0,0,0,94.375,104.8125,113.375,0,0,0,0,95.375,29.8125,119.3125,0,0,0,0,104.5625,18.5625,125.75,0,0,0,0,83.9375,35.3125,113.4375,0,0,0,0,57.0625,38.6875,92.9375,0,0
Sneaker,0,0,0,0,0,0,0,0,0.0625,0,0,10,0,0.125,0.1875,0.5625,58.75,173,165.1875,75,124.5625,78.375,151.9375,206.0625,213.75,220.5,224.3125,197.125,108.75,201.9375,208.1875,207.375,204.6875,204.0625,165,0,47.6875,82.5,83.875,82.125,83.3125,43.4375,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0.0625,47.1875,50.625,26.4375,6.8125,0,0,3.625,160.3125,196,199.0625,95.875,0.5625,4,107.5625,190.375,195.875,187.0625,144.75,111.9375,163.125,183,198.625,202.4375,195,156.25,72.6875,140.8125,158.5625,96.125,21,161.125,126.5625,0,0,0,0,0,0,0
Bag,0,0,0.3125,27.6875,18.1875,0.0625,0,0,0.4375,25.8125,3.5625,24.25,1.0625,0.1875,0,116.75,117.9375,111.625,127.3125,112.6875,54.8125,14,113.75,151.5,157.3125,153.5625,124.625,55.125,98.5,76.25,72,89.0625,128.75,138.1875,70.75,112.625,81.8125,82.0625,74,89.8125,110.6875,63.6875,51.4375,127.625,147.5625,147.4375,103.5625,59.4375,34.6875
Shirt,0,6.5,53.0625,153.0625,49.5625,6.5,0,0.0625,94.5,87.4375,89.5625,89.1875,96.75,0,33.8125,110.1875,91.4375,91.4375,94.4375,119.25,34.0625,0,51.1875,97.5,98.125,101.3125,36.75,0.0625,0,8.875,104.625,99.5,109.75,0.125,0,0,22.6875,104.875,102.125,113.8125,6.875,0,0,11.3125,101.3125,101.125,101.375,6.6875,0
Pullover,0,26.75,112.375,98.1875,114.5625,52.1875,0.125,0,74.625,114.875,120.5625,108.1875,105.875,0,0,105.5,129,129.0625,116.875,146.9375,0.3125,0,135.75,129.9375,135.5,125.5,170.4375,8.25,0,126.125,127.8125,142.5625,141.625,127.5625,18.875,0,114.1875,151,150.5625,156.5,124.1875,22.3125,0,105.0625,116.1875,119.5,111.9375,113.125,20.0625
T-shirt/top,0,41.8125,99.875,145.5,114.9375,55.9375,0,0,75.3125,74.9375,66.4375,72.5,76.8125,9.5625,0,70.5625,93,89.3125,79.6875,75.5,4.125,0,0.1875,83.6875,98.375,75.625,10,0,0,0.375,89.25,86.1875,84.0625,21.125,0,0,13.9375,84.125,81.1875,77.5625,39.1875,0,0,23,81.5,81.75,79.8125,43.8125,0.0625
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,46.3125,139.1875,132.5625,119.375,82.3125,141.6875,166.9375,179.5,178.6875,180.75,191.5,141.125,23.625,88.125,122.1875,128.1875,113.25,102.75,60.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandal,0,0,0,0,0,0,0,0,0,0.5625,50.875,22.0625,62.3125,19.1875,0,0,0.5625,7.5625,96.25,120.6875,37.9375,0,0.3125,0.125,0.25,101.0625,151.875,169.3125,7.1875,85.5,21.375,55.8125,36.8125,95.3125,167.875,75,133.5,90.5,34.1875,0.1875,66.375,113.375,0,0,0,0,0,0,0
Bag,23.4375,49.4375,51.6875,89.8125,61.625,62.6875,40.25,141.75,174.4375,200.5,201.125,206.625,208.0625,171.125,159.1875,202.4375,207.8125,209,211.1875,213.75,180.375,186,213.25,201.6875,216.625,210.625,210.625,189.4375,186.5,208.8125,210.375,218.625,207.5625,201.6875,176.0625,112.25,206.125,216.8125,205.8125,217.1875,183.6875,162.8125,14.9375,105,89.75,95.875,100.6875,116.375,32.125
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,5.1875,56.5,99.25,0.6875,34.625,35.875,68.125,118.125,189.25,234,217.25,169.0625,29.5,55.6875,65.6875,74.1875,78.25,77.1875,62.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bag,0,0,0,0,0,0,0,67.6875,78.875,71.3125,74.1875,84.8125,84.625,96.9375,74.5,177.125,164.5,197.3125,187.375,173.1875,118.8125,76.375,169.6875,168.0625,191.1875,186.5,175.5625,116.375,58.6875,175.4375,183.125,199.375,195.375,182.25,107.75,38.875,180.8125,186,185.125,183.8125,180.75,85,0,0,0,0,0,0,0
Dress,0,0,92.9375,38.4375,101.8125,6.5625,0,0,8.875,133.75,231.125,192.0625,39.3125,0,0,0,91.6875,234.375,160.125,0.375,0,0,0.5,124.75,236.625,185.75,0.625,0,0,0.3125,157,238.4375,209.375,0.5,0,0,0,177.0625,240.5625,225.4375,0.0625,0,0,0,146.875,233.75,209.25,2.5,0
Ankle boot,0,0,1.0625,136.25,153.25,123,30.375,0,0,1.125,154.1875,201,196.875,40.5,0,0,1.0625,172.75,204.8125,205.875,4.4375,0,0,0.4375,188.25,201.8125,209,17.125,0.0625,0,33.5,200.875,207.5625,190.875,55.75,0.5,46.8125,152.125,197.1875,173.6875,193.6875,63.625,43.875,148.625,180.6875,141.375,7.6875,166.5625,71.375
Sneaker,0,0,0,0,0,0,0,0,0,0,0,42.8125,7.0625,0.875,0,0.0625,0.125,41.1875,192.6875,211.0625,157.75,0.5,17.6875,105.0625,187.1875,214.875,216.375,171.625,78.75,147.3125,169.75,167.5625,157.125,150.0625,131.1875,32.6875,57.5625,49.9375,55.3125,74.5625,86.3125,70.0625,0,0,0,0,0,0,0
Bag,0,0,13.9375,58.8125,12.75,0,0,0,0.125,66.125,0.625,64.1875,0.125,0,0.0625,0.875,77.1875,1.1875,112.0625,0.3125,0.125,39.5,160.375,180.25,149.75,157.125,173.4375,8.125,7.5,210.625,161.25,162.5,176.0625,173.125,14,0,200.1875,178.3125,149.4375,166,184.9375,0,0,147.5,187.5625,161.25,148.5625,141.1875,0
Bag,0,0.0625,19,54.1875,65.0625,11.75,0,0,1.4375,69.0625,1.9375,2,58.75,0.3125,0.125,55.5625,175.875,153.0625,154.75,172.375,34.5625,5.5,110.375,204.9375,204.8125,200.875,201.25,97.9375,39.9375,150.4375,204.75,205.5625,206.125,206.5,142.9375,55.875,167.5625,208.8125,209.5625,209.9375,209.5,153.5,35.4375,181.9375,199.0625,166.5,150.6875,155.375,113.375
Shirt,0,7.8125,151.25,153.9375,145.3125,26.9375,0,0,0,161.8125,171.4375,145.1875,24.25,0,0,0.375,173.125,158.5625,156.125,40.0625,0,0,3.875,175.6875,162.5,156.875,48.3125,0,0,13.625,176.625,168,160.6875,56.875,0,0,29.375,175.5,172.8125,166.6875,73.5625,0,0,25.6875,158.125,166.1875,156.5625,60.5,0
Dress,0,0,47.875,109.75,44.5625,0,0,0,0,55.75,83.375,45.125,0,0,0,0,48.3125,95,46.5,0,0,0,0,76.1875,119,71.75,0,0,0,0,82,104,77.25,0,0,0,0,126.5625,123.125,104.8125,0,0,0,0,119.4375,134.5625,115.1875,0,0
Trouser,0,0,147.5,194.5,147.375,0,0,0,0,146.75,186.875,168.4375,0,0,0,0,143.1875,167.6875,169.3125,0,0,0,0,140.1875,125.625,163.3125,0,0,0,0,127.5625,65.25,164.1875,0,0,0,0,110.8125,39.9375,165.1875,0,0,0,0,99.1875,18.625,122.1875,0,0
Bag,0,0,5.6875,41.125,34.875,0.4375,0.0625,0.4375,0.6875,37.75,0.9375,38.8125,1.9375,0.625,1.875,116.625,128.8125,92.0625,111.625,126.1875,78.75,78.5,144.75,139.25,131.375,134.5625,146.4375,104.4375,104.625,146.9375,162,164.6875,170.3125,174.25,121.9375,79.9375,160.4375,170.3125,171.375,176.0625,177.75,128.375,30.4375,109.5,91.5625,76.6875,71.6875,68.8125,56.0625
Ankle boot,0,0,0,0,0,0,0,0,0,0.5,3.25,49.3125,0.875,3.25,0,0,0.75,126.375,189.25,151.25,115.9375,0.3125,0.6875,44.9375,178,202.25,212.875,127.75,95.125,150,182.5625,196.625,184.75,168.1875,132.5,58.6875,139.5625,169.6875,147.875,126.1875,166.4375,129.9375,0,0,0,0,0,0,0
