label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49
Sneaker,0,0,0,0,0,0,0,0,0,0,2,71.125,2.375,0.25,0,0,0.25,63.1875,213.8125,172.6875,109.1875,0.3125,29.0625,115.5625,199.4375,215.75,216,155.5625,143.0625,203.5625,212.5,202.5625,207.9375,217.625,169.875,45.6875,88.1875,97.6875,97.75,96.3125,97.5625,71.0625,0,0,0,0,0,0,0
Ankle boot,0,0,0,0.125,12.375,0.125,0.0625,0,0,0,0.75,113.375,91.4375,55.6875,0,0,0.1875,34.3125,186.875,181,92.6875,0.0625,0,0.25,116.8125,187.3125,175.4375,39.75,18.1875,41.0625,140.6875,194.5,185.5,188.5625,42.8125,52.6875,93.9375,119.1875,133.125,148.8125,126.0625,37.75,0,8.75,15.3125,14.5625,14.875,13.875,2.75
Trouser,0,0,73.6875,189.5,172.25,18.8125,0,0,0,109.6875,188.4375,176.125,22.75,0,0,0,142.5,94.4375,191.8125,8.875,0,0,0,164.3125,46.875,175.5625,10.25,0,0,0,137.25,34,158.8125,1.375,0,0,0,103.625,46.875,143.875,0,0,0,0,91.3125,57.6875,129.375,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.375,22.1875,22.125,34.5625,69.4375,22.375,0.375,26.5625,101,4.625,62.1875,12.0625,0.25,50.875,72.375,66.25,69.1875,63.3125,87.8125,83.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trouser,0,0,120,207.125,160.5,0,0,0,0,165.75,223.5,200.375,0,0,0,0,171.125,131.875,203,0,0,0,0,171.75,79.375,191.0625,0,0,0,0,137.5625,94,194.375,0,0,0,0,93.0625,121.625,188.1875,0,0,0,0,38.1875,138.1875,150.5,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0.125,11.375,36.8125,0.1875,0,0,0,0.25,83.5625,139.1875,72.4375,0.1875,0.4375,12.375,87.125,139.375,130.6875,98.5,16.875,82.0625,118.875,120.625,125.1875,147.1875,121.5,12.5625,13.875,16.9375,19.4375,24.0625,22.6875,12.5625,0,0,0,0,0,0,0
Pullover,0.0625,40.875,96.6875,102.4375,98.375,36.625,0,0,106.6875,100.9375,99.25,105.8125,88.4375,0,0,135.1875,105,111.8125,118.8125,137.6875,0,6.6875,139.5625,100.3125,112.1875,107,137.625,9.875,16.5,122.625,120.75,115.625,118.0625,121.5,22.25,20.8125,105.6875,132.125,127.875,128.5625,114.4375,26.125,20.75,63.3125,0.0625,0,0.1875,71.125,21.625
Bag,0,0.375,46.125,68.3125,57.25,0.3125,0,0.0625,20.0625,30.9375,0,19.125,29.75,0.1875,31.6875,102.5,30.1875,25.375,66.8125,118.6875,32.1875,36.3125,126,115.0625,116.0625,115.875,161.125,28.5625,35.0625,115.4375,115.9375,117.75,131.875,159.25,34.8125,30.0625,113.1875,125.0625,127.0625,134.75,153.875,26.25,5.125,134.25,148.6875,142.1875,142,155.9375,1.375
Dress,0,24.25,178.375,146,177.8125,18.8125,0,0,78.1875,221,220.75,227.9375,77.6875,0,0,109.0625,175.6875,226.5,179.9375,109,0,0,124.3125,176.6875,226.4375,170.9375,122.5625,0,0,30.3125,198.75,226.1875,184.1875,20.25,0,0,0,210,226.75,182.875,1.625,0,0,1,190.125,212.25,168.1875,1.375,0
Coat,0,0.0625,62.5625,136.875,77.375,0.5,0,0,1.125,181.875,218.125,201.6875,28.625,0,0,43.4375,219.9375,211.5,212.8125,101.625,0,0,57,202.625,211.75,193.5625,126,0,0,79.8125,212.875,214.625,207.875,148.8125,0,0,72.75,213.3125,217.375,213.6875,133.0625,0,0,0.5,135.5,203.5,174.0625,33.375,0
Coat,0,0.6875,147.5,173.9375,158.5625,13.625,0,0,32.9375,120.8125,128.3125,110.4375,33.3125,0,0,61.375,67.6875,83.875,91.4375,67.1875,0,0,56,80.5,82.125,70.0625,63.5625,0,0,72.875,103.625,88.5,89.1875,81.3125,0,0,91.75,99.375,100.5625,83.9375,96.375,0,0,92.4375,77.6875,74,78.4375,97.3125,0
Bag,0,0,0,0,0,0,0,5.4375,5.3125,5.5,5.5625,7.4375,7.5,7,137,190.5,193.75,198.5,200,201.625,160.6875,141.6875,173.0625,178,182.9375,181.5,181.3125,167.1875,167.0625,179.375,192.5,170.375,197.5625,197.9375,180.6875,33.0625,40.0625,41.25,39.375,44.75,49.375,42.8125,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.4375,64.0625,115.5625,3.8125,21.5,39.9375,89.75,149.1875,205.4375,236.875,235.1875,169.25,57.4375,95.9375,114,126,121.375,121.6875,96.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-shirt/top,0,59.75,192.75,212.75,202.875,91.375,0,0,172.1875,224.25,223.75,197.6875,217.625,0,0,206.25,226.5625,224.9375,228.9375,240.75,28.8125,0,0.1875,202.8125,224.8125,231.75,5.125,0.0625,0,0.3125,202.0625,225.5,227.6875,10.375,0,0,0.5,203.125,226.1875,227.4375,10.375,0,0,1.0625,150.5,169.375,168.8125,9,0
Coat,0,0.25,104.8125,189.5,85.5,0.6875,0,0,43.1875,202.625,219.0625,177.5,15.5625,0,0,114.8125,225.4375,215.625,213.125,80.8125,0,0,152.5625,236.875,225.0625,223.625,109.5,0,0,183.1875,234.875,228.4375,224.3125,140.1875,0,0,215.75,232.875,231.75,219.8125,176.3125,0,0,127.5625,229.5,231.625,217.5625,66.4375,0
Pullover,0,18.4375,123.625,145.9375,128.125,22.6875,0,0,136.625,231.125,229.9375,228.25,144.3125,0,0,170.1875,235.3125,228.25,227.4375,172.9375,0,0,182.0625,231.8125,229.6875,224.375,182.25,0,0,195.0625,224.1875,230.3125,210.875,184.4375,0,0,195.875,223.125,232.375,207.75,179,0,0,137.5625,7.5,11.5,7.1875,148.5,0
T-shirt/top,0.375,58.1875,150.5625,78.0625,130.5,44.5,0.125,3.5,147.0625,146.0625,135.0625,123.8125,103.4375,2.5,4.25,106.6875,133.625,108.3125,88.4375,75.6875,3.5625,0,16.875,140.125,112.125,97.25,5,0,0,26.25,138.9375,121.3125,99.1875,10.75,0,0,29.125,144.75,132.0625,107.6875,17.5,0,0,7.5625,115.1875,137.5,104.25,9.6875,0
T-shirt/top,0,4.8125,83.1875,156.4375,98.125,4.3125,0,0,102,210.25,198.1875,218.875,143.5,0,0,145.625,206.5625,184.375,195.3125,185.75,0,0,12.0625,173,191.875,203.1875,51.9375,0,0,0.5625,161.375,211.3125,213.25,2.5625,0,0,0.6875,175.375,228.375,226,0.4375,0,0,0.5625,164.375,225.375,216.25,0.0625,0
Trouser,0,0,48.3125,152.625,101.4375,0,0,0,0,61.9375,144.9375,112.125,0,0,0,0,55.125,125.375,99.9375,0,0,0,0,39.875,114.875,81.8125,0,0,0,0,34.0625,117.25,80,0,0,0,0,31.375,121.5,80.375,0,0,0,0,22.4375,127.9375,76.625,0,0
T-shirt/top,0,25.75,77.5625,137.75,94.25,40.1875,0.1875,0,96.1875,116.5,89.125,86.6875,89,0,0,117.3125,140.375,117.1875,94.75,117.125,7.5625,0,0.1875,150.25,133.6875,103.0625,23.25,0.0625,0,0,143.125,164.75,116.375,24.4375,0,0,0,147.1875,181.1875,137.25,33.625,0,0,0.0625,126.125,177.3125,122.875,32.375,0
T-shirt/top,0,0,148.625,83.5625,151.875,21.375,0,0,0,163.4375,170.3125,207.8125,2.125,0,0,0,148.6875,187.5,182.8125,0,0,0,0,144.8125,193,184.875,0.125,0,0,0,163.9375,197.25,191.6875,30.75,0,0,8.1875,203.1875,201.125,192.1875,76.8125,0,0,25.4375,174.25,71.875,148.9375,51,0
Coat,0,0.5,114.625,176.8125,162.4375,33.9375,0.125,0,35.125,205,184.875,188.9375,116.75,0.3125,0,66.5,195.875,171.4375,181.25,144.8125,0,0,101.4375,200.125,175.375,183.6875,173.125,0,0,126.875,205.3125,183.375,183.375,192.5,2.375,0,146.1875,207.25,183.6875,184.5625,190.375,21.9375,0,45.375,159.4375,142.625,151.3125,82.625,9.8125
Sneaker,0,0,0,0,0,0,0,0,0,0,0.1875,61.625,0.125,0.5,0,0,0.1875,34.1875,223.1875,178.25,40.1875,7,24,89.3125,197.3125,218.1875,221.75,104.9375,121.4375,170.6875,185.625,214.5,218.9375,202.8125,153.375,2.9375,50.375,80.4375,93.5,96.4375,91.4375,42.9375,0,0,0,0,0,0,0
Bag,0.3125,104.1875,132.1875,130.5,134.6875,123.75,7.8125,45,206.9375,205.5625,211.8125,213.6875,201.75,60.3125,140.6875,209.875,207.9375,204.1875,209.3125,189.5,107.8125,201.25,209.5625,211.375,219.6875,215.4375,175.125,116.5625,139.25,199.8125,215.125,222.1875,221.6875,186.875,133.375,81,218.8125,226.1875,230.1875,229.8125,214,84.625,48.25,205.5,213.125,213.25,178.25,133.6875,19
Pullover,0,28.3125,87,117.25,77.75,17.125,0,0.0625,75.75,93.1875,91.1875,87.5,46.375,0,0,106.5,91,73,69.125,81.125,0,2.6875,125.4375,104.875,74.75,63.375,99.9375,0,11.0625,94.8125,101.9375,74,71.25,93.5,3.375,19.5625,64.75,50.375,40.125,40.8125,76.625,10.25,14.125,45.3125,0.125,0,0.125,59.3125,9.25
Sandal,0,0,0,0,0,0,0,0,0,0,0.0625,0,8.5625,36.0625,0,0,2.1875,80,70.875,188,69.1875,0.5,25.4375,159.3125,214.9375,202.8125,49.5625,52.8125,54.5,193.625,213.625,223.4375,227.125,228,178.5625,63.5625,126.0625,136.625,130.625,125,123.625,80.1875,0,0,0,0,0,0,0
Pullover,0,13.875,36.1875,52,36.125,12.375,0,0,28.625,42.75,61.875,29.25,22.25,0,0,28,53.1875,73.9375,27.375,28.5625,0,0,39.4375,36.625,42.625,27.1875,39.125,0,0,49.25,32.5,35.8125,29.75,38,0,0,47.875,42.3125,41.5625,41.375,39.3125,0,0,36.625,1.25,0.625,0.875,34,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.125,5.0625,0.1875,18.5625,0,0,0.125,31.5625,203.4375,199.375,136.4375,0.8125,0.75,35.4375,161.8125,215.1875,211.9375,156.5625,132.5625,133.1875,148.4375,202.125,220.25,217.5625,191.0625,11.25,60.3125,74.9375,58.8125,38.9375,72.5625,61.5625,0,0,0,0,0,0,0
Shirt,0.5,66.5,157.9375,107.8125,132.1875,99.875,0.5625,0.5,166.75,160.6875,164.125,149.125,203.625,0.3125,0.5625,168.75,219.625,225.1875,173.25,212.75,21.125,1.3125,191.8125,205.1875,196.375,214.125,192.75,54.4375,34.5,231.25,200.375,140.875,158,221,84.9375,67.25,208.625,229.5,201.4375,228.625,180.1875,100.5625,19.625,99.9375,225.75,201.4375,213.25,153.75,26.4375
Bag,0,0,8.9375,74.25,73.375,5.0625,0,0,1.1875,61.125,43.875,40.4375,59.9375,1,0.3125,110.8125,167.8125,170.375,176.375,160.5625,125.9375,16.1875,205.875,229.3125,227.5625,223.6875,225.5625,206.8125,93.75,191.875,230.4375,229.875,228.75,227.1875,217.4375,59.625,215.75,232.5625,233.1875,233.0625,231.25,221.1875,48.875,175.8125,189.625,195.875,164.0625,163.0625,151.5
Dress,0,0.1875,96.25,210.4375,128.6875,12.3125,0,0,47,218,217.75,212.3125,86.375,0,0,67.625,218.375,210.375,212.5,111,0,0,80.1875,205.5,212.6875,209.5,124.25,0,0,85.625,189,214.375,201.0625,134.1875,0,0,67.875,175.1875,213.9375,217.3125,101.875,0,0,0.25,122.375,198.6875,177.8125,6.9375,0
Coat,0,7.625,194.0625,223.5625,209.375,4.125,0,0,103.625,231.375,223.1875,230,99.5,0,0,123.0625,224.1875,229.375,228.9375,124.75,0,0,149.0625,193.75,230.75,185.1875,158,0,0,156.5,194.875,233.6875,188.75,165.125,0,0,114.6875,187.625,236.0625,190.875,113.375,0,0,0.5,142.875,234.0625,151.625,0.125,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.125,5.0625,0.1875,18.5625,0,0,0.125,31.5625,203.4375,199.375,136.4375,0.8125,0.75,35.4375,161.8125,215.1875,211.9375,156.5625,132.5625,133.1875,148.4375,202.125,220.25,217.5625,191.0625,11.25,60.3125,74.9375,58.8125,38.9375,72.5625,61.5625,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,22,80.25,92.6875,96.625,0,0,4.25,124.1875,205,218.375,138.6875,0,8.625,151.0625,172.6875,208.4375,213.375,164.5625,52,77.75,162.375,171.25,180.3125,213.125,177.4375,69.5,120.1875,150.25,121.5625,75.875,131.875,115.125,0,0,0,0,0,0,0
T-shirt/top,42,141.875,113,103.0625,99.375,105.625,28.25,62.6875,174.9375,135.4375,120,117.5,129.9375,36.6875,0.25,10.625,175.5,137.125,133.9375,11.0625,0.375,0.125,22.125,173.25,145.4375,130.5625,33.0625,0.125,0,44.3125,174.125,151.875,136.5625,50.6875,0.125,0.0625,68.5625,178.5625,158.125,150.875,69,0.25,0,60.5625,152.875,154.4375,131.9375,63.4375,0.375
Coat,0,0.4375,109.5625,146.75,0.5,0,0,0,39.3125,179,157.3125,145.375,2.375,0,0,122.3125,166.9375,161.6875,164.3125,53.375,0,0,148.25,164.3125,177.6875,127.6875,97.4375,0,0,152.5,183.1875,167.0625,90.25,149.875,0,0,156.75,180.6875,170.4375,70.0625,185,0,0,117.9375,141.375,145.875,35.8125,50.0625,0
Sneaker,0,0,0,0,0,0,0,0,0,0,3.5625,6.8125,0,0,0.25,0.0625,50.75,100.125,121.5625,111.6875,103.3125,29.4375,50.4375,103.875,165.8125,179.8125,174.6875,125.1875,70.9375,106.9375,100.8125,160.1875,158.125,135.625,126.6875,0,2.25,24.375,22.3125,19.3125,20.1875,1.6875,0,0,0,0,0,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5625,19.25,0,0,29.8125,35.375,66.875,91.3125,80.5,2.5,39.4375,106.9375,0.3125,27.0625,35.8125,32.375,17.1875,44.9375,19.0625,19.6875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bag,0,0,0,0,0,0,0,68.75,91.8125,85.875,86.4375,89,100,78.5,153.625,195,195.8125,192.8125,193.875,194.5625,168.6875,152.75,186.625,184.3125,185.375,187.125,192,172.8125,154.25,203.125,166.5,194.5,197.375,190.5625,173.0625,102.875,158.3125,150.0625,148.3125,146,144.4375,125,0,0,0,0,0,0,0
Pullover,0.25,74.25,145.0625,137.5625,139.3125,85.4375,0.25,2.5625,152.6875,151,163.1875,151.125,155.8125,7.375,28.875,167.375,160.25,157.9375,161.625,167.875,40.5,64.3125,144.375,162.4375,159.75,160.75,152.1875,73.875,87.375,127.25,160.9375,163.75,162,122.875,98.9375,91.0625,136.125,161.875,164.5625,170.625,145.875,110.125,73.6875,114.875,146.0625,138.4375,154,116.8125,89.25
Sandal,0,0,0,0,0,1,7.25,0,0,0.1875,49.75,138.875,152.5625,73.1875,0,0,0.6875,95.125,9.375,0.125,182.1875,0,0.75,0.3125,154.875,46.75,125.375,185.375,0.875,108.75,36,79.625,108.3125,26.625,108.0625,139.25,230.5625,214.8125,105.875,0.25,25.625,62.5625,0,2.75,18.3125,0,0.125,3.0625,7.5625
Pullover,0,24.1875,111.5625,123.5625,102.3125,30.0625,0,0,25.625,50.4375,88.9375,48.625,29.8125,0,0,40.5,61.9375,55.5,42.4375,55,0,0,91.75,41.5625,52.25,33.1875,95.9375,0,0,92.8125,35.6875,54.875,36.875,86.6875,0,0,78.9375,34.5,41.8125,38.6875,81.125,0,0,69.8125,0.5,0.25,0.75,58.8125,0
Bag,0,0,0,0,0,0,0,95.0625,185.375,187.5,190.5,194.5625,198.3125,175.625,120.875,238.625,239.5625,241.125,241,242.75,222,114.5625,213.0625,212,214.9375,212.1875,216.1875,204.4375,114.0625,208.5625,207.125,208.875,211.6875,213.1875,198.375,77.125,122,121.875,111.375,111.8125,114.1875,107.9375,0,0,0,0,0,0,0
Bag,0,0.1875,49.125,77.9375,63.5,0.0625,0,0,0.625,68.0625,0.5,60.5,19.125,0,0,9.6875,72.875,0.625,42.4375,62.625,0,5.8125,104.8125,203.9375,193.8125,193.9375,162.375,16.0625,50.625,213.375,200,200.75,205.125,207.1875,130.6875,112.0625,207.125,213.5,213.6875,214.125,210.25,93.1875,73.5,153.625,59.25,55.5625,53.9375,61.375,5.125
Shirt,0,58.3125,131.625,61.8125,149.625,24.5,0,0,54.25,228.75,218.4375,231.0625,8.9375,0,0,54.5625,233.9375,233.125,235.625,10.625,0,0,62.3125,234.0625,234.625,235.6875,36.1875,0,0,80.8125,234.3125,236.4375,234.625,65.3125,0,0,116.8125,237.5625,240.3125,238.0625,106.9375,0,0,111.375,189.9375,217.875,202.875,102.375,0
Shirt,0,8.6875,100.75,213.5625,151.625,42.375,0.0625,0,66.6875,195.3125,197.25,198.375,158.75,0,0,105.125,205.9375,196.8125,199.875,204.75,0,0,125.125,209.0625,197.3125,198,222.8125,6.75,0,156.5,207.3125,196.125,196.4375,224.25,33.25,0,169.6875,193.625,198.0625,195.4375,214,48.6875,0,112.8125,133.5,184.375,169.4375,141.6875,24.6875
Shirt,0.1875,65.5625,138.6875,166.375,132.4375,43.0625,0.125,0,96,125.4375,139.5625,125,79.5625,0.0625,0,122.1875,129.6875,143.9375,127.6875,104.5,0,3,142.3125,127.5625,149.25,128.6875,127.875,0,8.9375,140.375,128.75,150.4375,128,136.625,3.75,11.3125,139.9375,121.8125,135,120.625,136.0625,11.1875,10.6875,110.125,39.875,45,34.1875,114.5625,10.625
T-shirt/top,0,0,32.25,0,21.0625,11.0625,0,0,0,76,37.0625,89.4375,2.1875,0,0,0,162.875,194.25,203,6.125,0,0,0,163.625,205.75,206.3125,7.375,0,0,0.625,201.625,203.25,202.75,47.875,0,0,10.3125,214.875,200.6875,206.5625,67.875,0,0,19.8125,206.8125,198.875,202.25,72.9375,0
Dress,0,0.125,169.9375,167.125,184.5,8.25,0,0,6.75,230.0625,225.0625,227.375,54.1875,0,0,66.5,195.8125,226.625,188.9375,99.75,0,0,0.5625,129.9375,230.4375,178.25,1.0625,0,0,0.125,160.4375,231.1875,199.8125,1,0,0,0.25,161.75,232.125,195.75,1.25,0,0,1.125,114.6875,211.1875,158.8125,0.9375,0
Ankle boot,0,0,0.0625,0.125,8.75,0,0,0,0,0.125,8.5,143.375,65.0625,22.625,0,0,0,67.6875,209.5625,222.25,132.75,0,0.0625,4.6875,151.75,207.5625,226.0625,126.125,34.1875,49.5,116.0625,206.875,221.8125,216.625,167.875,109.0625,161.6875,181.9375,198.625,202,191.5,149.875,3.875,31.5,43.1875,26.4375,10.25,54.5,39.6875
Coat,0,15.0625,41.1875,110.375,43.4375,22.5625,0,0,52.25,55.625,56,58.6875,63.5,0,0,74.375,62.375,65.6875,64.0625,88.5,0,0,62.25,67.875,67.125,69.4375,77.0625,4.875,0,69.75,67.5625,73,71.5,91.0625,9.5,0,88.5,51.25,77.3125,67.4375,93.8125,11.25,0,62,0,0,0.125,55.875,7.3125
Bag,0,0,0,0,0,0,0,4.75,49.0625,44.5625,41.3125,47,51.5625,20.25,40.3125,232.4375,221.4375,215.5,226.875,227.125,100.6875,44.75,226.6875,188.375,168.4375,170.125,224.0625,107.9375,80.6875,232,215.25,191,206.6875,209.875,133.1875,26.4375,51.5625,70.1875,42.8125,64.8125,66.0625,17.375,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.5625,64.125,68.375,19.5,41.875,52.25,85,100.125,138.125,131.75,85.3125,37.5,24.8125,62.625,76.125,80.6875,64.875,49.0625,33.875,0,1.0625,4.8125,4.1875,4.25,3.0625,1.3125,0,0,0,0,0,0,0
T-shirt/top,0,41.0625,136.125,139.0625,153.25,89.4375,0,0,90.5625,140.9375,122.75,141.25,185.625,10.0625,0,127.8125,132.375,133.4375,142.125,182.0625,29.3125,0,2.1875,138.0625,126.5625,158.9375,57.3125,0,0,1.875,131.375,137.4375,149.25,69.875,0,0,13.1875,136.1875,145.3125,145.125,86.375,0.1875,0,24.6875,152.5625,154.9375,166.8125,81.5,0.6875
T-shirt/top,0,0,125.1875,84,130.4375,5.5625,0,0,0,139.6875,178.6875,197.4375,4.875,0,0,0,202.8125,219,218.875,36.625,0,0,0,176.1875,215.5625,216.3125,13.75,0,0,0,191.8125,215.3125,212.8125,27.375,0,0,11.125,221.125,217.8125,214.125,71,0,0,32.25,222.3125,216.1875,210.6875,88.625,0
Pullover,0,18.5625,80.625,155.75,73.9375,14.375,0,0.125,85.5,82.5625,83.25,95.1875,77.0625,0.1875,0,121.25,89.0625,97.5,100.0625,123.5625,0,0,110.4375,86.1875,106.4375,93.8125,126.875,0,7.75,112.625,98.5625,104.375,94.875,119.6875,0,13.3125,94.125,66.9375,73.1875,73,113.375,0,19.125,93.4375,1.0625,1,0.625,122.6875,4.5
Shirt,0,16.25,168.8125,198.0625,182.375,38.1875,0,0,76.875,222.4375,230.9375,224,115.5625,0,0,113.5,229.75,230.9375,235.75,159.8125,0,0,124.75,234.25,234.625,237.25,183.9375,0,0,142.4375,237.25,236.375,239.6875,200.125,0,0,101.625,219.9375,232.125,231.5625,152.5,0,0,0.375,0.3125,0.25,44.5,0.1875,0
Sandal,0,0,0,0,0,0,0,0,0,0.375,0.25,0.75,45.25,30.3125,0,0,3.8125,38.75,73.1875,41,55.5625,0.125,0.375,31.3125,1.25,50.375,82.0625,42.1875,0.5,39.6875,81.0625,58.0625,74.9375,1.8125,50.375,36.1875,83.375,101.75,91.875,5.25,0.375,67.125,0,0,0,0,0,0,0
Bag,0,0,0,0,0,0,0,0,0,3.125,62.0625,49.5625,14.1875,0.0625,0.4375,19.8125,63.0625,65.6875,50,74.25,15.3125,27.1875,151,167.6875,169,167.5625,168.875,129.375,46.875,162.625,195.9375,200.125,198.5,197.625,155,37.625,166.125,210.1875,183.6875,166.1875,164.25,125.75,0,0,0,0,0,0,0
Sandal,0,0,0,0,0,0,0,0,0,0.0625,0.0625,1.875,0,0,0,0.25,1,70.3125,191.3125,152.5,86.4375,0.9375,57.5625,62.125,27.75,151.9375,170,114,74.375,167.5,122.5,66.25,135.4375,114.8125,148.8125,0,16.5625,25.625,12.625,5.8125,32.625,15.8125,0,0,0,0,0,0,0
Trouser,0,0,81.875,203.625,171,0,0,0,0,119.8125,232.125,227.5,0,0,0,0,111.125,225.8125,223,0,0,0,0,89.5625,181.9375,203.375,0,0,0,0,60.8125,129.1875,185.875,0,0,0,0,49.625,125.25,180.6875,0,0,0,0,35.3125,100.75,132.75,0,0
T-shirt/top,0.3125,120.3125,201.6875,171.5625,198.25,139.5625,0.0625,24.5625,227.25,216.75,213.25,214.5625,224.5,53,60.0625,217.6875,219.5625,215.25,214.8125,221.3125,81.25,0.125,2.375,226.25,216.0625,222.6875,37.3125,0.25,0,6.5,220.25,217.375,220.3125,44,0,0,19.625,219.375,218.6875,218.4375,54,0,0,21.25,201.75,202.25,200.25,49.5,0
Trouser,0,0,103.875,209,187.5625,0,0,0,0,133.3125,225.875,206.9375,0,0,0,0,150.4375,146.5625,207.25,0,0,0,0,140.625,70.5625,190.0625,0,0,0,0,116.1875,65.625,183.625,0,0,0,0,73.75,109.25,180.9375,0,0,0,0,19,133.125,165.0625,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.25,26.9375,64.75,44.75,54.3125,10.125,20.8125,31.375,52.875,72.6875,82.1875,65.625,57.4375,34.25,33.9375,43.5625,55.25,104.5625,36.5,0,3.625,4.1875,4.1875,2.6875,17,27.625,0,0,0,0,0,0,0
Dress,0,57.6875,120.0625,108,112.4375,85.875,0,0,94.625,156.125,151.4375,147,140.1875,0,0,48.9375,127.9375,162,151.75,77.6875,0,0,3.125,147.25,169.375,156.1875,34.875,0,0,28.5,150.75,176.5625,153.75,52,0,0,41.1875,148.3125,183.75,149.5,72.4375,0,0,43.25,133.125,155.375,141.1875,63,0
T-shirt/top,0,22.0625,75.1875,92.8125,80.6875,33.75,0.375,6.375,91.0625,81.3125,96.8125,98.0625,79.125,19.25,35.6875,114.375,74.9375,111.625,79.3125,79.9375,45.625,0.0625,17,155.8125,97.125,117.625,40.25,0.25,0.0625,14.125,160.8125,148.625,96.4375,38.3125,0.125,0,20.3125,104.625,68.8125,71.25,37.1875,0.25,0,21.0625,108.25,76.75,73.3125,40.0625,0.25
Coat,0,4.75,34.375,129.9375,65.5625,10.125,0,0,48.375,70.3125,83,80.6875,64.25,0,0,52.3125,107.25,72.875,59.4375,89,0,0,60.625,132.0625,81.1875,66.4375,93.1875,2.8125,0,76.1875,96.0625,85.9375,67.3125,94.4375,9.375,0,67.9375,91.625,91.125,75.0625,79.4375,14.5625,0,49.75,16.5625,24.8125,17.9375,54.6875,15.125
Dress,0,0,12.1875,133,1.125,0,0,0,0,37.9375,93.375,4.875,0,0,0,0,31.25,128.5625,14.6875,0,0,0,0,52.625,112.6875,17.3125,0,0,0,0,52.4375,99.5,46.625,0,0,0,0,58.5,111.5625,56.0625,0,0,0,0,69.5625,121.5625,59.5625,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0.3125,36.9375,0.125,3.25,0,0.1875,13.25,138.375,188.3125,146.6875,155.25,31.375,105,202.4375,199.3125,126.5,211.125,206.3125,200.5625,228.125,216.3125,227.5625,156.6875,121.6875,79.6875,3.75,35.625,50.3125,33.8125,0,0.1875,0.3125,0,0,0,0,0,0,0
Dress,0,2.5,142,124.25,145.0625,26.4375,0,0,47.375,181.25,168.8125,177.0625,89.5625,0,0,15.8125,122.0625,170.4375,155.25,42.75,0,0,0.625,103.8125,176.0625,151.9375,0.5,0,0,0.3125,135.1875,181.0625,178.75,2.25,0,0,0.8125,142,181.1875,180.5,7.6875,0,0,0.6875,110.6875,166.25,150.625,8.4375,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,3.0625,33.9375,18.25,11.6875,28.125,0.375,52.0625,120.875,85.625,48.5625,38.5,5.875,20.3125,65.3125,54.0625,33.4375,58.375,70.75,64.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pullover,0,26.9375,101.75,125.1875,113.6875,50.5625,0,0,103.5625,150.4375,143.625,136.75,136,0,0,128.375,167,143.5,137.0625,168.0625,0.8125,0,149.0625,127.8125,139.25,138,151.0625,13.0625,0,153.1875,95.875,137.125,140.9375,132.8125,22.25,0,147.5625,101,136.75,139.875,117.75,25.25,0,97.625,41,54.5625,58.6875,85.375,19
Trouser,0,0,111.3125,221.875,156.5625,0,0,0,0,115.625,227,161.3125,0,0,0,0,94.125,196.125,136.5625,0,0,0,0,57.4375,183.1875,107.1875,0,0,0,0,45.125,182.5,99.5625,0,0,0,0,26.5,188.5,90.4375,0,0,0,0,6.25,199.0625,72.625,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,5.5625,32.875,47.5,41.375,0,0,0.125,0.125,0.125,3.6875,64.6875,0,0.0625,0.125,0.1875,0.125,35.4375,70.5,0.125,18.0625,54.0625,34.4375,57.875,73.75,65.875,31.5,69.75,60.1875,43.4375,0,69.25,61.8125,0,0,0,0,0,0,0
