label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49
Shirt,0,5.4375,33.4375,153.9375,54.875,9.0625,0,0,54.9375,77.5,97.75,84.625,77.1875,0,0,83.0625,73.5,72.5,99.6875,107.625,0,0,18.9375,84.375,80.6875,118.25,29.625,0,0,0.25,83.4375,81.9375,113,2.0625,0,0,0.1875,88.25,89.875,122.5625,2.1875,0,0,0.25,69.25,92,99.375,0.6875,0
Sandal,0,0,0,0,0,0,0,0,0,0,3.125,39.3125,30.125,3.0625,0,0,0,43.625,101.5625,139.8125,29.9375,0.25,1.0625,12.1875,128.25,145.5,214.875,119.875,1.125,57.125,24.125,5.9375,143,201.875,161.6875,35.4375,58.4375,60.4375,62.8125,65.8125,83.625,65.4375,0,0,0,0,0,0,0
Bag,0,0,0,0,0,0,0,47.4375,88.0625,93.8125,95,93.625,86.5625,68.25,129.0625,227.8125,230.3125,229.5,229,229.125,171.625,130.75,230.0625,231.625,230.125,231,230.625,176.5,142.1875,232.0625,232.6875,203.625,199.75,229.3125,187.5625,73.4375,124.375,123.125,122.3125,123.0625,123.4375,104.375,0,0,0,0,0,0,0
T-shirt/top,3.125,109.3125,149.1875,123.75,157.0625,83.5,0.1875,59.625,166.875,154.75,152.1875,155.625,177.1875,41.0625,12.25,161.3125,157.125,155.125,160,153.8125,4.375,0.1875,64.6875,163,159.8125,167.75,39.9375,0.3125,0.0625,71.9375,165.125,164.3125,167.8125,42.9375,0,0.8125,90.25,168.6875,171,167.75,66.6875,0,0.8125,91.4375,150.9375,149.875,148.75,72.1875,0.25
Pullover,0,16.5,75.625,154.875,91.75,29.0625,0,0,104.5,105.625,136.5,117.6875,125.25,14.875,1.125,162,135.5,117.3125,123.1875,144.375,37.5625,14.6875,146.25,125.1875,121.8125,125.125,140.9375,52.8125,30,166.25,152.125,155.5625,152.5625,168.3125,73.6875,24.9375,129.25,107.1875,102.125,102,127.6875,57.875,10.6875,89,102.8125,103.5625,99.9375,82.375,43.625
Sandal,0,0,0,0,0,0,0,0,0,0.375,90.875,140.9375,112.3125,50.1875,0,0,9.625,159.4375,139.875,77.6875,3.1875,0.1875,0.3125,32.6875,139.8125,141.625,59.8125,72.25,14.125,49.3125,0.75,91.0625,100.3125,107.25,102.4375,87.375,159,129.6875,77.8125,1.9375,92.6875,100.5625,0.125,5.5625,26.1875,0.125,0.125,10.5625,13.125
Sandal,0,0,0,0,0,0,0,0,0,0.0625,23.8125,34,30.0625,77,0,0.0625,20.25,140.3125,144.875,150.5,107,0.3125,35.625,142.625,144.4375,139.4375,145.875,144.375,120.4375,194.75,167.9375,144.3125,119.6875,97.875,61.25,91.5,191.3125,179.4375,114.0625,50.125,0.4375,0.1875,0.0625,0,0,0.0625,0.1875,0.1875,0
Dress,0,45.9375,194.25,165.8125,190.4375,81.625,0,0,20.125,220,218.8125,218.75,68.5625,0,0,0.5,215.9375,217.4375,217.3125,50.125,0,0,10.0625,219.4375,217.625,216.9375,59,0,0,29.6875,223.625,219.5,218.6875,77.3125,0,0,49.25,224.5,222,222.8125,99.75,0,0,46.875,203.1875,215.8125,209.6875,86.75,0
Pullover,0,16.125,180.625,226.25,148.375,7.9375,0,0,125.875,199.5625,166.5625,194.25,105.1875,0,0,164.4375,180.5625,144.125,189.875,157.875,0,0,193.5625,191,171.25,204.8125,174.4375,0,0,209.75,218.3125,216.75,215.625,200,0,0,218.5,219.6875,219.0625,216.375,214.25,0,0,180.3125,164.4375,162.625,164.1875,176.4375,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.1875,19.9375,106.875,147.5,38.25,74,44.5,138.4375,221.25,218.8125,219.1875,230.5625,212.6875,57.875,47.5,45.0625,45.3125,44.375,43.6875,41.125,0,8,13.0625,11.75,9.125,9.9375,8.625,0,0,0,0,0,0,0
Trouser,0,0,43.3125,105.9375,86.625,0,0,0,0,36.3125,117.0625,101.3125,0,0,0,0,40.8125,168.5,98.5,0,0,0,0,46.3125,135.3125,112.1875,0,0,0,0,51.1875,124.625,99.75,0,0,0,0,55.3125,112.125,87.25,0,0,0,0,70.8125,78.9375,89.9375,0,0
Shirt,0,12.0625,79.625,154,103.1875,29.1875,0.125,0.1875,109,137.3125,125.1875,110.75,116.125,20.4375,0,139.8125,160.625,129.6875,121.1875,146.125,42.875,0,158.5,166.6875,139.6875,125.5,148.8125,52.25,8.0625,146.4375,165.125,146.75,130.375,132.1875,54.9375,18.5625,114.8125,177.8125,146.1875,134.625,124.0625,54.125,17.6875,76.0625,132.5625,146.625,124,71.125,42.6875
Trouser,0,0,90.75,225.375,195.9375,0,0,0,0,133.75,231.75,213.8125,0,0,0,0,152.375,204.5,201.25,0,0,0,0,158.125,126.1875,190.125,0,0,0,0,129.25,70.75,183.5,0,0,0,0,94.5,103.875,176.75,0,0,0,0,36,111.4375,145.125,0,0
Shirt,0.1875,14.625,94.625,212.375,98.9375,13.6875,0,0.1875,131.625,180.625,187,183.5,136,0.125,0,172.9375,187.0625,187.5,188.6875,188.75,0,0,204.0625,170.1875,187.625,167.75,204,0,10.6875,182.125,164.1875,188.5,166,186.5,0,11.375,152.875,182.6875,186.8125,186,155.75,0.125,5.625,105.625,138.625,176.4375,155.5625,108,17.3125
Dress,0,0,108.875,189.625,138.1875,3.3125,0,0,0,199.125,202.75,201.375,43.4375,0,0,13.8125,206.75,206.875,202.625,69.875,0,0,0.1875,135.375,209.125,183.5625,0.25,0,0,0.5,125.25,210.75,182.25,0.375,0,0,0.75,116.8125,212.25,179.5,0.5,0,0,0.375,93.9375,205.6875,150,0.9375,0
Bag,12.4375,0.625,0,0,0,0,10.625,71.6875,98.4375,0.125,0.0625,0.125,31.875,141.9375,92.375,210.75,158.3125,96.625,100.1875,172.25,192.625,145.3125,186.25,196.4375,196.3125,198.3125,197.0625,184.4375,144.3125,190.875,191.8125,188.3125,185.75,182.4375,184.9375,47.375,200,205.0625,202.125,201.375,196.1875,173.5,0.0625,32.875,41.4375,38.8125,45.0625,48.1875,23.625
Coat,0,1,91.875,132.25,87.5,0.5625,0,0.8125,121.75,209.0625,202.5625,186.3125,129.875,0.3125,6.875,219.125,213.1875,190.6875,172.75,200.875,18.4375,42.4375,230.8125,225.4375,199.6875,189.0625,214,48.5625,63.0625,193.875,231.4375,207.875,201,179.6875,56.875,69.4375,152.5625,236.3125,216.375,207.4375,145,67.125,65.25,122.8125,177,178.625,164,127.5625,68.75
T-shirt/top,0.125,43.625,95.3125,117.8125,99.5,44.625,0,5.8125,135.5625,132.25,136.0625,135.25,139,6.125,47.75,162.25,133.4375,132,132.125,160,46.0625,2.375,60.625,137,131.375,139.375,40.3125,0.6875,0,25.875,139.6875,135.3125,139.0625,8.375,0,0,18.8125,142.1875,135.1875,140.125,18.5,0,0,32.875,138.4375,133.875,137.0625,29.0625,0
T-shirt/top,0,8.5625,101.625,209.125,106.1875,12.0625,0,0,159.8125,212.375,205.875,208.125,154.3125,0,0,143.875,201.5625,202.5,202.1875,142.125,0,0,0.625,168.875,207.4375,174.9375,0.8125,0,0,0.4375,175.6875,207.875,187.375,0.375,0,0,4.8125,210,207.8125,205.5625,14.75,0,0,27.125,206.4375,203.1875,195.5,37.125,0
Sandal,0,0,0,0,0,0,0,0,0,0,0.375,26.4375,57.1875,87.875,0,0,0,0.1875,33.75,144.6875,132.4375,0.125,9.125,10.125,2,14.5,37.4375,79.625,34.1875,49.75,39.25,46.3125,68.1875,55.625,11.75,41.3125,44.3125,72.8125,74.0625,30.0625,0.5,0.0625,19.25,24.125,3.4375,0.125,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0.0625,0.1875,24.5625,41.375,28.5625,0,0,0.0625,0.3125,41.8125,51.5625,33.1875,0,0.0625,0.125,21.6875,42.75,51.125,27.9375,9,11.625,22,40.5625,44.625,48.5,35.5625,87.4375,124.25,109.5,118.8125,138.6875,171.25,155.8125,0.25,1.25,23.75,16.625,0,26.0625,15.9375
Ankle boot,0,0,0,0,0,0,0,0,0,0,1.0625,117.1875,83.4375,42.4375,0,0,0,16.5,205.3125,222.8125,116.5625,0.375,1.125,12.4375,125.5625,221.25,223.25,124.25,81.125,117.375,157.9375,208,208.5625,195.3125,164.5625,61.0625,146.375,185.5,169.9375,127,178.4375,136.5,0,0,0,0,0,0,0
Pullover,0.375,55.0625,106.6875,107.375,103.8125,46,0.0625,0,101.3125,107.1875,103,107.9375,90.75,0.0625,0,129.4375,110,112,105.4375,116.0625,0,6.875,136.4375,113.3125,115.75,104.375,126,6.9375,15.5625,137.6875,130.25,126.8125,123.3125,128.875,14.8125,18.875,113.25,85.25,84.9375,85.125,110.125,15.6875,13.25,67.9375,0.8125,0.5,0.75,78.8125,16.1875
Shirt,0,2.875,21.4375,119.875,34.3125,7.4375,0,0,5.3125,36.9375,46.875,43.375,17.1875,0,0,0.125,39.5625,42.625,48.375,15.25,0,0,0,35.1875,43.375,59.6875,5.5,0,0,0,35.5625,46.1875,54.6875,4.75,0,0,5.6875,38.6875,46.5,51.5,19,0,0,3.75,47.875,55.4375,55.9375,17.3125,0
T-shirt/top,0,53.8125,127,148.5,140.0625,92,1.8125,2.6875,159.5625,151.3125,150.125,148.8125,163.125,45.0625,44,174.125,168.5,154.5625,158.875,168.5625,92.9375,0.125,17.875,160.5,154.9375,157.5,51,5.25,0,0,164.25,157.5625,158.8125,41.3125,0,0,0.4375,168.125,160.0625,160.6875,45.5,0,0,2.5,155.8125,154.875,154.0625,40.1875,0
Sandal,0,0,0,0,0,0,0,0,0,0.375,54.5625,52,108.375,3.625,0,0,0.3125,44.125,160,72.4375,39.5,0.0625,0.3125,0.1875,0.625,114.8125,114.8125,62.5,0.6875,54.5,56.125,52.4375,87.25,79,52.0625,81.3125,115.5,116.4375,81,75.625,75.1875,40.9375,8.875,27.4375,30.125,25.75,23.625,35.625,22.25
Bag,0,0,0,0,0,0,0,3.875,84.25,87,88.5625,87.75,86.5,45.125,40.0625,165.5625,154.5,157.5625,149.0625,140.9375,125.375,44.5,189,187.8125,173.6875,172.875,190.6875,159.1875,53.25,188.1875,170.1875,166.9375,174.3125,179.25,163.5625,49.625,122.1875,133.1875,129.6875,134.5,135.4375,96.6875,0,0,0,0,0,0,0
Shirt,0.0625,15.375,69.9375,106.5625,104.3125,21.9375,0.375,0.1875,41.6875,88.1875,109.1875,75.1875,51.5,0.875,1.25,74.6875,114.4375,81.5625,76.9375,95.0625,0.8125,0.1875,70.75,78.375,83.125,129.375,99.1875,0.0625,0,103,81.0625,108.75,101.75,85.3125,42.75,0.875,72.0625,83.4375,126.125,126.4375,81.0625,24.8125,0.1875,14.8125,53.8125,68.6875,62.8125,33.4375,0.5625
Trouser,0,11.375,194.25,184.625,194.8125,12.125,0,0,29.9375,202.875,198.625,197.875,28.25,0,0,20.9375,191.75,175.0625,188.75,21.0625,0,0,0.3125,187.25,120.4375,180.5,0.6875,0,0,0,184.375,103.75,169.25,0,0,0,0,172.25,83.5,158.5,0,0,0,0,139.1875,28.625,134.9375,0,0
T-shirt/top,0,33.5,61.375,79.75,88.8125,41.8125,1.625,9.75,61.8125,53,50.8125,38.625,51.125,21.625,15.6875,70.4375,110.5625,131.5,156.5625,76,22.375,0,3.625,76.5,53.25,44.375,28,0,0,6.25,72.4375,54.9375,53.375,33.5,0.0625,0,17.9375,73.25,58.6875,57.0625,42.1875,0,0,19.6875,70.8125,56.375,51.5625,40.0625,0.125
Coat,0.0625,2.125,105.25,170.625,106.6875,8.3125,0.0625,0.125,97.5625,180.125,181.5,179.125,109.1875,1,0.375,159,177.0625,166.5625,167.6875,173.3125,0.9375,4.3125,189.125,182.5,164.5,164.75,174.4375,35.75,42.625,158.4375,183.875,164.25,159.6875,143.6875,77.25,71.8125,129.3125,183.5,175.1875,163.625,124.5,114,73.5,29.3125,12.8125,19.625,9.5,1.6875,121.0625
Trouser,0,0,73.875,105.25,102.3125,0,0,0,0,84.4375,113.625,99.8125,0,0,0,0,90.625,138.4375,93,0,0,0,0,93,100.375,84.9375,0,0,0,0,107.5625,96.1875,107.6875,0,0,0,0,103.6875,90.25,108.75,0,0,0,0,103.125,63.75,110.375,0,0
Dress,0,5.25,146.0625,211.4375,150.8125,7.3125,0,0,18.1875,91.625,90.75,98.625,17.875,0,0,0.1875,81.5,149.8125,76.625,0.1875,0,0,0.625,70.5625,103.5,80.75,0,0,0,0.375,66.0625,82.5625,78.875,0,0,0,0.5,71.5625,100.1875,73.1875,0,0,0,0.5625,127.0625,210.4375,151.8125,0,0
Shirt,0,9.9375,100.125,190.25,91.875,9.9375,0,0,136.3125,224,228.625,225.4375,138.6875,0,0,180.125,228.25,225.5625,228.9375,180.75,0,0,212.5,219.375,228.125,226.75,209.8125,0,0,214.875,189.5,228.3125,204.125,219.4375,0,0,178.5,214.5625,227.75,223.9375,177.4375,0,0,107.9375,203.4375,223.3125,207.25,113.4375,0
T-shirt/top,0,0,136.6875,170.75,162.9375,0.875,0,0,0,152.875,218.0625,193.625,0.3125,0,0,0,158.625,215.0625,209.6875,0,0,0,0,158.75,216,206.75,0,0,0,0,191.625,217.0625,219.625,15.125,0,0,0.5,220.125,217.6875,219.9375,52.6875,0,0,17.5625,190,199.125,198.9375,59.5625,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,11.8125,2.8125,0.25,0.25,0.5,77.625,109.5625,108.375,117.375,143.875,143.6875,113,10.6875,31.4375,34.875,23.8125,29.375,32.6875,26.8125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pullover,0,0.3125,97.25,224.9375,163.8125,0.3125,0,0,55,178.0625,194.0625,165.9375,92.9375,0,0,85.875,161.75,151.5,141.5625,122.875,0,0,91.5625,167.5625,137.125,142.1875,145.1875,0,0,107.5,164.5625,147.625,141.75,146.25,0,0,117.75,151.875,156.5,154.1875,136.5,0,0,96.1875,34.4375,38.4375,38.8125,92.4375,0
Dress,0,44.0625,154.75,146.375,160.9375,12.875,0,0,28.125,155,163.3125,154.75,18.8125,0,0,0.125,123.25,194.9375,103.6875,0.25,0,0,0.1875,170,220.5,145.625,0.3125,0,0,23.75,190.8125,184.3125,177.0625,2.25,0,0,63.5625,186.6875,176.125,189.1875,36.6875,0,0,74,183.3125,188.75,170.9375,51.3125,0
T-shirt/top,0,14.5625,106.375,202.3125,108.25,15.125,0,0,139.9375,197.75,199.125,192.875,142.875,0,0,167.375,190.0625,185.8125,180.1875,173.25,0,0,0.25,186.5,180.5625,180,0.125,0,0,0,185.25,181.75,176.6875,0.25,0,0,2.8125,188.375,183.5625,176.1875,0.5625,0,0,10.375,178.875,174.25,168.125,1.9375,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.6875,12.5625,39.75,104.125,0.0625,0,0.125,31.3125,149.375,160.9375,121.125,0.75,0.4375,11.125,127.375,159.75,167.25,116.8125,65.625,97.625,144.875,152.9375,156.5625,140.75,137.125,74.1875,128.6875,140.4375,136.8125,100.1875,149.4375,114.75,0,0,0,0,0,0,0
T-shirt/top,0,61.3125,162.25,198.875,157.0625,57,0,0,212.3125,219.625,164.125,220.1875,204.625,0,30.4375,225.875,220.4375,165.125,219.9375,191.0625,20.625,0.0625,22.5625,224.75,222.125,224.3125,4.3125,0,0,20.4375,223.5625,222.875,219.375,0.8125,0,0,31.1875,224.375,222.875,220.5,2.125,0,0,35.75,222.625,222.3125,220.9375,5.5,0
Bag,0,0,0,0,0,0,0,0.8125,90.4375,79.375,77.25,80.25,86.1875,0.375,125.125,233.5625,190.0625,148.0625,205.9375,230.75,69.0625,192.375,215.0625,206.0625,198.5,208.0625,224.5625,92.0625,122.9375,191.8125,219.1875,200.5625,215.1875,214.5625,84.875,27.875,188.3125,200.5625,197,202.75,191.8125,33.1875,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,2.3125,25.8125,70.8125,108.9375,53.625,68.875,82.25,137.75,145.5,148.9375,203.375,206.25,180.375,57.125,88.5,112.125,82.875,99.5625,99.4375,84.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coat,0,0.625,92.9375,235.0625,114.5625,0.1875,0,0,109.6875,225.625,219.75,226,106.625,0,0,186.6875,205.75,200.9375,198.875,178.9375,0,0,197.1875,213.625,202.1875,203.5625,195.1875,0,0,189.875,218.5,205.625,212.375,186.4375,0,0,173.625,219.875,208.75,211.3125,175.9375,0,0,115.4375,95.5625,104.5625,90.3125,116.8125,0
Coat,0,1,87.1875,180.75,145.9375,1,0,0,44.25,181.5625,181.1875,167.9375,91.75,0,0,98.0625,204.25,203.9375,202.375,150.0625,0,0,126.5625,218.375,220.9375,222.875,180.875,0,0,135.8125,224.125,222.875,225.75,189.5625,0,0,137.625,217.0625,224.9375,228.875,192.3125,0,0,104.1875,157.8125,156.9375,166.1875,156.75,0
Ankle boot,0,0,0.0625,0,0.0625,0.6875,0.0625,0,0,0.625,0.8125,5.3125,95,88.625,0,0,33.5625,100.0625,168.4375,176.8125,148.8125,0.0625,1.0625,127.5,181.5625,190.625,192.0625,162.9375,46.875,99.75,175.875,190.5,139,105.5,168.9375,140.75,185.375,189.25,155.6875,8.5625,114.1875,182.5,0,4.0625,14.3125,2.0625,0.5,23.0625,31.9375
Bag,0,0,23.8125,50.0625,60.75,0.125,0,0,0,50.9375,1,59.75,0.625,0,0,0.125,39.875,0.6875,49.25,0.375,0,0,56.1875,128.125,131.9375,130.5,116.25,0,0,74.8125,142.8125,124,132.875,127.125,0,0,82.125,135.4375,121.25,136.3125,129.125,0,0,83.25,135.375,124.8125,141.25,119.875,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,38.5625,91.875,94.9375,76.125,0,0,0.75,92.5,188.25,201.5625,164.6875,0.3125,13.5625,84.625,167.125,196.6875,203.125,144.375,74.875,160.9375,176.75,190.3125,201.4375,214.3125,181.125,71.9375,128.125,137.25,139.375,133,131.5625,119.8125,0,0,0,0,0,0,0
T-shirt/top,0,0.8125,44.3125,0,13.4375,34.0625,0,0,0,123.4375,92.0625,117.5,28.125,0,0,0,129.625,146.8125,128.375,42.5,0,0,0.0625,123.0625,136.1875,129.125,43.9375,0,0,21.25,135.375,131,141.5,57.625,0,0,37.5625,121.5,146.8125,147.5625,77.8125,0,0,32.5,103.8125,87.75,84.9375,73.375,0
Bag,0,0,0.375,39.1875,10.5625,0,0,0,0,5.25,40,37.75,0,0,0,0.4375,42.9375,4.125,47.75,1,0.0625,0,119.375,154.875,123.75,140.875,153.0625,13.8125,0,141.4375,163.0625,156.8125,164.8125,183.0625,22.0625,0,144.75,168.0625,167.75,171.625,187.125,30.3125,0,139.1875,169.125,171.4375,174.8125,174.0625,33.3125
Ankle boot,0,0,0,0,0,0,0,0,0,1.1875,65.4375,54.875,177.125,117.25,0,0.0625,41.5625,193.1875,195.5625,211.625,193.625,0.1875,0.75,104.625,194.5,189.375,216.8125,164,24.375,73.1875,183.875,202.625,178.0625,62.375,108.125,126.75,199.875,207.875,202.4375,30.3125,39.75,84.0625,0,4.25,22.9375,8.4375,0.1875,0,0
Sandal,0,0,0,0.25,20.0625,49,2.25,0,0,1.5625,45.625,54.5625,76.6875,43.625,0,0,20,4.625,0.8125,91.5,59.25,0,0.125,39.375,5.5625,6,75.25,37.125,0,11.625,45.1875,29.1875,63.3125,3.8125,32,0.375,35.875,63.875,64.125,17.3125,0.875,33.875,33.4375,47.1875,52.625,38.125,0,0.25,35.4375
Sneaker,0,0,0,0,0,0,0,0,0,0.1875,0.125,3.125,0.25,0,0.0625,0.125,16.9375,66.375,105.125,59.625,78.6875,10.875,44.375,90.1875,147.4375,190.9375,197.875,151.3125,68.375,102.75,98.4375,112.9375,118.6875,120.25,26.875,3.3125,21.1875,19.125,24.75,28.0625,30.1875,18.4375,0,0,0,0,0,0,0
T-shirt/top,0,83.5625,141.1875,137.375,135.3125,87.625,0,31.5,156.4375,146.3125,144.5625,140.4375,147,55.1875,50.8125,158.25,144.6875,138.0625,140.375,153.0625,85.6875,0.0625,23.25,148.375,137.625,138,89.125,0.0625,0,27.625,141,137.625,135.0625,71.5625,0.5,0,46,136.0625,141,133.6875,77.9375,0.4375,0,46.75,121.1875,136.5625,124.5,81.3125,0.1875
T-shirt/top,0,0.125,86.0625,83,71.5,0,0,0,1,205.3125,121.625,187.9375,0,0,0,0,221.3125,233.875,177.625,0,0,0,0,199.8125,232.5,178.25,0,0,0,9.1875,229.1875,231.5625,221.375,5.625,0,0,22.75,218.125,230.75,205.875,19.25,0,0,0.25,49.5,217.875,37.375,0,0
Shirt,0,12.875,74.75,180.8125,74.6875,17.5625,0,0,79.1875,96,93.625,101.625,90.5625,0,0,75.125,98.3125,82.875,111.1875,83.6875,0,0,72.8125,89.9375,82.75,98.4375,80.625,0,0,74.8125,78.4375,84.75,88.9375,78.375,0,0,67.375,82.375,87.5,92.5625,76.4375,0,0,65.25,76.5,88.875,84.8125,72.375,0
Pullover,0,0.375,99.375,199.875,93.8125,0.9375,0,0,67.8125,175.3125,184.5,182.375,77.25,0,0,117.8125,162,159.4375,164.5,123.25,0,0,137.5,173.125,158.5625,166.5,136.75,0,0,149.0625,153.8125,164.25,156.75,137.3125,0,0,134.9375,139.6875,172.6875,156,124.125,0,0,109.0625,0.3125,0,0.0625,112.0625,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,90.1875,41.375,0.25,0,0,0,23.8125,207.0625,213.0625,152.875,0.5625,0.4375,41.1875,154.9375,201.4375,205.0625,154.375,82.1875,124.1875,166.875,184.875,201.875,199.4375,185.375,98.25,180.9375,199.1875,198.8125,189.8125,188.5625,162.9375,0,0,0,0,0,0,0
Shirt,0.375,44.3125,124.9375,20.625,83.0625,67.125,0.75,1,96.0625,155.125,122.25,150.75,139.75,0.75,0.1875,127.625,144.0625,152.5625,161.8125,162.75,2.5625,0.4375,148.4375,152.125,168.25,163.0625,152.8125,27.625,0.3125,156.125,0.4375,45.6875,0.625,106.9375,52.4375,28.875,195.625,4.1875,0.3125,0.5625,124.8125,72.0625,50.875,143.0625,18.8125,0,0.8125,83.25,88.3125
Coat,0,0.5625,98.5,208.375,133.875,0.5,0,0,26.625,194.9375,220.5625,206.1875,59.625,0,0,72.25,204,202.5625,198.25,138.8125,0,0,99.125,198.75,207.375,191.125,147.3125,0,0,108.5,191.375,207.25,204.75,148.0625,0,0,131.125,193.25,211.875,210.5625,157.125,0,0,122.1875,10.625,15.8125,12.1875,118.3125,0
Sandal,0,0,0,0,0,0,0,0,0,0.5625,0.5625,7.1875,96.25,25.1875,0,0.25,62.875,97.5,121.9375,23.5,114.5625,0,0.4375,120.8125,117.3125,167.25,106.1875,123,0.1875,71.5625,199.5625,158.3125,102,0.125,68.4375,74.25,195.125,173.4375,138.0625,1.0625,0.75,67,0,0,7.6875,0,0.1875,0.125,3.6875
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.375,12,122.625,59.625,77.5625,0.3125,38.5625,111.625,28.6875,148.125,233.5625,181.3125,47.4375,145.625,157.5,133.875,99.5,175.1875,146.25,3.375,12.125,16.625,6.0625,8.625,21.5625,18.0625,0,0,0,0,0,0,0
Pullover,0,39.3125,162.75,172.125,168.875,62.75,0,0,105.125,194.4375,192.1875,188,138.25,0,0,123.3125,185.1875,195.5625,172.75,152.6875,0,0,144.8125,151.375,186.4375,158.875,167.6875,0,0,147.3125,125.4375,184.375,160,146.9375,0,0,142.875,132.0625,192.4375,169.1875,135.1875,0,0,122,38,54.875,50.375,121.375,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8125,55,38.4375,0.6875,25.9375,5.5,27.9375,85.4375,105,131.3125,155.625,141.5625,101.125,124.75,136.8125,161.4375,172.5625,200,159.9375,0,11.5625,34.9375,42.875,36.5625,26.75,14.25,0,0,0,0,0,0,0
Shirt,0.25,22.125,102.875,192.8125,103.1875,23.5625,0,0,142.875,166.1875,185.8125,166.6875,154.375,0,0,174.6875,171.8125,180.6875,173.875,199,0,0,191,178.4375,188.25,179.75,191.6875,11.875,3.1875,178.9375,163.4375,184.5,176.875,159.9375,36.0625,11.5,152.8125,183.1875,185.875,181.5625,130.125,40.6875,11.375,116.1875,162.625,174.3125,158.9375,112.375,28.625
Coat,0,2.75,38.8125,74.6875,58.875,7.9375,0,0,33.3125,47.5,41.875,50.3125,47.4375,0.875,0,37.875,43.375,38.875,38.375,51.3125,3.125,0,45.6875,43.125,38.875,38.75,52.25,4.5625,0,47.0625,47.875,38.625,39.5,57.625,7.25,0,45.125,44.125,38,40.125,48.5,9.125,0,61.4375,37.875,36.875,36.8125,67.25,9.125
Pullover,0,41.25,109.625,115.375,115,50.5625,0.1875,0,98.0625,149.625,106.625,121.9375,143.4375,0,0,95,146.6875,210.0625,185.8125,98.5,0,0,170.8125,115.875,169.5,150.0625,157.5,10.5,0,140.5,139.5,154.125,157.375,123.6875,16.125,0,94.5625,72.1875,67.1875,73.4375,98.1875,11.75,0,52.4375,0.875,0,0.75,56.3125,5.0625
Dress,0,0,44.9375,199,92,0,0,0,0,84.8125,236.3125,125.8125,0,0,0,0,78.375,234.3125,119.8125,0,0,0,0,124.25,234.1875,172.75,0,0,0,0,131.75,234.125,178.5,0,0,0,0,123.875,235.5,170.5,0,0,0,0,101.0625,234.1875,135.5625,0,0
Dress,0,0,91.8125,29.1875,88.5625,12.0625,0,0,0,93.1875,136.4375,113.25,6.25,0,0,0,51.4375,145.875,74.6875,0,0,0,0,77.6875,154.875,109.3125,0,0,0,0,81.0625,161.875,125.125,0,0,0,0,85.6875,185.0625,136.5,0,0,0,0,79,171.75,125.0625,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,8.1875,104.0625,39.0625,6.4375,42.1875,44.875,113.75,214.5,232.25,234,235.8125,203.0625,114.875,166.5625,196.1875,214.875,214.6875,202.1875,172.875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dress,0,0,70.25,147.375,115.9375,0,0,0,0,136.0625,169.6875,128.8125,0,0,0,0,168.75,152.8125,38.9375,0,0,0,0,159.9375,173.8125,9.3125,0,0,0,0,150.5,172,7.125,0,0,0,0,114.0625,182.8125,13.4375,0,0,0,0,90.5625,187.8125,9.5,0,0
Dress,0,0,45.8125,127.125,82.4375,0,0,0,0,60.3125,92.5,93,0,0,0,0,54.5,81.375,77.875,0,0,0,0,54.5,79.625,77.0625,0,0,0,0,58.375,80.3125,86,0,0,0,0,73.375,88.4375,104.375,0,0,0,0,93.625,129.1875,129.6875,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.0625,0.75,42.3125,63.625,10.875,0.25,0.3125,36.6875,56.125,15.125,27.125,144.5625,61.625,47.3125,77.75,52.875,51.5,63.25,81.6875,65.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,52.375,72.0625,18.4375,54.8125,0,0,0.3125,142.1875,225.25,220.8125,104.25,0.3125,0.1875,61.25,226.4375,219.3125,215.125,134.9375,63.125,131.1875,222.1875,233.5,233.625,215,159.3125,86.8125,128,147.5,130.8125,116,116.3125,102.3125,0,0,0,0,0,0,0
