label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49
Pullover,0.125,0.25,5.0625,22.9375,3.375,0,0.0625,0.3125,14.75,154.9375,114.1875,155,45.8125,0.75,0.375,92.4375,156.3125,152.9375,141.9375,118.4375,1.3125,4.9375,160,157.0625,151.875,153.4375,160.875,8.125,58.75,165.5625,155.875,152.3125,156.75,157.25,61.625,117.1875,136.3125,154.75,152.1875,152.8125,133.125,105.8125,55.1875,47.3125,74.5625,73.375,78.3125,52.375,65.25
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.125,90.25,101.375,12.625,82.25,39.5,85.625,169.25,127.75,138.75,168.4375,149.125,76.4375,116.5,116.25,95.4375,97.25,75.375,51.1875,0,1.625,3.75,5.625,6,6.375,3.5,0,0,0,0,0,0,0
T-shirt/top,0,1.9375,12.375,136.0625,11.1875,1.25,0,0,25.1875,27.75,28.3125,34.4375,25.4375,0,0,51.8125,31,30.875,40.3125,51.375,0,0,2.9375,33.1875,33.375,34.8125,4.6875,0,0,0,31.875,33.75,34.6875,0,0,0,0,30.9375,33.125,33.9375,0,0,0,0,30.6875,32.25,32.25,0,0
Sandal,0,0,0,0,0,0,0,0,0,0.25,16.4375,9.9375,0.375,10.3125,0.25,0.75,1.75,133.375,174.5,121.8125,112.5625,1.5,123.6875,90.4375,57.25,200.4375,205.25,65.5,107.5625,207.5,206.625,170.8125,188.9375,219.0625,166.6875,0.125,0,0.375,0,0,10,9.0625,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,1.0625,91.5625,42.3125,0.6875,0,0,0.125,6,192.625,203.375,122.875,0.125,0.0625,2.25,117.875,199.9375,213.3125,114.5625,53,71.8125,134,194.5,218.4375,204.125,152.625,109.625,170.3125,179.1875,165.125,136.625,186,153.6875,0,0,0,0,0,0,0
Pullover,0.1875,24.9375,72.5625,105.125,80.3125,36.4375,0.1875,0.0625,96.3125,107.125,93.25,89.6875,104.5,7.4375,0,143,145.75,131.3125,125.8125,133.375,21.375,0.125,147.9375,168.0625,153.8125,139.875,145.75,36.1875,6.0625,146.9375,181.5,169.375,160.1875,145.5625,49.0625,24.875,155.375,214.125,198.125,193.3125,161.6875,72.375,32.4375,125.4375,208.1875,203.625,197.375,132.25,81.5625
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.375,35.625,94.75,43.3125,64.125,41.9375,2.9375,98.3125,174.4375,120.125,181.5,158.75,68.9375,52.8125,105.6875,119.1875,105.875,112.8125,126.5,78.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pullover,0,42.3125,149.9375,170.375,157.125,51.75,0,0,135.0625,227.125,225.5,226.6875,168.6875,0,0,165.6875,210.75,229.8125,223.125,178.125,0,0,180.8125,189.8125,230.125,205.875,189,0,0,180.9375,177.6875,228.3125,208.875,184.75,0,0,165.8125,203.25,226.6875,227.1875,179.0625,0,0,163.125,52,58.375,62.375,153.125,0
Pullover,0,40.75,116.375,110.6875,119.25,50.8125,0,0,75.6875,115.875,94.25,103.6875,83,0,0,82.625,138.125,98.25,96.75,106.0625,0,0,83.875,137.25,103.9375,96.0625,122.625,0,0,83.9375,124.5625,111,102,115.125,0,0,84.5625,127,116.8125,108.5,108.125,0,0,63.125,133.3125,108.625,110,90.1875,0
T-shirt/top,0,28,141.6875,183.1875,139.125,24.625,0,0,167.875,203.75,224.125,167,158.5,0,0,189.8125,166.1875,221.5625,219.5,184.125,0,0,14.125,190.0625,149.25,158.9375,2.125,0,0,0.5,211.9375,214.9375,217.375,11.1875,0,0,0.5,213.75,221.3125,219.8125,19.3125,0,0,0.6875,211.1875,216,216.625,22.5625,0
Shirt,0,0,61.3125,118.75,63.3125,0,0,0,9.25,76.1875,79,81.75,9,0,0,28.625,92.6875,90.6875,94.9375,27.9375,0,0,40.125,105.5,105.25,106,39,0,0,49.625,117.875,116.25,115.875,47.625,0,0,65.625,125.375,125.25,127.625,65.5,0,0,83.8125,124.5,141.5,136,77.125,0
Dress,0,0,135.1875,167.1875,140,12.5,0,0,8.25,220,206.8125,188.0625,65.1875,0,0,0.125,103.8125,209.25,151.625,0.0625,0,0,0,155.5625,208.375,199,3.8125,0,0,0,156.875,207.5625,204.75,2.4375,0,0,0.1875,139.9375,209.5625,206.5625,0,0,0,0.5625,111.0625,212.625,200.125,0,0
Shirt,0.0625,53.4375,95.375,72.3125,90.6875,74.0625,0.375,0,99.125,137.375,122.3125,121.5625,127.75,1.5,0,138,136.5625,112.6875,122.25,153.5625,23.75,12.625,171.6875,127.8125,118.3125,121.0625,171.5,43.25,32.375,176.75,124.1875,127.9375,115,169.3125,65.3125,0,95.25,125.8125,130.6875,112.3125,98.5,2.1875,0,22.4375,38.125,55.6875,48.8125,31.25,0.125
Bag,0,0,41.8125,43.25,44.0625,0.0625,0,0.0625,0,32.625,0.75,48.9375,0.5625,0,1.5,24.25,53.8125,25.5,64.4375,23.6875,6.125,52.75,45.5625,85.4375,41.1875,90.75,63.375,46.3125,61.875,60.125,47.9375,45.1875,58.4375,56.9375,29.9375,56.9375,80.0625,67.5625,62,59.75,60.5625,27.625,51.1875,97.1875,109.4375,76.0625,68.75,65.375,24.75
Trouser,0,0,104.375,184.1875,150.5625,0,0,0,0,140.3125,211.4375,186.8125,0,0,0,0,146.125,208.5,192.3125,0,0,0,0,123.9375,171.75,165.1875,0,0,0,0,118.375,140.375,145.375,0,0,0,0,117.875,107,133.375,0,0,0,0,105.3125,91.3125,117.4375,0,0
Pullover,0,55.3125,167.1875,173.5,167.125,64.25,0,0,125.4375,194.375,181.875,175.0625,139.25,0,0,148.4375,181.8125,181.9375,164.125,153.6875,0,0,167.875,145.4375,183.375,152.5625,162.625,0,0,146.4375,150.375,185.8125,161.625,162.5625,0,0,127.625,154.75,164.5625,165.9375,137.625,0,0,104.9375,0.5625,0.75,0.375,114.625,0
Coat,0,1.25,89.0625,209.6875,47.3125,0,0,0,53.8125,227.875,223.875,225.875,25.1875,0,0,75.3125,229,217.1875,225.75,60.9375,0,0,98.8125,217.75,219.9375,221.6875,64.9375,0,0,109.875,199.4375,221.25,212.5,77.125,0,0,31.75,202.625,223.5,186.6875,23.9375,0,0,0.4375,175.4375,210.1875,158.875,1.0625,0
Sandal,0,0,0,0,0,0,0,0,0,0,0.125,0.3125,32,0.25,0,0,0.375,34.9375,76.8125,78,0.5625,0.125,0.8125,19.5625,23.4375,66.3125,124.9375,110.9375,0.875,48.0625,92.4375,106.0625,50.25,148.125,168.875,38.4375,58.8125,60.5,15.8125,0.75,62.1875,71.4375,0,0,0,0,0,0,0
Trouser,0,0,95.5,154.0625,104.4375,0,0,0,0,108.1875,178.9375,124.4375,0,0,0,0,82.0625,154.5,94.3125,0,0,0,0,46.875,153.0625,55,0,0,0,0,40.125,154.5625,43.6875,0,0,0,0,44.375,161.125,40.875,0,0,0,0,30.5,146.8125,12.1875,0,0
Shirt,0,0.375,61.625,165.3125,107.3125,4.4375,0,0,99.75,187.875,187.5,183.4375,161.5625,0,0,150.3125,187.75,186.875,179.8125,202.8125,3.375,0,177.875,183.5,180.6875,177.25,203.8125,27.875,0,181.8125,178.1875,189.6875,182.1875,184,37.5625,0,177.75,186.6875,197.5625,189.9375,182.9375,36.0625,0,110.6875,74.5625,101.5625,98.25,113.1875,9.875
Coat,0,22.8125,129.1875,204.4375,105,22.125,0,0,122.375,211.6875,197,191.9375,123.6875,0,0,162.875,205.4375,194.125,200.25,162.125,0,0,180.875,198.5625,196.9375,196.5,183.125,0,0,157.0625,177.625,201.1875,185,159.625,0,0,139.625,184.625,203.5625,200.4375,139.375,0,0,108.625,86.375,115.5625,90,95.75,0
Coat,0,0.125,25.8125,155.9375,66.25,0.125,0,0,39.5625,207.8125,207.3125,204.5625,82.875,0,0,105.6875,225.1875,203.5,212.25,156,0,0,134.625,216.125,216.25,211.5625,182.5625,0,0,158.4375,219.125,218.4375,214.25,200.4375,0,0,164.4375,138.5625,111.75,112.3125,202.8125,0,0,138.375,24.0625,0.625,1.5625,171.25,0
Trouser,0,0,129.3125,178.5625,129.6875,0,0,0,0,123.875,175.6875,135.1875,0,0,0,0,92.4375,127.375,105.25,0,0,0,0,92.75,45.125,95.5625,0,0,0,0,90.875,22.375,106.75,0,0,0,0,106.5,43.625,132.6875,0,0,0,0,82.8125,46.875,123.875,0,0
Pullover,0,0.3125,71.1875,177.75,83.125,0.3125,0,0,33,131.375,136.125,124,33.8125,0,0,73.9375,132.4375,137.75,125.125,80,0,0,90.5,143.375,128.375,126.6875,98.125,0,0,101.5,120.125,131.625,102.875,112.0625,0,0,95.4375,126.75,132.5625,116.5,110.0625,0,0,87.1875,113,95.5625,93.25,101.4375,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,7.5625,28.75,8.0625,0.0625,0.1875,0.0625,51.375,77.75,70.9375,111.375,94.375,65.875,60.9375,0.75,21.75,33.9375,24.6875,21.375,22.5625,22.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,47.0625,87.5,0.0625,18.5,1.75,45.1875,122.3125,135.25,132.1875,162.5,127.5625,159.3125,210.625,223.8125,136.75,145.8125,143.5625,129.375,0.375,13.375,27.3125,24.8125,37.5625,38.375,27.4375,0,0,0,0,0,0,0
T-shirt/top,0,0.1875,65.125,0.75,79,0.5,0,0,0.25,144.3125,147.875,133.625,37.375,0,0,8.5,136.3125,128.1875,125.6875,52.25,0,0,35.5625,138.9375,155.625,145.9375,77.25,0,0,41.6875,140,150.125,141.6875,78.75,0,0,77.3125,170.625,168.375,190.25,136.625,0,0,96.5625,147.9375,169.4375,170.625,137.375,0
Ankle boot,0,0,0,0,0,0,0,0,0,2.125,82.9375,32.375,1.0625,0.25,0,0,26.9375,166.75,169.4375,102,81.6875,1.5,30.125,93.9375,163.3125,186.5,157.0625,101.4375,126.75,165.8125,168.4375,178.1875,169.0625,164.0625,126.375,52.5,72.8125,96.5,97.125,70.25,62.25,48.75,0,0,0,0,0,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,0.5,76.5625,42.0625,82.25,7.625,0.625,50.9375,10.1875,93.8125,169.4375,20.1875,0.25,20.125,107.5,53.5,79,109.125,55.8125,46.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-shirt/top,0,138.625,171.25,46.1875,187,114.75,0,14.1875,228.8125,236.0625,236.3125,232.0625,218.3125,10.8125,0,58.5625,240.0625,235.1875,229.4375,44.25,0.0625,0,2.6875,243,235.0625,216.9375,0.0625,0,0,44.25,242.6875,236.875,235.8125,10.375,0,0,60.5625,242.5625,238.6875,235.4375,52.5625,0,0,46,192.5,192.6875,181.5625,34.5625,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,0.1875,19.9375,106.875,147.5,38.25,74,44.5,138.4375,221.25,218.8125,219.1875,230.5625,212.6875,57.875,47.5,45.0625,45.3125,44.375,43.6875,41.125,0,8,13.0625,11.75,9.125,9.9375,8.625,0,0,0,0,0,0,0
Sandal,0,0,0.0625,3.4375,82.5,158.4375,104.4375,0,0,1.1875,137.8125,224.4375,228.5625,144.1875,0,0,13.9375,167.25,218.6875,231.5625,202.25,0,0.375,64.8125,221.875,225.5,232.125,177.5,0,0.6875,149.875,223.625,200.0625,27,102.0625,26.8125,105.625,189.625,227.125,55.9375,0.75,90.0625,63,159.3125,190.4375,136.0625,0.25,0.875,59.6875
Ankle boot,0,0,0,0,0,0,0,0,0,0,16.125,35.5,2.125,29.25,0,0,0.1875,90,210,213.9375,106.875,0.5625,0.6875,31.75,180.5,215.4375,211.625,134.3125,69.5,114.375,176.875,196.375,201.4375,203.125,178.5,76.5625,120.625,138.125,120.25,93.875,129.0625,104.5625,0,0,0,0,0,0,0
Trouser,0,0,99.0625,143.6875,102.625,0,0,0,0,71.5,102.9375,66.1875,0,0,0,0,49.875,43.0625,61,0,0,0,0,54.3125,20.3125,61,0,0,0,0,60.8125,4.375,71.9375,0,0,0,0,67.25,2.875,81.3125,0,0,0,0,80.6875,3.5,73.875,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,23.5625,95.5625,96.1875,71,0,0,0.0625,85.5,201.25,192.9375,103.3125,0.125,0.8125,17,154.25,195.25,193.875,124.3125,48.8125,51,120.6875,200.125,193.625,207.75,161.8125,50.3125,99.3125,112.9375,94.9375,82,108.5,93.875,0,0,0,0,0,0,0
Coat,0,2.3125,143.0625,165.625,120.125,0.375,0,0,48.4375,176.5625,187.125,168.25,48.5625,0,0,85.1875,194,176.75,186.9375,78.6875,0,0,108.9375,157.125,188.3125,183.4375,103.375,0,0,129.625,167.1875,206.25,186.8125,124.125,0,0,131.6875,185.75,210.8125,198.5,138.5625,0,0,0.0625,72.5625,92.25,41.875,0.125,0
Shirt,0,2.9375,44.375,160.6875,68.375,12.25,0,0,58.625,89.6875,107.5,87.25,82.125,0,0,60.875,99.1875,99.3125,87.375,84.3125,7.625,0,0.1875,55.75,91.375,85.1875,0,0,0,0.0625,66.3125,91.3125,88.5,9,0,0,0.25,74.9375,94,82.5,28.875,0,0,0.1875,67.3125,98.9375,76.0625,29,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.25,2.625,0.6875,23.5625,0,0,0,14.3125,194.875,217,91.0625,0.75,1,16.1875,138.625,225.125,220.875,123.375,71.5,90.6875,128.6875,206.25,217.4375,220.5,161.5625,71.875,118.25,139.375,124.875,84.25,123.625,94.625,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.375,16.9375,101.375,102.375,7.75,48.625,25.0625,94.4375,150.25,105.625,174.5,167.5625,168.75,101.0625,115.375,98.1875,75.875,90.75,100.125,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dress,0,5.9375,86.25,86.8125,83.1875,9.0625,0,0,14.75,139.4375,129.6875,104.5,8.875,0,0,0,120.0625,125.4375,66.0625,0.125,0,0,0,114.125,164.9375,77.5,0.375,0,0,0,93.6875,131.625,78.8125,0,0,0,0,94.5625,156.1875,89.3125,0,0,0,0,95.0625,174.875,91.5625,0,0
Bag,0,0.125,23.625,40.5625,1.0625,0,0,0.0625,1.25,49.3125,17.9375,46.5625,0.3125,0,0.125,58.3125,64.375,24.125,95.25,8.8125,0.125,32.0625,192.75,189,189.1875,193.25,149.3125,0.6875,74.8125,188.125,188.25,191.3125,196.6875,206.375,0.8125,78.0625,190.0625,194.25,195.75,201.5625,202,51.875,50.3125,170.9375,176.6875,177.4375,179.9375,144.8125,62.3125
Coat,0,0,36.75,173.6875,89.3125,0.25,0,0,24.8125,154.875,203.25,176.9375,51,0.0625,0,123.875,166.25,170.6875,154.4375,162.375,0,0,161.625,174.625,165.6875,151.0625,203.8125,7.1875,0,186.5625,176.625,166.5625,156.3125,207.5625,29.375,0,197.6875,183.6875,170.5625,156.8125,215.25,42.1875,0,171.9375,130.625,137.625,130.5625,174.5625,34.375
Bag,0,0,0,0,0,0,0,0.375,76.125,107.3125,113.5,122.625,126.6875,107.6875,13.625,181.4375,208,210.4375,209.1875,213.3125,202.25,56.25,159.1875,214,221.375,222.875,221.3125,198.125,25.3125,165.875,221.6875,218.9375,220.5,220.8125,199.6875,0.3125,129.125,123.5625,104.3125,106,107.25,94.4375,0,0,0,0,0,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.25,0.0625,51.4375,65.75,84.6875,26.0625,0.5625,68.8125,118.875,17.375,3.25,119.3125,15.125,37.1875,79.0625,90.8125,56.9375,56.4375,65.5,53.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.5,33.4375,12.6875,59.875,0,0,0,10.875,221.0625,242.125,119.9375,0.25,0.5,16.875,188,239.1875,243.5625,165.75,46.4375,82.875,138.8125,209.3125,231.5,231.4375,184.75,67.3125,135.375,161.125,156.6875,124.3125,104.375,67.3125,0,1.1875,7.125,13.75,13.75,9.625,5.1875
Pullover,0.0625,40.375,140.3125,110.125,136.5625,63.0625,0.3125,0.6875,125.125,151,137.8125,146.875,144.5625,0.625,0.625,173.5625,133.75,114.4375,121.875,152.875,25.5625,8.4375,192.4375,141.6875,122.1875,126.75,148.6875,56.1875,35.25,183.9375,153.875,144.625,141.375,153.0625,79.4375,58.6875,177.9375,170.125,157.3125,151.375,158.75,92.25,65.5,114.3125,85.5625,76.0625,76.125,91.875,91.5
Shirt,0.3125,47.875,136.1875,173.8125,127.375,40.25,0.125,0,168.6875,195.375,192,186.5625,164.1875,0,19.5625,210.5625,191.1875,181.8125,180.625,205.3125,19.9375,0.25,58.25,193.25,186.8125,185.375,57.625,0.0625,0,20.3125,193.0625,188.6875,184.0625,36.0625,0,0,25.625,193.5625,194.3125,186.5625,39.5,0,0,31.25,181.5,191.6875,180.375,35.25,0
Pullover,0,92.0625,150.4375,121.3125,145.6875,75.8125,0,0.3125,212.0625,226.4375,224.4375,226.0625,212.75,0,24.6875,235.75,227.375,225.875,227.875,233.75,29,56.8125,230.875,228.1875,226.5625,230.875,227.5,58.3125,67.0625,204.75,228.3125,228.25,227.375,206.375,69.3125,87.6875,186.1875,231.0625,232.1875,231.375,192.0625,81.375,76.125,101.625,42.75,46,42.1875,106.75,78.1875
Bag,0,0,0,0,0,0,0,59.4375,122.0625,134.9375,141.375,150.5625,163.25,148.375,142.1875,198.625,193.1875,189.3125,188.375,197.125,202.5625,144.75,181.75,159.5,149.625,154.8125,152.25,184.5625,162.75,214.5,195.5625,187.6875,188.625,197.875,204.5,178.3125,227.625,229.0625,228,224.8125,203.75,146.875,2,32,13.8125,1.875,0,0,0
Trouser,0,0,99,176.125,164.3125,0,0,0,0,118.75,194.4375,169.8125,0,0,0,0,121.25,181.1875,174.75,0,0,0,0,115.25,132.5,140.25,0,0,0,0,103.1875,103.4375,122.4375,0,0,0,0,100.8125,116.125,105.4375,0,0,0,0,84.75,131.4375,97,0,0
Dress,0,0,21.1875,143.75,168.3125,10.6875,0,0,0,104.4375,206.875,141.5,0.25,0,0,0,157.875,221.5,91.875,0,0,0,0,198.3125,214.75,102,0.125,0,0,0,194.5,213.875,95.4375,0.0625,0,0,0,179.5,214,79.4375,0,0,0,0,133,165.75,62.9375,0,0
Dress,0,0.6875,137,136.25,132.5,0.375,0,0,24.75,178.125,163.4375,184.8125,23.25,0,0,44.9375,152.125,170.0625,157.75,48.875,0,0,38.5,159.25,185.125,140.9375,40.3125,0,0,1.6875,184.625,200.9375,157.5625,0.25,0,0,43.625,189.375,211.5,179.125,18.375,0,0,51.875,146,178.875,153.5,29.6875,0
Ankle boot,0,0,0.0625,6.75,2.6875,0,0,0,0,0.125,62.625,110.6875,91.875,52.1875,0,0,2.5,69.5625,125.8125,94.25,72.5,0,0.0625,18.3125,65.125,108.9375,88.375,84.375,1.1875,11.125,41.8125,63.3125,106.75,91.5,78.6875,75.25,76.5,63.9375,111.9375,31.875,57.3125,68.125,0,26.0625,52.5625,13.8125,0.375,30,32.5
Coat,0,0.5,115.5,200.3125,136,0.5625,0.0625,0.0625,108.625,168.3125,154.9375,171.75,93.3125,0,0,183.125,161.875,154.125,166.0625,160.6875,0,5.25,206.125,168.0625,158,172.5,197.625,1.6875,21,204.1875,152.375,157.375,151.5625,201,18.6875,29.3125,191.8125,161.375,157,163,183.125,32.1875,30.625,148.25,25.375,25.4375,24.5625,146.3125,29.75
Sandal,0,0,0,0,0,0,0,0,0,0.875,63.8125,94,62.875,48.0625,0,0,0.1875,0.3125,52.5,124.625,70,0,10.3125,1,0.3125,67,98.125,77.4375,25.0625,75.0625,50.125,58.1875,98.25,96.0625,56.0625,51.4375,86.25,98.5,89.6875,89.3125,95.75,46.6875,0,0,0,0,0,0,0
T-shirt/top,0.4375,33.3125,111.9375,176.25,103.125,26.3125,0.25,1.5625,125.875,124.875,122.125,123.375,124.6875,1.8125,34.5,134.5,124.625,117,120.8125,134.3125,30.75,30,103.6875,127.4375,119.3125,121.1875,104.25,25.375,0,58.8125,128.3125,124.1875,120.4375,58.75,0,0,59.5,126.3125,126.6875,119.75,53.125,0,0.125,51.3125,112.8125,112.6875,110.0625,45.625,0.125
Shirt,0,2.0625,13.3125,0.125,5.375,12.1875,0,0.25,31.1875,89.625,35.0625,100.875,45.3125,0.0625,20.9375,142.4375,155.9375,164.625,156.6875,167.75,33.75,77.1875,180.125,157.5625,148.8125,165.6875,146.3125,105.4375,161.3125,157,168.1875,182.4375,153.3125,142.8125,152.3125,18.5625,90.75,156.8125,180.25,154.75,124.0625,20.0625,0,47.125,132.375,141.1875,119.625,63.0625,0.25
Sandal,0,0,0,0,0,0,0,0,0.375,0.5,11.9375,31.25,1.0625,0.875,0,18.4375,58.125,37.0625,56.1875,44.4375,50.75,41.4375,82.375,85.1875,95.625,87.3125,85.6875,72.5625,111.5,138.25,143.6875,148.375,147.6875,153.6875,147.6875,13.0625,54.5625,69.0625,69.3125,57.625,80.8125,70.875,0,0,0,0,0,0,0
Trouser,0,0,147.8125,202.5,185.6875,8.9375,0,0,0,194.375,221,220.875,45.75,0,0,0,174.5625,202.0625,228.75,21.5,0,0,0,158,157.6875,229.3125,0,0,0,0,134,115.0625,228.9375,0,0,0,0,112.25,77.5,206.4375,0,0,0,0,95.75,56.8125,149.375,0,0
Coat,0,16.125,96.875,204.5,142,26.6875,0.1875,0.4375,91.0625,133.25,157.75,142,126.4375,0.375,0.1875,165.6875,136.0625,144.625,125.375,176.8125,34.75,9.9375,195.1875,145.6875,149.625,127.75,181.25,70.4375,35.1875,178.6875,130.9375,140.125,126.625,144.75,82.5,57.875,139.875,117.75,137.125,115.9375,136.125,95.5625,46.9375,65.25,0.375,0.625,0.4375,46.75,79.0625
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.125,0,3.5,22.9375,65.625,43.1875,0.875,10.8125,11.6875,102.6875,83.1875,81.8125,27.0625,30.5625,70.5,56.8125,89.125,89.6875,55.3125,41.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trouser,0,0,125,169.1875,143.5625,2.4375,0,0,0,138.875,180.5625,147.625,3.4375,0,0,0,100,155.625,95,0.5,0,0,0,78.4375,108.8125,67.625,0,0,0,0,102.125,88.6875,97.75,0,0,0,0,129.5,69.5,139.6875,0,0,0,0,103.875,58.75,126.625,0.0625,0
Pullover,0,12.625,129.5625,104.625,125.1875,32.3125,0,0,88.4375,211.5,182.875,201.875,125.6875,0,0,117.125,215.75,139.875,166.875,162.3125,0,0,140.4375,199.5625,146.875,171.625,172.0625,0,0,150.5,192.125,210.1875,212.5625,180.0625,0,0,144,214,215.6875,210.8125,187.5,0,0,58.8125,0.375,25.25,0.4375,60.4375,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.375,6.6875,24.625,59.9375,54.3125,56.625,0.0625,23.375,27.9375,0.1875,14.75,39.0625,0.4375,47.125,74.75,72.875,53.5625,69.375,107.8125,89,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trouser,0,0,84.4375,181.125,125.125,0,0,0,0,139.9375,224.5625,194.25,0,0,0,0,141,218.1875,192.875,0,0,0,0,129.1875,185.8125,183.4375,0,0,0,0,118.875,143.75,178,0,0,0,0,113,79.625,168.8125,0,0,0,0,88.6875,55.3125,135.625,0,0
Trouser,0,0,100.3125,192.125,151,0,0,0,0,110.5,207.375,172.5,0,0,0,0,71.3125,180.0625,118.375,0,0,0,0,53.8125,154.625,100.375,0,0,0,0,44.5,143.8125,90.5625,0,0,0,0,25.0625,145.9375,97,0,0,0,0,8.9375,126.1875,83.5625,0,0
Trouser,0,0,134.75,198.0625,125.625,0,0,0,0,143.8125,207.0625,139.375,0,0,0,0,103.1875,166.5625,96.1875,0,0,0,0,77.4375,149.4375,77.1875,0,0,0,0,88.1875,122.1875,83.8125,0,0,0,0,77.5,119.25,92.875,0,0,0,0,46.25,113,79.75,0,0
Dress,0,2.4375,148.375,145.6875,148.1875,7.5625,0,0,34.8125,227.6875,228.875,223.4375,47.5625,0,0,55.3125,183.75,228.25,177.0625,84.25,0,0,85.3125,204,230.6875,187.5,109.875,0,0,110.4375,230.1875,233.0625,228.4375,118.3125,0,0,55.9375,206.125,235.6875,214.875,72.1875,0,0,25.3125,152.4375,192.6875,173.6875,35.6875,0
T-shirt/top,0,0,149.9375,176,160.4375,0.125,0,0,0.8125,120.375,139.25,127.125,8.5,0,0,0,95.4375,127.5,110.4375,0.125,0,0,0,99.5625,91.25,104.6875,0,0,0,5.9375,109.0625,93.625,110.75,8.625,0,0,29.8125,109.1875,112.375,114.625,32.625,0,0,33.0625,114.25,114.5625,117.5625,38.6875,0
Coat,0,2.5625,95.3125,218.25,129.0625,11.0625,0,0,96.125,196.8125,205.125,191.625,134.1875,0.1875,0,141.8125,196.875,184.125,197.6875,175.75,0,0,164.8125,180.625,204.25,199.625,169.5625,3.6875,0,178.625,163,200.625,196.5,178.125,29,0,177.9375,1.375,1.875,0.5,124.4375,43.0625,0,141.9375,1,0,1.0625,104.5625,42.125
Dress,0,28,152.3125,157.5,174.3125,58.4375,0,0,74.0625,182.5625,157.0625,154.0625,126.9375,0,0,83.3125,163.4375,169.75,140.5,140.5,0,0,94.875,152.1875,146.75,137.875,143.75,0,0,99.375,155.5625,157.1875,143.875,143.375,0,0,22,164.875,157.25,150.125,70.5625,0,0,14.125,170.875,181.0625,171.375,61.375,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.125,13.375,87.875,137.125,51.5625,33.25,41.4375,88.75,150.6875,181.8125,202.875,194.3125,154.5625,22.875,42.375,57.875,59.875,51.875,45.25,38.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0.0625,0.8125,94.4375,107.4375,69.8125,0,0,0,6.6875,147.5,164.3125,93.375,0,0,0.25,69.6875,145.8125,165.1875,115.375,13,34.0625,45.0625,85.75,155.4375,147.4375,132.375,98.125,129.4375,154.8125,147.1875,122.25,173.5625,148.625,0,0,0,0,0,0,0
Trouser,0,0,98.25,174.9375,137.9375,0,0,0,0,124.5,190.125,168.4375,0,0,0,0,128.75,192.5625,176.75,0,0,0,0,128.75,127.875,157,0,0,0,0,127.75,77.375,150.3125,0,0,0,0,120.625,61.0625,144.5625,0,0,0,0,115.5625,72.625,131.3125,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,0,80.125,167.4375,107.3125,46.5625,93.25,61.75,143.75,221.75,226.25,235.6875,227.6875,178.125,13.5,16.875,30.75,24.1875,15.6875,17.1875,17.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coat,0,0.5625,109.125,207.75,175.125,14.375,0,0,57.875,180.8125,185.125,181.6875,95.9375,0,0,101.0625,185.25,183.125,176.125,136.6875,0,0,125.8125,185.5,178.25,177.5,161.125,0,0,139.3125,158.8125,176.75,177.5,153.5,0,0,133.0625,181.8125,187,183.5625,170.4375,0,0,127.75,137.6875,142.1875,143.75,157.875,0
