label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49
Dress,0,0.3125,153.375,177.6875,153.375,0.3125,0,0,25.1875,224.125,221,212.25,24.4375,0,0,66.5625,113.6875,223.6875,132.1875,67.125,0,0,51.4375,136.6875,226.0625,144.6875,58.75,0,0,1.8125,152.25,226.6875,155.3125,0.25,0,0,2.125,141.125,228.875,152.625,1.25,0,0,2.5,134.4375,210.875,130,0.5625,0
T-shirt/top,0.125,103.75,197.3125,208.5,204.75,124.625,0.375,26.75,214.125,212.625,203.9375,77.75,222,30.625,38.3125,163.625,209.625,205.25,145.625,166.9375,41.875,0,56.5625,210.4375,209.4375,208.9375,52,0.0625,0,56.5625,211.625,212.0625,211.375,50.5625,0,0,71.4375,213.5625,215.5,214.1875,56.625,0.0625,0.0625,94.375,207.625,210.8125,214.625,82.125,0
T-shirt/top,0,0,105.1875,175.3125,108.3125,0,0,0,0,132.25,179.6875,114.4375,0,0,0,0,127.0625,146.8125,113.1875,0,0,0,0,138.6875,175.3125,119.25,0,0,0,3.9375,166,161.6875,151.1875,2.1875,0,0,38.75,177.625,197.875,160.375,36.125,0,0,24.4375,147.4375,165.625,146.25,22.6875,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.75,25.5625,62.125,56.5,0.125,65.5625,52.0625,0.125,0.25,50.125,41.75,32.25,65.1875,56.3125,43.875,46.1875,105.0625,63.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coat,0.1875,34.25,161.625,203.0625,148.6875,29,0.0625,20.625,224.75,223,217.0625,212.8125,211,3.3125,64.1875,228,223.9375,220.875,217.9375,224.4375,36.75,81.875,232.0625,225.6875,221.25,219.75,227.875,59.5,99.125,203.3125,228.4375,223.625,226.75,187.5,64.75,105.75,180.1875,229.125,224.8125,229.125,167.6875,76.4375,92.5625,109.5625,131.1875,139.9375,125.6875,112.8125,76.8125
T-shirt/top,0,52.0625,132.25,160.3125,135.0625,49.0625,0.0625,0,183.1875,142,139.9375,132.0625,183.25,0,20.4375,220.6875,143.25,90.5,142.5,220.5,17.25,0,0.125,144.4375,137.3125,149.4375,0.125,0.125,0,0.1875,152.1875,144.5,150.25,0.0625,0,0,4.0625,153.875,141.3125,151.4375,1.6875,0,0,13,141.875,142.5625,136.0625,13.8125,0
Bag,0,0,1.125,81.75,22.375,0,0,0,0,5.125,64.5,50.625,0.125,0,0,7.4375,63.5625,56.0625,97.5,5.875,0,0,31.4375,111.9375,115.8125,134.6875,55.375,0,0,13.1875,85.0625,118.625,89.75,14.0625,0,0,29.9375,97.875,154.5,83.3125,41.25,0,0,17.375,136.3125,115.5625,151.25,22.625,0
Coat,0,0.25,73.9375,209.625,80.125,0.3125,0,0,54.5,224.1875,220.125,221.375,73.5625,0,0,109.125,227.0625,217.5625,221.0625,120.25,0,0,127.5,222,219.0625,220.0625,146,0,0,151.6875,193.5625,221.75,212.6875,153,0,0,82.625,184.375,227.25,216.6875,77.6875,0,0,0.4375,128.3125,210.6875,183.75,0.375,0
Pullover,0,2.375,80.75,130.9375,87.0625,18.4375,0,0,24.75,120.625,94.3125,104.375,55.6875,0,0,36.6875,160.125,109,126.3125,78.375,0,0,51.0625,146,118.625,124.0625,104.125,0,0,60.3125,137.5625,124.875,132.625,118.5,0,0,22.9375,107.125,136.875,145.5,47,0,0,0.25,94.4375,137.4375,144.1875,0.625,0
Pullover,0,0.25,143.5625,219.0625,137.5,0.125,0,0,105,197.125,234.6875,197.1875,89.5,0,0,167.6875,142.5,146.3125,164.375,143.625,0,0,184.3125,231.125,164.625,226.8125,174.25,0,0,203,234.3125,233.5625,235.75,188,0,0,196.875,235.8125,233.625,229.9375,193.3125,0,0,137,57.75,59.9375,58.6875,132.25,0
Trouser,0,0,77.375,189.8125,158.25,0,0,0,0,122.125,214.125,200.4375,0,0,0,0,138.6875,196.75,205.9375,0,0,0,0,152.5,113.3125,197.375,0,0,0,0,137.5625,74.625,175.5,0,0,0,0,77.0625,121.875,171,0,0,0,0,6.9375,146,127.8125,0,0
T-shirt/top,0,15.4375,126.625,84.6875,122.6875,16,0,0.3125,131.5,226.25,225.1875,221.25,130.5,0.25,0.3125,202.4375,223.1875,227.3125,219.3125,197.9375,0.125,41.125,228,222.625,225,218.75,218.875,43.25,113,213.9375,224.5625,223.625,219.9375,201.5625,111.4375,35.875,121.3125,221.8125,224.125,217.9375,116.1875,35.9375,0.0625,71.25,190.1875,193.0625,188.25,70.0625,0.0625
Bag,0,0,0,0,0,0,0,0,0.1875,23.75,77.25,34.1875,0.375,0,1.3125,48.375,103.5625,44.8125,103.375,62,14.5,142.0625,197.4375,182.9375,193.875,196.75,205.3125,185.625,156.3125,184.375,200.5,197.0625,202.5625,206.4375,210.125,79.875,95.6875,114.6875,141.625,116.8125,107.3125,98.25,0,0,0,0,0,0,0
Ankle boot,0,0,0,19.3125,45.5625,22.8125,11.8125,0,0,0.25,91.8125,218.5625,230,169.375,0,0.125,0.3125,145.0625,217.25,217.25,143.125,0.375,1.125,91.625,192.8125,213.5,208.5625,150.5625,67.5625,94.5,161.6875,212.5625,208.8125,204,166.625,147.875,197.1875,195.9375,182.375,99.375,200.25,172.875,1.0625,48,76.25,27.8125,14.1875,50.5,41.9375
Shirt,0,30.375,182.5625,171.4375,187.875,57.5,0,0,83.625,226,223.6875,224.125,119.25,0,0,109.1875,228.5625,226.3125,227.875,134.125,0,0,124.6875,228.75,227.5,227.5625,159.125,0,0,134,228.875,228.1875,229.3125,170.9375,0,0,90.1875,77,95.3125,69.4375,119.5,0,0,66.5625,5.375,0,0.4375,63.75,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625,4.5,61.9375,48.4375,57,37.875,3.3125,69.8125,26.0625,0.125,112.9375,94.125,0.125,10.75,68.0625,17.9375,14,38.125,20.375,15.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coat,0,9.5,87.375,191.1875,85,8.5625,0.125,0.125,137.25,194.5,194.4375,204.875,147.375,0.1875,0,176.5,179.75,166.625,205.125,191.6875,0,0,197.5,191.5625,170.5625,209.5625,204,0,0,203.5,183.4375,188.25,204.5,209.125,0,2.125,194.75,200.4375,191,211.9375,209.25,5.6875,13,104.4375,114.3125,130.25,128.9375,104.4375,16.8125
Pullover,0,0.875,78,184.3125,122.8125,5.0625,0,0,36.8125,76.8125,77.875,79.3125,54.8125,0.125,0,59.5,76.1875,71.8125,63.1875,86.5,0,0,75.5,84.6875,76.75,68.8125,106.4375,0,0,98.1875,93.3125,88.5,96.5625,102.5,1.875,0,98.4375,60.4375,71.5,63.375,98.3125,6.9375,0,112.5,126.375,155.25,154.3125,116.75,14
Ankle boot,0,0,0.1875,0,1.3125,0,6,0,0,1.0625,124.4375,160.625,174.8125,119.8125,0,0,1.125,101.8125,182.5625,185.6875,128.3125,0.3125,0.125,7.3125,134.125,187,190.3125,95,4.0625,19.9375,99.125,152.4375,178.5625,179.0625,118.25,103.0625,145.625,159.6875,180.375,186.3125,184.3125,117,19.8125,51.875,52.5625,32.8125,31.3125,47.375,27.8125
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.6875,23.6875,28.3125,23.375,0.125,15.0625,5.125,7.1875,51.8125,65.5,4.625,9.25,16.875,12.75,11.5,10.5625,16.875,11.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.1875,116.125,120.4375,65.25,0,0,0.125,53.75,163.4375,166.5,75.75,0.25,0.1875,43.25,144.5,173.625,168.6875,126.0625,70.625,114.25,146.875,146.6875,159.1875,175.625,155.125,83.0625,132.5,144.1875,126.1875,88.5625,157.8125,135,0,0,0,0,0,0,0
Sandal,0,0,0,0,0,0,0,0,0,1.4375,50.25,64.9375,77.375,59.5,0,0,8,11.625,0.75,0.375,173.375,0.0625,0,0,0,0.375,82.3125,191.4375,0.0625,9.4375,0.0625,15.3125,89.5,24.625,92,56.4375,117.9375,55.1875,99.4375,0.0625,0,69.3125,0,13.375,38.1875,0,0,0,20.125
Pullover,0,9.1875,31.75,86.125,32.875,7.25,0,0,51.0625,33.625,30.5625,38.9375,29,0,1.6875,57.6875,36.8125,20.75,15.6875,44.75,0.8125,6.0625,35.6875,49.0625,31.875,25.5,35.5,1.5625,7.0625,31.625,52.5625,34.4375,27.625,27.8125,3.5,8.375,29.0625,59.5,44.3125,38,28.0625,4.125,8.75,26.75,11,10.0625,7.5625,23.5,6
T-shirt/top,0,23.0625,60.75,149.25,52.5,17,0,1.5625,88.75,69.5,71.0625,56.125,60.0625,0.125,14.5,114.4375,82.625,65.8125,63.6875,93.125,9.375,0,0.25,105.3125,80.375,78.8125,0.125,0,0,2.3125,99.6875,83.8125,76.8125,3.5,0,0,23.5625,96.625,90.1875,72.6875,18.6875,0,0,34.0625,92.1875,91.5,69.4375,29.3125,0
Pullover,0,30.5,130.875,138.25,136.25,26.375,0,0,146.6875,230,222.875,225.9375,157.375,0,0,177.5625,222.875,208.875,213.125,181.125,0,0,187.6875,236.5,232.4375,220.1875,191.25,0,0,208.125,234,234.3125,229.8125,207.25,0,0,181.875,228.1875,234.6875,229.8125,181.125,0,0,123.8125,103.125,120.25,106.125,145.5,0
Sandal,0,0,0,0,0,0,0,0,0,0,9.75,111.6875,40.75,27.9375,0,0.0625,0.1875,35.0625,143.625,91.1875,18.625,4,77.4375,39.75,5.8125,161.875,226.125,46.6875,60.75,190.25,134.3125,63.9375,131.75,107.9375,54.4375,50.0625,74.8125,74.75,80.125,79.8125,79.75,61.75,0,0,0,0,0,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.0625,3.875,72.25,68.6875,56.625,32.1875,79.3125,108.125,138.25,154.0625,151.1875,140.5625,87.4375,22.8125,66.875,72.125,52.4375,38.6875,52.3125,35.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pullover,0.125,70.4375,146.625,164.3125,168.125,104.875,17.625,29.8125,164.3125,158.0625,150.5625,157.3125,174.6875,101.9375,63.875,190.5625,164.375,165.9375,161.125,194.25,139.375,82.75,187.6875,170.75,165.3125,170.5625,193.0625,149.25,93.0625,155,178.5625,167.5,172.875,178.9375,155.3125,97.75,151.625,173.3125,170.75,173.625,154.8125,167,79.5625,118.375,155.3125,160.25,159.8125,89.75,141.3125
Sneaker,0,0,0,0,0,0,0,0,0,0,5.5625,0,0.125,0.5,0,0,0.375,107.5625,66.1875,9.3125,53.3125,0.75,10.6875,74.8125,135.3125,147.125,146.5,94.6875,80.375,121.0625,144,160.1875,173.25,179.75,129.375,7.875,50.1875,69.5,66.4375,64.0625,66,34.125,0,0,0,0,0,0,0
T-shirt/top,0,0.0625,62.125,179.6875,81.375,5.3125,0,0,43.625,168.3125,178.1875,189,96.625,0,0,76.5,173,184.6875,211.8125,110.875,0,0,0.3125,157.6875,188.5625,170.5625,0.4375,0,0,0.3125,151.6875,188.375,161.3125,0.3125,0,0,0.3125,176.875,190.1875,206.25,3.5625,0,0,0.5625,115.875,176.9375,179.375,12.875,0
Sandal,0,0,0,0,0,0,0,0,0,0,0.3125,3.25,85.8125,36.9375,0,0,25.125,30.25,101.9375,27.125,37.0625,0.75,0.5625,55.9375,1.3125,37.5,105.75,90.875,0.625,36.3125,75.625,38.9375,89.8125,52,84.8125,75.0625,136.25,140.8125,110.0625,0.0625,43,88.5625,0,0,0,0,0,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,50.9375,35.1875,54.75,44.8125,0.5625,41.25,62.75,135.5,201.5,61.75,19.9375,76.6875,154.875,190.625,158.375,178.0625,161.9375,111.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-shirt/top,0,24.1875,61.625,134.0625,76.5,43.875,0,0,61.5,59.125,75.0625,68.0625,79.625,19.0625,5.6875,63.5,66.0625,67.3125,90.5,71.0625,22.9375,0,0.375,61,74.125,79.1875,22.8125,0,0,0,56.5,53.3125,71.1875,21.4375,0,0,0,52.3125,53.9375,72.25,23.4375,0,0,0.125,46.5,58.375,71.4375,20.875,0
Ankle boot,0,0,0,0,0,0,0,0,0,0.0625,30.5625,92.4375,122.625,5.375,0,0,0.6875,102.9375,200.4375,197.0625,96.9375,0.4375,0.75,12.875,154.5625,187.25,201.8125,108.8125,70.75,85.3125,156.375,191.125,192.6875,190.6875,141.75,60.6875,134.0625,158.375,138.875,114.9375,154.5625,122.8125,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,6.625,0,0,0.1875,16.375,206.8125,179,84.3125,0,0,0.0625,99.125,242.5625,230.4375,91.1875,0.25,0.25,58.9375,228.625,230.125,243.8125,117.4375,79.8125,120.9375,215.5625,230.375,222.875,207.25,118.375,58,108.0625,123.5,89.8125,53.6875,91.375,71.3125,0,3.4375,10.5625,1.0625,0,4.0625,0.8125
T-shirt/top,0,43.5625,107,162.0625,124.6875,64.125,0,0,100.125,95.4375,99.0625,100.8125,115.375,12.5,9.625,135.875,103.5625,109.8125,108.75,130.75,43.625,1.375,32.9375,101.125,107.875,103.3125,51.0625,5.625,0,0.1875,104.375,105.5,105.25,30.4375,0,0,1.875,103.0625,102.125,103.375,34.6875,0,0,0.75,112.6875,109.625,109.5625,43.125,0
Sandal,0,0,0,0,0,0,0,0,0,0,10.5625,44.6875,53.3125,35.625,0,0,0,26.6875,97.8125,97.9375,108.8125,0,0,0.0625,0.3125,1.3125,139.125,189.6875,0.3125,43.3125,4.5,12.375,91.5,205.375,179.0625,84.625,176.5,122,81.5625,1.125,209,168.9375,0,0,0,0,0,0,0
Bag,0,0,0,0,0,0,0,4.75,37.3125,31.1875,37.9375,25.1875,30.1875,16.75,50.375,117.3125,112.25,120.125,116.9375,98.9375,94.1875,109.625,119.625,114.625,120.75,116.375,99.625,73.3125,107.5625,163.5625,164.25,151.4375,157.25,150,92.25,42.875,85.3125,82.375,61.8125,67.0625,70,32.8125,0,0,0,0,0,0,0
Bag,0,0,11.0625,48.4375,25.4375,0,0,0,0,40,6.75,38.5,0.6875,0,0.1875,0.625,53.6875,0.6875,53.5625,0.4375,0,29.5625,89.75,108.125,29.5,102.875,72.625,4.5,9.0625,91.6875,109.125,38.25,70.5,91.8125,8.625,0,100.3125,126.4375,143,165.75,143.9375,0,0,78.3125,124.8125,117.4375,122.0625,123.25,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36.9375,21.9375,0,0,0,26.1875,86.5625,62.125,102.375,156.5,33.5625,26.125,46.75,67.8125,74.1875,72.4375,56.9375,58.5625,48.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-shirt/top,0,55,161.4375,175.8125,175.3125,70.625,0,3.4375,144,161.875,172.5625,116.375,166.3125,5.1875,10.9375,100.5625,155.5,190.9375,151.875,113.25,12.125,0,34.4375,181.3125,128.0625,148.125,31.625,0,0,25.8125,174.375,163.6875,152.6875,31.25,0,0,29.9375,137,187.9375,131.0625,39.0625,0,0,18.375,165.25,152.5,150.875,29,0
T-shirt/top,0.0625,22.75,90.3125,162.875,111.8125,32.5,0.4375,0,134.4375,142.125,151.9375,150.6875,159.5,10.5625,5.875,163.9375,138.25,147.125,157.25,159.25,45.625,29,145.625,127.0625,151.25,168.625,107.8125,72.5625,0.6875,4.0625,140.4375,157.125,168.5,26.375,2.9375,0.125,19.25,162.25,163.625,165.375,70.1875,0.1875,0.0625,32.875,155.5625,162.9375,161.4375,81.1875,0.25
Shirt,0,12.875,60.25,45.375,54.75,11.4375,0,16,186.875,201.5,174.1875,195,198.6875,26,120.3125,207.3125,200.875,208.5,200.75,208.625,120.4375,21.8125,149.9375,208.875,211.5,205.5,153.1875,10.875,0.3125,102.75,205,213.125,207.9375,103.4375,0,0.375,107.25,207.75,216.125,203.1875,109.9375,0.0625,0.1875,93.3125,193.1875,194.5,189.5625,99,0.25
Pullover,0,54.9375,144.3125,86.6875,130.375,85.125,0.0625,0,137.0625,218.9375,198.875,211.125,187.125,0,0,167.75,203.8125,221.875,223.0625,205.6875,1.25,0,169.9375,174.75,222.5625,226,160.125,28.9375,0,169.5,203.8125,222.25,225,177.0625,44.6875,0,175.1875,230.875,222.5,224.6875,200.1875,48,0,123.9375,3.625,6.0625,2.1875,98.5,34.9375
T-shirt/top,0,71.125,120,143.75,123.25,72.4375,1.875,82.5625,153.625,140.125,135.75,150.1875,148,88.5,36,124.375,138.5,134.125,134.6875,116.9375,29.9375,0.375,63.9375,124.625,119.4375,116.875,66.75,0.875,0.125,74.4375,148.3125,146.125,145.3125,78,0.6875,0.125,63.8125,120.9375,110.6875,108.1875,66.4375,0.4375,0.1875,63,137.625,140.5625,142.6875,88.75,0.5
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.25,33.375,26.5625,43.8125,0,0,0,46.8125,211.75,209.3125,85.6875,0.4375,0.125,5.75,152.875,207.0625,205.875,128.3125,113.8125,134.5625,180.1875,212.5625,211.8125,208.25,169.375,30.9375,96.75,125.25,106,69.3125,90.75,74,0,0,0,0,0,0,0
Pullover,0,82.625,114.625,91.5,80.875,34.5625,0.0625,0,120.3125,118.375,75.125,80.9375,75.625,0.3125,1.375,201.5625,123.625,63.4375,88.0625,156.0625,0,19.25,147.375,146.5625,122,98.3125,166.0625,0,27.6875,123.3125,142.25,181.375,98,127.5,3.8125,20.375,121.75,162.9375,181.75,157.125,129.8125,14.4375,20.9375,78.0625,129.1875,157.625,145.25,83.9375,9.5625
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.0625,0.125,25.625,117.375,115.375,29.3125,0.25,28.4375,49.625,1.4375,25.75,119.4375,83.375,33.625,98.9375,96.8125,67.125,103.8125,127.5625,29.0625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Trouser,0,0,54.25,193.1875,186.625,0,0,0,0,101.9375,210.0625,203.75,0,0,0,0,115.5,182,172.625,0,0,0,0,122.0625,152.5,118.25,0,0,0,0,134.5625,139.3125,108,0,0,0,0,145.1875,153.625,93.75,0,0,0,0,137,124.625,63.4375,0,0
Shirt,0.125,32.375,84.6875,153.5,87.3125,36.0625,0,0,93,69.375,119.125,70.6875,97.9375,0.5625,6.5625,125.9375,104.25,93.5625,98.6875,119.4375,9.6875,5.9375,76.8125,91.25,104.5,87.5,70.25,5.3125,0.125,2,90.4375,106.8125,84.1875,12.75,0,0,10.375,102.75,97.25,89.8125,23.25,0,0.0625,21.3125,85.625,86.0625,78.0625,23.5625,0
T-shirt/top,0.125,68.875,140.3125,173.0625,157.9375,98.3125,3.375,0,147.75,138.875,138.875,127,138.5625,38.625,12.1875,178,147.25,135.0625,133.75,144.875,48.8125,0.125,0.1875,137.6875,134.5625,133.5,41.625,0.1875,0,0.0625,134.625,133.5625,127,57.0625,0,0,2.5625,130,133.875,127.875,63.8125,0.3125,0,4.1875,118.6875,126.6875,117.9375,57.3125,0.25
Bag,0,0.125,5.25,68.4375,18.8125,0,0,0,1.125,45.9375,3,46.4375,0.5625,0,0.6875,42,16.0625,0.5,27.4375,41.5625,0.1875,21.375,166.5,106.3125,108.3125,112.8125,154.8125,48.5,65.4375,225.9375,209.1875,205.625,182.3125,216.4375,125.5625,78.875,234.6875,179,188.5625,232.5625,221.1875,136.1875,48.5625,137.8125,147.875,177.625,165.4375,150.3125,85.9375
Sneaker,0,0,0,0,0,0,0,0,0,0.3125,4.3125,23.1875,0.125,0.375,0.0625,0.1875,7.6875,123,154.75,65.5625,91.3125,18.9375,65.6875,155.375,158.875,125.5,115.25,127,115.375,98.5,90.9375,91.9375,145.8125,148.75,67.75,10,43.75,41.5,46.4375,49.6875,50.75,31.875,0,0,0,0,0,0,0
Shirt,0.125,118.625,183.875,102.1875,199.5625,93.8125,0.0625,0,222.25,216.5625,223.0625,215.25,181.4375,0,9.125,231.5625,217.1875,217.4375,216.1875,232.75,3,30.625,211.1875,220.75,217.1875,222.4375,195.3125,28.25,47.625,195.25,221.125,219.8125,223.3125,185.1875,45.375,40.5625,209.9375,221.9375,220.4375,223.75,183.625,47.5625,20.75,127.75,113.5625,108.6875,112.25,117.1875,34.625
Shirt,0,9.625,55.9375,33.875,30.375,0.1875,0,0,62,92.1875,62.0625,90.0625,36.875,0.375,4.3125,108.125,63.5625,85.4375,63.25,42.875,6.5625,1.5,70.375,58.3125,46.3125,12.0625,0,0,14.0625,77.9375,64.6875,54.5625,8.8125,0,0,5.625,74.9375,67.6875,61.125,19.125,0.1875,0,5.0625,64.5,67.6875,56.625,22,0.5625,0
Ankle boot,0,0,0.1875,102,176.9375,190.875,76.375,0,0,0,116.5625,193.6875,194,83.625,0,0,0.125,121.125,205.4375,182.9375,86.6875,0,0,0.8125,162.9375,205,197.125,154.3125,0.3125,0.3125,75.5625,192.6875,202.25,197.8125,148.375,70.625,88.125,172.625,197.875,126.4375,91.375,115.0625,49.75,107.5625,138.75,90.25,0.25,51.8125,66.25
Sandal,0,0,0,0,10.75,70.125,19,0,0,1.5,96.0625,147.1875,139.5625,64.25,0,0,0.375,40.25,7.4375,68.625,106.75,0.625,1.125,0.875,0.75,1,86.75,97.25,0.5,0.5,0.625,0.75,82,52.5625,69.6875,0.875,54,59.125,44.0625,52.8125,8.0625,54.75,45.4375,85.5625,112.0625,73.5,1.625,21.1875,41.5625
Bag,0,0,1.6875,30.9375,14.4375,0,0,0,0,29.0625,3.0625,44.125,0.6875,0,0,0.25,30.3125,0.6875,30.1875,0.25,0,0,19.625,121.0625,0.875,95.5,60.6875,0,0,90.5,176.4375,95.625,163.0625,134.375,0,0,127.3125,198.0625,178.1875,178.625,187.625,0,0,100.625,208.4375,211.5,203.125,153,0
Coat,0,29.3125,177.75,199.1875,175.3125,21.8125,0,0,54.1875,214.6875,173.875,214.6875,62.4375,0,0,55.4375,196.3125,185.25,196.5,48.5625,0,0,77.25,197.5625,189.125,195.4375,72.8125,0,0,86.8125,199.3125,190.5,198.5,79.125,0,0,49.875,179.9375,194.5625,171,55.75,0,0,0.5625,126.375,186.5,105.0625,0.3125,0
Coat,0,0.5625,45.8125,170.1875,95.8125,0.6875,0,0,111.125,211.6875,190.6875,214.9375,163.375,0.1875,0,176.8125,218.4375,176.8125,190.125,226.125,3.0625,0,190.1875,176.6875,158.625,206.375,172.4375,23.5625,0,172.0625,169.4375,187.5,219.0625,150.875,38.1875,0,158.25,183.625,208.125,232.6875,144.875,36.0625,0,137.375,15.1875,49.375,36.5,114.9375,23.375
Dress,0,0,23.375,45.6875,40.3125,0,0,0,0,40,133.4375,63.125,0,0,0,0,51.625,169,83.8125,0,0,0,0,79.9375,149.375,105.5,0,0,0,0,91.1875,169.5,103.4375,0,0,0,0,81.3125,161.5625,119.6875,0,0,0,0,85.3125,156.1875,117.4375,0,0
Pullover,0.3125,100.625,200.1875,204,196.625,96.4375,0,0,208.625,216.4375,215.25,216.5625,208.25,0,0.5625,232.4375,219.875,219.9375,219.0625,234,0,21.875,199.875,222.25,221,220.9375,203.25,14.3125,39.5,176.25,227,221,226.25,182.125,30,43.75,153.875,226.1875,220.1875,225.375,173.5625,40.75,28.4375,118.1875,98.1875,100.0625,101.4375,128.9375,26.75
Coat,0,2.625,133.125,196.75,157.4375,26.375,0,0,38.4375,200.125,211.9375,216.125,77.125,0,0,118.125,214.4375,210,202.25,159.875,0,0,148.3125,218,213.5625,213.25,194,0,0,159.3125,214.75,216.9375,213.8125,209.8125,0,0,159.5625,210.5625,217,213.9375,206.4375,0,0,155.875,207.875,210.8125,207.5,201.25,0
Coat,0,2.375,21.6875,137.125,44.5625,4.4375,0,0,22.625,57.0625,84.0625,54.25,24.625,0,0,46,39.625,45.125,32.625,57.75,0,0,74,35.625,57.25,42.875,69.3125,1.1875,0,77.25,50.625,66.125,69.1875,59.25,5.625,0,74.8125,48.1875,64.625,62.75,58.6875,9.75,0,68,4.625,3.9375,10.875,49.625,9.625
Shirt,0,0,84.0625,145.5625,61.875,0.0625,0,0,0,163.5625,176.9375,140,0,0,0,0,164.8125,171.6875,134.375,0,0,0,0,173.5,175.25,153.75,0,0,0,0.125,184.875,183.5,172.375,0,0,0,12.75,190.5625,192.5,180.9375,11.4375,0,0,37.6875,191.25,200.125,184.9375,24.8125,0
Shirt,0,25.125,90.875,187,69.1875,15.6875,0.125,7.375,156.6875,141.0625,143.8125,135.1875,134.875,0.0625,37.1875,198.25,163.8125,156.375,158.375,191.8125,9.1875,55.125,160.25,182.6875,171.5625,175.375,145.4375,39.25,69.0625,124.6875,191.4375,177,178.125,118.4375,58.1875,75,139.625,191,186,176.0625,129.375,66.3125,52.6875,85,159.0625,181.1875,157.9375,64.4375,50.9375
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,7.6875,41.1875,3.5625,59.625,5.5,0.5,36.1875,40.375,52.875,76.4375,29.4375,0.125,50.25,84.0625,104.3125,99.375,91.125,95.3125,79.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0.5,57.1875,90.125,59.125,35.625,0,0,0.375,141.9375,198.9375,210,128.75,0,1.375,67.3125,188.8125,209.875,182.25,176.875,49.8125,68.6875,118.75,170.4375,208.1875,194.25,167.75,114.3125,132.375,162.875,150.5,60.125,105,126.3125,0,0,0,0,0,0,0
Dress,0,5.8125,72.4375,170.9375,84.75,9.75,0,0,55.5,135.5625,156.375,124.875,57.875,0,0,76.5,116.9375,142,122.0625,92.0625,0,0,83.4375,100.5,133.625,94.9375,108.75,0,0,88.5625,85.9375,143.375,90.4375,108.6875,0,0,32.625,120.75,146.8125,144.375,14.75,0,0,0.375,91.4375,151.3125,108.625,0.5625,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.8125,83.25,112.5625,102.8125,39.5,0.75,59.3125,99.4375,152.9375,195.3125,164.4375,28.6875,130.0625,198.6875,202.375,188.4375,196.4375,209.125,150.0625,0,15.75,27.1875,2.9375,2.25,21.1875,2.6875,0,0,0,0,0,0,0
Trouser,0,0,105.3125,199.75,154.8125,0,0,0,0,139.9375,204.0625,185.3125,0,0,0,0,137,202.875,178.8125,0,0,0,0,115.6875,177.4375,156.6875,0,0,0,0,93.6875,167.9375,134.4375,0,0,0,0,61.3125,165.6875,108.0625,0,0,0,0,37.625,153.125,89.5,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9375,1.6875,53.1875,144.875,93.625,89.875,46.3125,92.125,162.75,179.9375,198.875,214.6875,220,137.375,50.1875,102.3125,145,123,118.6875,154.875,102.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dress,0,13.9375,34.625,178.4375,67.0625,14.75,0,0,13.875,24,93,37.6875,14.375,0,0,11.3125,131.4375,200.8125,117.3125,14.375,0,0,11.625,95.25,188.4375,80.625,13.75,0,0,10.4375,123.25,189.375,117.3125,11.6875,0,0,9.875,148.4375,192.875,140.625,15.125,0,0,12.5,87.5,130.5,80.9375,13.625,0
Dress,0,27.4375,214.375,207.9375,176.5,9.5,0,0,82.5,223.9375,227.0625,208.9375,61.1875,0,0,140.75,143.625,227,153.9375,116.0625,0,0,137.4375,188.9375,226.875,165.3125,138,0,0,26.625,222.125,228.6875,197.875,33.625,0,0,0,226.9375,230.5,213.3125,0.1875,0,0,0,210.1875,215,199.3125,0.125,0
