label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49
T-shirt/top,0.3125,49.6875,96,105.1875,98.5625,59.125,2.125,24.0625,155.5,113.25,105.375,102,101.5,38.125,40.5625,158.5625,159.25,127.6875,115.375,117.625,53,0.125,58.0625,187.9375,160.625,148.8125,70.0625,0.6875,0,60.5,211.4375,189.3125,186.125,83.25,0,0,67.5625,224.875,213,217.75,87.375,0.0625,0,66.9375,223.1875,215.6875,226.6875,86.8125,0
Coat,0,0.5,149.75,202.625,188.5625,23.625,0,0,17.4375,223.625,232.9375,231.8125,38.9375,0,0,58.875,233.6875,226.75,225.3125,74.0625,0,0,75.9375,227.125,224.5,223,96.6875,0,0,96.5,218.875,227.3125,223.9375,104.875,0,0,53.375,175.25,230.4375,197.9375,50.625,0,0,0.125,140.375,208.5,145.8125,0.5625,0
Trouser,0,0,144.6875,200.375,156.125,0,0,0,0,170.875,224.3125,180.25,0,0,0,0,141.125,174.375,169,0,0,0,0,92.9375,165.3125,124.1875,0,0,0,0,78.5625,141.6875,127.4375,0,0,0,0,66.75,122.0625,121.5,0,0,0,0,43.5,111.9375,96.6875,0,0
Sandal,0,2.8125,26.4375,32.375,85.3125,86.625,35.0625,0,3.625,28.9375,131.5625,179.3125,180.3125,89.875,0,0,0.6875,98.3125,176.1875,168,41.625,0.25,0.125,41.0625,177.75,182.75,105.875,96.25,0.125,3.9375,142.5,163.625,185.3125,170.875,162,1.125,135.9375,175.875,192.25,56.125,128.25,152,52.375,106.875,135.25,68.875,2.1875,87.75,95.5625
Bag,0,0,0,0,0,0,0,47.8125,63.1875,51.4375,42.3125,42.5625,58.125,54.375,92.8125,119,117.4375,122.875,130.875,134.5,120.3125,77.875,150.25,146.8125,158.6875,155.125,169.5625,154.125,82.1875,163.875,175.75,192.5625,204.0625,190.6875,155.875,92,99.0625,96.875,74.6875,54.375,55.5625,71.75,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0,9.8125,71.4375,106.625,13.4375,68.5625,65.125,103.125,172.4375,111.75,136.1875,154.375,143.8125,59.25,134.75,103.375,54.25,120.375,105.625,31.375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankle boot,0,0,0,44.375,104.0625,98.75,43.3125,0,0,0.4375,97.9375,220.5,213.3125,60.4375,0,0,1.25,158.3125,222.9375,219.4375,100.375,0,0.0625,29.1875,213.3125,221.3125,221,170.375,1.625,28.1875,151.5,225.25,212.625,209.4375,171.5625,107.875,183.25,215.8125,209,91.0625,161.25,156.375,30.8125,111.125,149.8125,76.5625,0.25,81.5,75.1875
Sandal,0,0,13.75,141.625,78.375,93.625,0.5,0,0,9.4375,73.875,64.4375,87.4375,11.25,0,0,0,0,0.75,58.5,86.625,0,0,0,0,0.875,89.6875,98.6875,0,0,0,0,52.5,127.9375,100.5625,0.25,20.25,18,12.375,65.375,79.25,85.0625,41.5625,90.375,96.875,93.75,7.125,75,84.5625
Pullover,0.3125,70.5625,180.0625,188.0625,193.0625,111.6875,0,0,169.6875,208.875,200,195.5,199.9375,8.125,0,213.9375,219,200.875,197.625,207.1875,39.6875,6.25,238.5625,189.75,155.4375,147,197.3125,65.1875,33.4375,224.125,158.8125,132.6875,121.6875,177.6875,85.3125,47.125,193,173.8125,137.0625,121.5625,148.0625,90.125,14.3125,148.25,137.9375,115.125,99.5,103.1875,64.375
Dress,0,9.0625,154.125,136.3125,148.5,0.375,0,0,46.4375,198.375,170.25,216,24.375,0,0,76.125,161.8125,158.3125,171.125,53.5,0,0,69.5625,176.9375,178.9375,174.625,51.1875,0,0,0.1875,189.875,187.5625,164.5,1.3125,0,0,0,183.3125,188.75,170.5625,1.625,0,0,0.25,142.8125,159.3125,129.9375,1.125,0
Bag,0,0,0,0,0,0,0,8.75,26.3125,88.75,70.9375,73.8125,60.5,4.9375,109.9375,164.9375,186.375,169.625,184.5625,205.1875,113.875,94.0625,139.375,159.9375,148.125,152.0625,147.0625,128.0625,92.1875,131.375,154.5,123.0625,140.75,136.4375,105.6875,35.625,83.1875,85.6875,84.3125,92.375,89.1875,44.375,0,0,0,0,0,0,0
Dress,0,0,38.9375,145.25,124.8125,0,0,0,0,109.6875,182.75,189.9375,16.625,0,0,0,145.375,188.4375,118.6875,41,0,0,0,163,201.875,133.5625,26.375,0,0,0,152.375,202.25,131.3125,0,0,0,0,137.75,202.875,57.875,0,0,0,0,100.125,185.0625,39.875,0,0
Ankle boot,0,0,0,2.25,11.875,0,0,0,0,0.375,71.375,166.75,145.0625,85.1875,0,0,0.5,75.8125,192.625,196.6875,78.5,0.0625,0,2.125,123.25,197.375,193.4375,101.0625,32.5,66.6875,108.3125,167.875,187.1875,187.125,124.9375,94.25,168.0625,178.9375,201.3125,183.4375,190.1875,149.9375,0.1875,17.9375,61.75,43.8125,2.75,91.9375,65.375
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.375,25.625,82.1875,127.9375,75.1875,86.4375,23.5625,78.625,114.1875,149.8125,131.625,153.5,120.25,76.25,117.3125,111,111.5625,116.4375,117.8125,96.9375,0,9.8125,18.6875,17.3125,17.625,18.9375,6.875,0,0,0,0,0,0,0
Shirt,0,47.125,140.5625,124.5625,145,49.4375,0,0,113.0625,161.5625,160,168.8125,114.875,0,0,151.6875,160.5625,175.375,171.5,149.125,0,0,133.9375,156,183.1875,159.875,141,0,0,143.4375,181.4375,181.625,183.3125,152.6875,0,0,151.6875,150.4375,150.5,147.375,153.5625,0,0,95.375,0.375,0.3125,0.375,94.6875,0
Trouser,0,0,108.4375,161.1875,111.375,0,0,0,0,86.0625,155.8125,89.4375,0,0,0,0,88.3125,117.5625,164.25,0,0,0,0,61.9375,78.4375,82.5625,0,0,0,0,68.75,31.5625,81.25,0,0,0,0,86.625,33.3125,126.5,0,0,0,0,85.4375,32.75,117.25,0,0
Ankle boot,0,0,0,2.875,9.625,0.25,51.625,0,0,0.1875,84.375,226.125,226.9375,66.875,0,0,1.125,142.125,224.9375,220.375,102.5625,0,0,18.125,218.6875,222.625,225.4375,159.8125,0,0.4375,141.1875,227.4375,225.9375,235,204.25,50.1875,148.4375,225,227.6875,195.1875,203.4375,167.75,126.5,183.5,202.5625,134.75,6,149.6875,135.125
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.8125,33.75,78.875,47.8125,35.5,0.25,21.25,29.1875,2.1875,57.875,44.125,0.375,79.6875,88.5625,92.5,98.4375,102.25,113.0625,84.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pullover,0.3125,32.875,72.875,69.25,67.125,63.8125,0.3125,0.25,90,131.9375,103.625,117.75,134.5625,6.3125,0,117.75,96.0625,121.5,98.3125,109.5,29.5625,0,134.25,115.5625,108.1875,115.125,114.625,43.25,3.75,145.375,146.375,141.9375,128.6875,136.4375,54.5,5,178.9375,179.0625,178,164.9375,172.5,70.0625,0,127.1875,96,103.875,95.25,117.125,58.8125
Pullover,0,34.625,158.875,177.6875,162.875,39.625,0,0,111.875,156.8125,123.3125,160.4375,125.625,0,0,110.25,185.75,215.5625,192.4375,107.3125,0,0,156.4375,217.375,227.25,223.6875,153.875,0,0,175.125,227.0625,227.1875,231.5625,172.8125,0,0,187.25,192.3125,199.8125,200.3125,183.4375,0,0,128.6875,1.25,0.9375,1.125,136.875,0
Trouser,0,0,80.75,180.625,116.3125,0,0,0,0,96.75,201.875,132.75,0,0,0,0,76.8125,156.0625,107.9375,0,0,0,0,57.875,100.875,101.4375,0,0,0,0,86.4375,61.125,143.3125,0,0,0,0,98.5,46.625,143.9375,0,0,0,0,79.125,37.5625,116.3125,0,0
Coat,0,11.875,113.6875,219.625,170.125,37.5,0,0,125,240.6875,239.8125,239.3125,211,0,0,164.75,242.375,238.0625,240,243.8125,0,0,183.875,241.625,238.875,241.6875,242.4375,5.6875,0,200.625,218.875,238.25,242,239.375,22.5,0,199.75,211,239.4375,240,230.375,28.25,0,177.375,102.375,113.8125,115.625,167.5625,33.8125
Sneaker,0,0,0,0,0,0,0,0,0,0,0.875,20.8125,0.0625,0,0,0,0.375,30.0625,171.8125,200.5625,128.5625,0.75,29.625,120.125,173.0625,175.9375,187.3125,137.5625,99.125,139,143.6875,149,144.1875,136.3125,103.8125,12.75,32.3125,34,33.0625,29.9375,31.125,20.75,0,0,0,0,0,0,0
Bag,0,0,1.3125,45.8125,24.6875,0.0625,0,1.5625,7.875,74.9375,7.3125,80.1875,2.6875,2.3125,96,189.0625,189.5625,189.0625,195.4375,214.5625,173.9375,119.75,204.9375,214.125,221.875,221.4375,221.9375,159.375,164.1875,214.6875,215.3125,227.8125,222.5,217.75,184,146.3125,227.625,228,226.1875,215.625,216.8125,190,84.75,148.125,116.3125,15.375,26.125,27.125,22.3125
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.3125,52.0625,36.625,1.125,0,0.0625,0.375,41,151.5625,203.0625,110.9375,0.625,0.6875,53.4375,130,188,186.125,129.6875,77.875,110.25,140.5,206.9375,202.1875,188.5625,137.875,38.375,61,75.0625,53.8125,41.375,62.9375,58.3125,0,0,0,0,0,0,0
Sandal,0,0,0,0,0,0,0,0,0,0.1875,77.625,61.5625,98.125,45.4375,0,0,0.625,109.5625,241.5625,102.8125,105.375,0.8125,67.5625,19.5,24.8125,219.5,238.3125,170.75,126.3125,220.1875,153,210.0625,236.75,239.9375,139.1875,147.625,243.5625,238.4375,236.9375,227,236.625,122.8125,0,26.375,55.0625,22.4375,6.625,46.5625,23.8125
Coat,0,3.9375,108.3125,172.125,102.0625,0.875,0,0.25,102.5625,142.375,153.125,147,76.625,0.1875,0,161.1875,170,154.5625,173.3125,129.5625,0.375,0,192.0625,205.3125,198.75,215.5625,154.1875,0,0,205,173,194.0625,191.9375,171.1875,0,11.6875,203.4375,197.9375,204.0625,191.125,197,2.5,27.0625,140.375,71.8125,98.1875,52.875,137.75,25.0625
Sandal,0,0,0,0,0,0,0,0,0,0.0625,12.375,0.1875,0.1875,2.3125,0.125,0,34.875,105.25,66.3125,61.5,48.125,87,69.125,117.4375,53.3125,112,136.75,26.375,109.75,135.1875,99.625,107.6875,72.8125,92.3125,77.9375,0,11.5,32.25,7.6875,0,0,0,0,0,0,0,0,0,0
Bag,0,0,0,0,0,0,0,0.1875,31.25,41.625,41.625,42.125,35.25,0.0625,66.1875,74.5,87.5,95.875,114,135.375,101.1875,91.75,34.75,95,97.625,116.875,130.375,137.375,69.875,57.3125,114,123.25,99.75,127.125,78.0625,30.6875,38.5,67.625,77.375,75.3125,63.25,5.5625,0,0,0,0,0,0,0
Coat,0,0.0625,121.6875,186,149,6.125,0,0,70.125,185.1875,208.625,202.5,95.125,0,0,93.3125,169.625,181.375,177.1875,133.875,0,0,111.5625,178.1875,177.125,175.625,142.8125,0,0,120.9375,180.75,179,177.625,154.6875,0,0,121.6875,183.4375,178,178.5,169.5,0,0,8.3125,119.875,168.375,150.125,20,0
Dress,0,0,43.6875,57.9375,47.625,0.6875,0,0,0,36.875,84.0625,47.5625,0.5,0,0,0,65,137.625,94.0625,0.1875,0,0,0,141,218.25,188.25,0,0,0,0,168.375,224.0625,220.4375,0,0,0,0,182.9375,226.6875,230.125,9.4375,0,0,0,146.75,181.375,174.3125,24.25,0
Bag,0,0,0,0,0,0,0,57.3125,57.0625,52.3125,52.5,54.125,57.9375,43.5625,175.75,201.125,197.0625,198.25,197.375,198.3125,169.9375,168.125,198.6875,195.875,197.1875,197.1875,202.25,162.75,162.875,206.25,204.375,202.875,201.6875,202.5625,167.25,118.875,156.5625,155.6875,157.75,160.125,159.0625,120.875,0,0,0,0,0,0,0
Shirt,0,7.8125,66,195.1875,100.5625,21.4375,0,0,110.8125,165.625,173.25,174.1875,166.8125,0,0,136,161.1875,158.375,172,188.125,3.125,0,143,155.125,157.6875,179.6875,151.25,17.8125,0,137.1875,131.75,158.8125,180.625,122.125,23.125,0,121.5625,136.3125,160.8125,182.5625,99.8125,24.5,0,108.6875,103.5,150.4375,150.875,89.875,26.5
Sandal,0,0,0,0,0,0,0,0,0,0.0625,23.8125,34,30.0625,77,0,0.0625,20.25,140.3125,144.875,150.5,107,0.3125,35.625,142.625,144.4375,139.4375,145.875,144.375,120.4375,194.75,167.9375,144.3125,119.6875,97.875,61.25,91.5,191.3125,179.4375,114.0625,50.125,0.4375,0.1875,0.0625,0,0,0.0625,0.1875,0.1875,0
Pullover,0,0.125,21.625,13.125,27.0625,0,0,0.125,78.1875,148,194.6875,162.625,98.625,0,10.5,153.0625,113.5625,119.6875,117.375,147.1875,34.25,71.625,126.5625,51.25,47,39.5,97.9375,109.9375,124.6875,117.8125,81.5625,114.625,157.375,172.9375,155.6875,13.8125,104.375,173.9375,171,172.4375,110,17,0,29.75,88.75,86.6875,86.4375,45.9375,0.125
Trouser,0,0,116.9375,187.0625,121.625,0,0,0,0,145.6875,207.25,147.1875,0,0,0,0,123.625,150.5,127,0,0,0,0,113.125,106.75,123,0,0,0,0,126,74.0625,130.5625,0,0,0,0,124.3125,53.3125,126.3125,0,0,0,0,120.5,49.875,126.5,0,0
Dress,0,0.25,71.5625,116.6875,59.625,0.625,0,0,0.3125,78.3125,108.5625,69.25,0.875,0,0,0.125,102.875,153.9375,76.9375,0.625,0,0,0.4375,121.625,165.8125,107.0625,0.375,0,0,17.75,136.4375,181.875,121.0625,8.1875,0,0,44.1875,146.3125,177.25,153.625,39.125,0,0,57.1875,136.9375,154,138,56.3125,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,17.8125,94.8125,69.0625,13.8125,55.0625,21.9375,49.75,108.4375,139.1875,156.4375,171.6875,151.1875,39.75,58.0625,80.0625,96.6875,111.4375,102.5,67.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dress,0,14.5625,108.5,80.9375,100.5625,29,0,0,29.125,138.8125,87.1875,123.625,38.5625,0,0,0.5,100.25,123.3125,98.0625,0.375,0,0,0.375,127.625,142.875,112.75,1.6875,0,0,0.25,135.4375,142.375,122.875,11.75,0,0,0,141.25,133.3125,139.625,26.625,0,0,2.625,106.1875,94.25,116.125,26.6875,0
Coat,0,0,56.4375,90.5625,63.75,25.75,0,0,4.4375,99,80.4375,94,54.875,0,0,16.125,117.0625,99.75,107,80,0,0,21.9375,117.1875,90.25,94.4375,98.3125,0,0,39.5625,121.0625,98.625,100.3125,96.1875,0,0,0.0625,61.4375,113,97.4375,0.25,0,0,0,45.4375,118,89.1875,0.0625,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,11.625,108.3125,55.5625,41.9375,0,0,0.4375,78.25,202.0625,216.3125,124.1875,0.4375,0.5625,33.625,155.5,222.1875,214.0625,132.1875,84.375,120.75,159.6875,194.1875,212.75,198.25,165.5625,53.8125,111.5625,136.0625,118.8125,76.5,140.6875,101.625,0,0,0,0,0,0,0
Bag,0,0,15.625,38.9375,12.875,0,0,0.0625,0.3125,48.6875,0.125,50.625,0,0.0625,43.25,66.8125,43.0625,27,40.875,49.25,0.0625,95.6875,66.875,48.5,49.125,41.75,53.125,60.0625,90.8125,89.0625,111.3125,106.3125,74.1875,51.3125,75.0625,75.0625,86.5625,93.5,65.9375,63.9375,39.0625,85.0625,16.625,28.375,30.75,40.1875,39.375,44.375,9.75
Sneaker,0,0,0,0,0,0,0,0,0,0,0.1875,33.875,0.1875,0,0,0,0.125,41.5625,202.75,175.625,77.125,0.125,0.75,54.3125,192.4375,230.9375,220.4375,120.3125,89.125,122,168.6875,205.3125,207.1875,204.375,157.25,42.625,89.6875,94.9375,90.75,86.0625,87.5625,68.4375,0,0,0,0,0,0,0
Pullover,0.25,53.5,168.375,181.0625,189.0625,113.75,0.25,0.1875,172.625,234.5625,227.25,224.3125,232.9375,20.75,0,201.6875,219.9375,232.125,230.5,214.75,51.1875,0,227.3125,183.0625,232.375,231.625,133.375,64.625,0.375,188.625,182.875,233.6875,233,151.125,82.125,5.75,174.5,188.875,238.9375,237.1875,115.0625,98.875,11.8125,141.8125,6.9375,12.875,12.6875,44.8125,87.75
Ankle boot,0,0,0,0,0,0,0,0,0,0,1.375,134.75,115.375,77,0,0,0,42.5625,195.875,215.25,99.9375,0,0,6.875,137.5625,195.75,203.5,118.3125,19.5,39.0625,116.9375,187.8125,212.875,199.3125,144.25,134.3125,173.75,186,205.875,165.6875,209.125,173.8125,0,14.25,35,12.75,2.4375,31.6875,13.125
Coat,0,11.6875,59.875,156.5625,66.4375,12.6875,0,0.0625,87.1875,106.4375,121.25,98.25,73.5,0.0625,0,123.125,131.3125,112.5625,111.875,102.625,0,0.0625,158.0625,116.75,123.4375,111.8125,137.8125,0.5625,7.625,162.125,121.125,126.3125,111.375,137.9375,8.0625,13.75,137.125,108.4375,108.8125,98.5,128.25,10.9375,14.3125,96.75,0.5625,0.375,0.375,90.375,11.0625
Trouser,0,0,107.1875,183.75,112.75,0,0,0,0,132.3125,198.5625,135.4375,0,0,0,0,121.5625,172.5,124.375,0,0,0,0,121.0625,147.0625,117.5625,0,0,0,0,120.0625,132.5,118.3125,0,0,0,0,124.6875,135.625,118.5,0,0,0,0,103.25,112.5,101.5,0,0
Dress,0,45.4375,70.625,39.0625,65,79.9375,0,0,45.5625,96.8125,24.875,74.125,89.5625,0,0,1.375,63.875,80.375,52.875,0.1875,0,0,0.1875,36.4375,45.25,65.0625,0.375,0,0,1.375,164,177.3125,180.625,44.875,0,0,50,230.9375,230.125,230.3125,106.5,0,0,60.5,171,180,176,98.6875,0
Coat,0,15.5625,110.625,186.125,122.1875,21.875,0,0,98,158.25,158.5,154.125,98,0,0,153.0625,164.875,162.9375,176,139.5625,0,0,175.5625,182.1875,168.9375,178.375,171.5625,0,0,190.6875,179.5625,166.1875,180.5,178.5,0,0,178.25,105.1875,91.3125,103.125,175,0,0,172.9375,0.5625,0.875,0.75,158.875,0
Bag,0,0,0,0,0,0,0,49.875,165.5625,184.8125,188.375,183.8125,186.625,109.9375,128.8125,229.5,225.3125,224.625,224.9375,224.875,172.8125,144.5,228.125,226.75,228.75,230.25,226.75,132.125,118,230.375,233.9375,182.375,187.9375,227.75,134.5625,17.25,201.75,219.8125,194.875,172.375,152.5,31,0,0,0,0,0,0,0
Trouser,0,0,121,203.9375,149.6875,0,0,0,0,154.75,220.5,194.8125,0,0,0,0,144.25,192.5625,178.3125,0,0,0,0,126.3125,168.375,157.0625,0,0,0,0,112.75,153.625,142.6875,0,0,0,0,113.25,130.5,129.5,0,0,0,0,83.1875,106.4375,97.0625,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.4375,125.75,128.3125,102.25,0.1875,6.6875,2.125,75.375,176.5,173.5625,152.5,36.3125,121.0625,72.8125,117.8125,195.375,184.75,155.625,18.1875,30.375,34.3125,17.75,10.5625,17.8125,19,0,0,0,0,0,0,0
Bag,0,0,0.875,79,5,0,0,0,0.5,36.25,26.375,42.8125,0.125,0,0,101.9375,174.125,165.25,172.375,112.375,0,0,144.25,222.375,226.5,223,157.3125,0,0,146.8125,234.125,235.1875,232.625,160.125,0,0,159.6875,237.1875,236.1875,235.5625,166.625,0,0,134.4375,203.6875,213.25,208.5,139.1875,0
Pullover,0,7.625,78.5625,231.0625,137.1875,15.4375,0.125,0,79.6875,165.875,211.3125,193.875,105.125,0,0,79.4375,216.125,205,209.375,129.3125,0.875,0,84.4375,213.1875,206.1875,210.9375,126.0625,10.6875,0,95.5,180.3125,207.1875,213.8125,117,16.75,0,92.1875,177.3125,206.875,213.75,115.6875,22.0625,0,115.75,99.9375,113.6875,114.375,122.1875,26.0625
Sandal,0,0,0,0,1.0625,16.5625,4.25,0,0,1.3125,39.75,90.3125,109.6875,19.75,0,0,0.1875,16.0625,100.0625,99.125,52.1875,0.375,0.3125,0.9375,0.4375,52.5,132.4375,115.375,2.625,56.5,68.1875,44.8125,118.125,135.5,94.4375,85.5,114.0625,124,112.8125,75.25,118.125,81.9375,28.9375,66.3125,73.5,29.3125,52,87.125,57.5625
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,6.1875,0,0,0,51.0625,108.0625,97.625,109.8125,0.125,3.75,10.5,114.625,14.0625,0.0625,116.8125,23.5625,78.8125,62.8125,54.9375,51.3125,48.5,98,0.9375,2.8125,3.875,3,3.875,5.5,5.3125,0,0,0,0,0,0,0
T-shirt/top,0.625,74.9375,158.375,139.125,156.375,65.0625,0.625,45.1875,233.3125,228.875,229,228.8125,230.75,24.6875,116.375,241.0625,227.625,231.375,227.1875,238.25,91.0625,91.5,131.1875,238.8125,234.25,238.4375,178.9375,121.625,0.25,43.1875,238,235,237.5625,46.9375,0.25,0,60.0625,235.25,235,234.4375,70.75,0,0,66.8125,215.75,232.8125,224.0625,81.8125,0
Dress,0,31.0625,113.6875,100.6875,105.75,45.6875,0,0,11.875,75,108.5625,76.625,9,0,0,0,65.3125,107.5625,71.4375,0,0,0,0,95.3125,116.5625,109.3125,0.0625,0,0,0.75,116.9375,132.0625,115.4375,6.4375,0,0,9.4375,124.5,145.1875,126.25,18.875,0,0,20.5625,116.625,140.875,123.3125,30.625,0
Trouser,0,0,140.6875,202.9375,130.75,0,0,0,0,150.5,213.6875,142.125,0,0,0,0,116.875,175.5,106.375,0,0,0,0,96.75,140.5625,78,0,0,0,0,99.75,126.6875,69.9375,0,0,0,0,105.5625,121.8125,58.6875,0,0,0,0,95.75,83.5625,45.0625,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0.8125,16.0625,9.125,2.1875,0,0.1875,0,10.5,49.8125,52.625,52.0625,0,2.9375,15.9375,55.8125,51.3125,70.0625,42.25,25.1875,44.9375,26.6875,86.3125,89.5,74.9375,45.375,21.1875,36.375,29.6875,16.4375,4.5625,34,24.375,0,0,0,0,0,0,0
T-shirt/top,0.0625,37.3125,154.625,182,178.625,69.6875,0,0,196,208.125,202.25,199.3125,209.25,22.125,17.5625,218.5625,231.125,219.3125,219,215.8125,68.3125,0.125,0.3125,227.5625,222.125,217.875,58,0.125,0,0.375,227.625,222.4375,216.5625,57.9375,0,0,13.5,235,225.625,219.9375,57.25,0,0,37.5,220.5,222.5,206.625,61.5625,0
Ankle boot,0,0,0.375,105.5625,103.625,134.5625,42.625,0,0,1.375,194.9375,195.3125,244.1875,95.4375,0,0,4.1875,233.1875,230.9375,242,183.1875,0,0.375,73.9375,237.9375,231.5625,240.25,200.1875,37.6875,87.125,196.6875,235.125,223.9375,187.4375,174.0625,132.0625,222.5625,231.375,224.4375,53.3125,122.25,165.4375,19.75,97.6875,130.3125,78.5625,0.9375,66.375,86.4375
Trouser,0,3.5625,164.875,153.25,126.6875,0.1875,0,0,30.0625,154.4375,156.9375,131.875,17.375,0,0,41.3125,148.6875,158.5,136.125,26.125,0,0,13.9375,152.25,141.0625,135.875,11.5,0,0,0,154.25,80.625,141.25,2.75,0,0,0,147.0625,59.4375,138.625,0,0,0,0,125.6875,43.375,126.1875,0,0
Dress,0,0,62.375,146.1875,61.0625,0,0,0,0,33.25,221.6875,35.6875,0,0,0,0,54.375,214.5625,56.5625,0,0,0,0,55.3125,215.875,55.3125,0,0,0,0,91.8125,220.5625,91.25,0,0,0,0,121.6875,229.5625,122.625,0,0,0,0,100.0625,196.0625,99.0625,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,4.0625,51.6875,83.6875,0.375,7,23,55,122.9375,180.875,203.875,159.125,143.5,47.8125,70.0625,80.3125,92.6875,88.5,93.0625,82.4375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dress,0,6.25,174.5,187.625,161.875,0.0625,0,0,57.5625,231.875,235.9375,219,35.6875,0,0,91.625,170,233.1875,161.4375,84,0,0,106.0625,135.25,236.1875,151.3125,101.375,0,0,91.375,160.875,235.9375,186.125,100.0625,0,0,12.5,185.125,235.5625,219.25,6.8125,0,0,0.8125,161.0625,216.125,205.3125,1.625,0
Pullover,0,12.625,169.125,209.5625,175.9375,2.5,0,0.125,144.5625,222.8125,158.0625,207.8125,124.3125,0.1875,0,204,226.25,159.5,153.625,185,0,0,226.9375,198,183.125,206.125,232.0625,0.875,14.6875,221.1875,230.0625,226.0625,165.875,208.6875,22.4375,32.4375,198.8125,231.625,226.1875,229.5625,184.25,42.25,28.625,135.0625,113,109.8125,107.8125,140.8125,30.3125
Dress,0,21.1875,181.5,169,154.75,0.5,0,0,58.1875,210.5,215.5625,206.5,9,0,0,101.4375,156.8125,220.375,156.8125,46.125,0,0,115.6875,168.5625,220.6875,171.75,54.125,0,0,86.9375,187.0625,221.4375,163.5,60.875,0,0,0.6875,197.25,224.5,139.1875,0.875,0,0,0.6875,152.375,210.0625,109.1875,0.8125,0
Coat,0.25,24.8125,130.5,231.625,122.75,21.6875,0,0,196.375,228.4375,216.375,226,174.8125,0,3.0625,240.0625,229.3125,224.625,228.125,232.375,6.6875,23.75,239.8125,230.5625,227.125,230.3125,235.25,27.9375,39.125,216.625,238,229.3125,236.9375,215.5,28.625,34.4375,207.9375,238.125,232.3125,238.125,209.8125,24.3125,17.625,170.625,54.1875,60,52.1875,166.75,10.4375
Trouser,0,0,95.5,154.0625,104.4375,0,0,0,0,108.1875,178.9375,124.4375,0,0,0,0,82.0625,154.5,94.3125,0,0,0,0,46.875,153.0625,55,0,0,0,0,40.125,154.5625,43.6875,0,0,0,0,44.375,161.125,40.875,0,0,0,0,30.5,146.8125,12.1875,0,0
Coat,0,4.6875,143.5,175.375,164.3125,16.1875,0,0.25,70.875,198.5,190.5,218.75,103.75,0.1875,0.375,136.25,188.0625,191.5,218.75,154.5625,0.1875,2.3125,188.0625,161.25,202.625,215.9375,200.25,10.375,27.9375,177.9375,157.875,203,217.4375,203.75,48.3125,88.1875,131.5625,178.875,212.5625,207.3125,152.6875,104.125,37.5625,46.4375,161.875,211.4375,187.625,69.8125,59.1875
Bag,0,0,1,85.1875,0.6875,0,0,0,0,13.0625,75,16.125,0,0,0,6.1875,77.75,51.875,75.875,9.0625,0,0,23,157.25,123.8125,182.25,30.9375,0,0,26.625,178.9375,212.5625,197.125,21,0,0,27.0625,197.3125,230.625,205.75,18.875,0,0,39.1875,214.5625,218.4375,210.1875,24.9375,0
Shirt,0,0.0625,120.6875,72.9375,115.125,0.1875,0,0,100.5,217.6875,185.375,184.125,87.6875,0,0,61.8125,168.5625,161.6875,205.125,75.6875,0,0,25.1875,181,145,198.5625,19.4375,0,0,38.4375,186.8125,180.375,211.125,41.3125,0,0,51,143.75,112.5625,139.875,48.625,0,0,40.875,124.1875,60.3125,134.625,58.625,0
Sandal,0,0,0,0,0,0,0,0,0,0,0.375,48,48.3125,28.875,0,0,0.1875,53.375,22.4375,28.125,64.9375,0,0.125,2.5,84.0625,5.75,80,74.6875,0.9375,45.125,10.25,63.1875,95.0625,114.625,111.75,61.75,89.375,92.9375,86.875,9.875,65.9375,79.5625,0,0,0,0,0,0,0
Pullover,0,53.4375,182,142.5,170.5,48.375,0,0,116.6875,207.125,203.375,195.75,106.4375,0,0,132.0625,199.1875,190.25,190.25,120.5,0,0,133.4375,191.5625,186.5,182.5625,119.5,0,0,141.5625,185.1875,182.9375,178.4375,121.6875,0,0,151.0625,189.5625,182.1875,182.1875,118.1875,0,0,129.8125,124.625,93.6875,106.75,109.0625,0
