label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49
Ankle boot,0,0,0,0,0,0,0,0,0,0.125,25.5625,85.0625,88.5625,62.3125,0,0,0.4375,66.625,167.0625,192.3125,64.9375,0.0625,0,13.8125,75.75,210,167.8125,102.25,0.625,12.125,38.25,53.6875,158.8125,135.75,79.3125,52.9375,54.6875,75.625,99.9375,46.6875,95.875,67.6875,0.25,13,21.5625,6.5,0.8125,22.75,19.25
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.1875,78.75,11,55.1875,0,0,0.3125,64.5625,184.5625,203.1875,145.5625,0.3125,0.0625,27.1875,158.3125,190.4375,192.625,154.25,79.5,110.625,151.25,178.25,200.4375,197.625,149.0625,53.1875,122.875,137.0625,103.4375,59.125,139.8125,79.625,0,0,0,0,0,0,0
Shirt,0,4.8125,43.9375,111.375,56.75,9,0,0,50.625,49.875,40.9375,36.4375,34.4375,0,0,52.9375,69.4375,32,27.8125,46.0625,0,0,42.625,86.1875,36.9375,27.625,61.1875,1.8125,0,44.375,65.1875,37.0625,32.25,38.9375,7.75,0,39.875,61.5625,43,36.25,41.25,8.6875,0,33.9375,52.5625,48.625,37.75,37.6875,8.8125
Dress,0,53.3125,189.375,198.6875,186.9375,82.75,0,0,118.6875,217.5625,216.625,216.375,165.6875,0,0,0.75,110.5,218,160.4375,1.1875,0,0,0.5625,163.625,220.625,204.5,0.25,0,0,1.125,191.875,220.8125,217.375,4.3125,0,0,0.0625,212.25,220.8125,222.0625,17.875,0,0,0.125,113.5625,148.5625,125.25,12,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0,13.75,1.125,0.0625,0,0,21.5,62.375,44.75,85.375,33.75,15.4375,16.1875,43.5625,56.875,60.9375,65.3125,61.4375,63.25,57.1875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coat,0,0.125,56.25,96.9375,34.9375,0.25,0,0,28.4375,181.5,166.625,175.75,0.5,0,0,57.9375,219.5625,209.6875,227.75,17.375,0,0,70.5,223.3125,216.5625,214.5,42.6875,0,0,73.25,214.25,213.375,213.875,47.1875,0,0,0,204.1875,212,144.375,0,0,0,0,169.3125,199.3125,126.4375,0.4375,0
Sandal,0,0,0,0,0,0,0,0,0,0,0.0625,11.3125,29.3125,32.5,0,0,0,0.125,9.3125,44.5,28.8125,0.0625,0.125,0,0.0625,22.0625,41,56.3125,1.3125,72.875,0,0.125,9.75,70.75,76.4375,26.4375,78.3125,38.375,42.0625,44.3125,88.625,35.75,0,0,0,0,0,0,0
Coat,0.25,21.3125,184.5625,227.875,171.9375,18.625,0,0,170.8125,219.375,222.5,219.75,174.5625,0,0,215,218.4375,220.5625,219.5625,215.9375,0,0.1875,240.1875,219.8125,220.625,221.25,234.5,0,11.5,239.875,216.75,220.375,219.5625,242.6875,4.6875,26.9375,235.3125,219.5,223.6875,220.5625,237.625,24,30.8125,145.0625,135.3125,139.8125,133.375,145.875,28.6875
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.1875,13.25,0.3125,24.625,0,0,0.125,5.5,179.625,191.75,87.625,0,0.125,0.625,67.8125,195.0625,204.625,79,13.3125,41.6875,59.8125,149.125,181.5625,190.1875,110.375,78.6875,106.3125,124.1875,150.625,141.125,180.875,113.625,0,0,0,0,0,0,0
T-shirt/top,0.625,70.8125,153.6875,145.75,151.25,121.875,0.25,0,131.375,167.375,167.5,161.3125,170.5625,11.3125,0,143.375,149.8125,162.3125,170.5625,138.125,40.9375,1.125,140.375,142.25,163.5625,168.4375,138.875,53.5625,18.8125,106.6875,157.875,163.9375,165.9375,124.4375,71.0625,27.375,64.375,174.0625,166.875,163.875,108.875,48.25,0.5,12.5625,157.125,155.25,156,77,0.4375
Bag,0,0,0.1875,17,4.3125,0,0,2.375,29.25,48.3125,19.8125,39.6875,36.875,10.875,55.125,73.1875,71.8125,73.75,75.1875,70.5,83.375,100.9375,92.125,88.25,92.875,88.8125,92.6875,103.75,144,130.5625,100.375,82.75,93.0625,119.125,137.125,97,133.0625,146.75,131.875,121.875,115.625,102.5,23.3125,34.4375,43.4375,47.9375,41.75,39.1875,31.0625
Shirt,0.1875,62.375,133.5625,108.8125,105.5,46.8125,0.1875,7.5,140.5,126.3125,73.375,103,85.6875,0.3125,31.625,149.9375,89.875,62.8125,89.3125,89.125,16.125,47.5,130.25,92,54,72.3125,115.3125,39.125,97.1875,158.5,120.0625,106.125,82.75,91.625,69.0625,108.4375,155.625,84.625,110.0625,87.25,101.8125,65.4375,0.25,71.1875,85.875,117.75,88,29.625,0.25
Shirt,0,2.375,12.75,80.25,35.5625,2.0625,0,0,47.875,21.1875,35.4375,15.9375,21.625,0.8125,7.875,98.8125,72.875,38.1875,33.1875,56.1875,6.0625,0,0.875,94.8125,53.3125,37.75,19.375,0,0,0,88.125,63.1875,37.25,5.75,0,0,9.875,91.125,76.25,43.875,14.6875,0.0625,0,13.5625,91.1875,89.125,54.6875,15.875,0
T-shirt/top,0.0625,33.375,65.1875,85.9375,72.3125,49.0625,0.5,0.5,73.9375,82.625,92.1875,88.6875,77.625,23.9375,5.6875,77.9375,79.9375,105.875,89.3125,67.6875,19.75,0.0625,0.375,104.4375,121.375,108.1875,33,0,0,0.1875,111.875,120.1875,112.5,36.25,0.0625,0,7.4375,127.9375,120,123.6875,51.375,0,0,13.25,114.625,112.25,108.6875,47.6875,0
T-shirt/top,0.0625,124.6875,173.9375,153,171.4375,135.5,5.625,15.0625,209.9375,188.6875,193.75,181,191.625,60.0625,50.1875,185.1875,209.3125,193.5,201.125,184.4375,91.8125,80.1875,127.9375,218.5625,199.75,207.5,126.0625,123.6875,0.0625,16.625,213,199.4375,202.4375,44.0625,2.25,0,71.3125,202.125,200,198.875,97.4375,0.5625,0.1875,100.4375,198.0625,199.75,201.25,126.125,0.625
Dress,0,0,2.4375,138.875,34.6875,0,0,0,0,1.1875,215.4375,56,0,0,0,0,25.75,211.3125,83.0625,0,0,0,0,59.0625,203.75,113.5,0,0,0,0,73.0625,196.5,128.625,0,0,0,0,82.0625,192.375,140.375,0,0,0,0,67.75,176.9375,119,0,0
T-shirt/top,0,44.375,197,182,198.25,37.125,0,0,138.125,240.1875,239,241.0625,138.25,0,0,15.75,203,241,192.5625,22.5,0,0,3.3125,239.75,243,223.75,0.375,0,0,50.4375,244.1875,242.5,244.0625,18.0625,0,0,65.9375,243.25,243,245.9375,52.1875,0,0,69.125,190.125,221.375,195.75,48.6875,0
Bag,0,0,0,0,0,0,0,0.1875,82.8125,126.375,123.0625,118.375,116.4375,72.6875,37.875,199.9375,213.1875,208.6875,196.3125,206.875,188.375,116.3125,201.1875,198.875,200.4375,198.3125,195.4375,191.1875,72.1875,192.5,198.3125,196.75,195.4375,194.75,176.5,28.8125,73.0625,121.0625,122.6875,123.4375,122.3125,73.9375,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.0625,0,0,6.1875,0,0,0,5.4375,172.0625,146.6875,126,0.3125,1.5625,47.4375,156.5625,196.6875,199.0625,158.25,92.3125,182.125,209.25,216.25,202.25,192.8125,162.6875,4.5,17.3125,30.6875,32.4375,17.1875,17.1875,15.75,0,0,0,0,0,0,0
Dress,0,0,89.375,176.3125,110.375,0,0,0,0,136.0625,239.25,172.9375,0,0,0,0,130.8125,234.5,177.8125,0,0,0,0,111.5,231.875,133.4375,0,0,0,0,94.3125,233.6875,114.1875,0,0,0,0,102.375,235.625,119.125,0,0,0,0,92.8125,198.625,119.5,0,0
Coat,0,0.3125,95.375,214,130,8.375,0,0,7.875,218.875,211.375,216.8125,63.5625,0,0,42.8125,229.1875,219.625,227.375,109.8125,0,0,58.3125,229,222.8125,225.125,136.0625,0,0,62.25,228.125,223.3125,219.75,152.4375,0,0,21.6875,194.875,224,225.25,84.5,0,0,1.1875,165.0625,216.375,208.5625,34.1875,0
T-shirt/top,0,65.625,129.5625,162.3125,120.8125,51.8125,0,3.6875,181.75,123,106.875,96.625,107.25,0.25,12.4375,129.5,119.125,88.75,67.9375,100.125,3.8125,0,4.4375,181,144.875,117.5625,2.5625,0.0625,0,0.5625,189.4375,146.6875,128,0.75,0,0.0625,1.5625,185.25,158.5625,140.3125,6.3125,0,0,2.3125,158.125,154.375,123.6875,7.75,0
Dress,0,0,55.875,65.0625,24.0625,0,0,0,0,119.375,227.4375,68.125,0,0,0,0,122.9375,228.1875,74.1875,0,0,0,0,153.4375,232,119.375,0,0,0,0,164.25,233.375,127.6875,0,0,0,0,169.4375,234.5625,138.875,0,0,0,0,147.8125,219.3125,121.0625,0,0
Ankle boot,0,0,0,13.1875,5.375,0.6875,14.4375,0,0,0,4.6875,148.125,159.25,70.3125,0,0,0,3.75,198.3125,212.75,84.625,0.0625,0,0.75,108.75,208.875,217.75,120.9375,42.25,72.4375,113,192.8125,203.0625,161.3125,179.1875,152.0625,210.125,206.0625,215.625,220.8125,219.75,188.875,0.375,38.0625,63.4375,52.75,22.3125,83.0625,73.5
Coat,0.0625,19,152.25,121.375,164.375,50.0625,0.75,4.8125,144.1875,187,156,170.25,155.6875,43.6875,32.6875,175.375,157.9375,176.5,144,149.5,83.125,58.3125,177.5625,156.625,156.1875,152.875,165.75,99.9375,67.5,176.25,162.125,156.5625,163.25,173.4375,103,72,172.4375,162.625,148.5,157.0625,168,109.25,16.3125,105.0625,163.875,148.4375,160.0625,129,52.6875
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5625,0.3125,18.9375,69.125,114.1875,25.125,74.1875,54.5,69.875,92.4375,131.25,176.75,179.0625,151.6875,24.125,70.5,108.0625,95.875,89.0625,80.8125,58.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shirt,0.375,21.75,99.25,164.5625,103.9375,18.375,0,0.5,94.5,127.3125,123.5,131.8125,127.0625,0.125,0,113.5,124.1875,127.5,128.6875,170.875,0,0.875,145.8125,128,130.1875,146,167.25,3.3125,19,148.4375,130.5,136.625,155.125,148.1875,24.6875,32.8125,143.6875,138.75,147.4375,153.1875,145.1875,36.0625,24.375,80.5,134.0625,158.75,148.4375,74.0625,28.25
Sandal,0,0,0,0,0,0,0,0,0,0.625,45.4375,75.5,92.4375,53.6875,0,0,0,1.125,0.375,7.0625,178.1875,0,0.5625,0.5625,0,1.375,106.8125,200,0,92.9375,135.75,43.5,103.8125,35.5,112.1875,99.75,231.8125,191.5625,157.9375,2.0625,0.875,86.9375,0,8.1875,43.9375,5,0.0625,0,17.9375
Pullover,0,7.8125,66.125,157.5625,107.375,22.8125,0.125,0.25,76.0625,148.875,139.8125,136.5,101.9375,0.25,0.3125,94.375,164.375,130.5625,123.0625,125.375,0.25,0.0625,123.5625,133.9375,128.4375,131.8125,119.875,0,0,138,129.25,132.1875,138.875,129.1875,3.5625,0,115.8125,158.6875,139.625,139.4375,133.75,14.6875,3.5,104.6875,73.0625,70.9375,66.75,102.125,29.0625
Pullover,0.25,63.625,176.8125,200.8125,205.625,127.8125,5.75,0,172.4375,195.75,198.4375,199.625,200.8125,44.8125,2.0625,202.4375,188.1875,190.875,192.3125,198.8125,66,18.375,204.75,188.375,190.3125,189.1875,196.4375,76.5,29.625,202.375,195.125,192.9375,192,199.3125,82.625,34.1875,169.25,207.375,200.125,198.125,188.6875,81.9375,15.25,112.4375,103.1875,99.5625,98.125,114.5,48.25
Pullover,0.125,70.9375,159.9375,191.625,144.875,47.875,0,0,215.75,215.5625,214.125,213.6875,169.375,0,13.5625,230.4375,218.8125,215.6875,211.9375,200.25,0,34.9375,227.9375,213.8125,211.8125,208.1875,220.9375,0,44.6875,186.1875,212.875,204.3125,197,202,3.5,41.5,146.625,213.25,208.0625,212.6875,161.5625,7.9375,34,140.5,140.0625,138.5,127.625,121.8125,14
Coat,0,4.625,148.125,217.125,141.5,6.5625,0,0,113.9375,213.875,230.8125,216.4375,98.0625,0,0,146.1875,210.0625,216.1875,210.75,131,0,0,168.375,214.8125,215.1875,217.625,162.75,0,0,178.5,209.5,219.5625,217.8125,172.25,0,0,165.5625,208.625,219.875,202.4375,178.5625,0,0,83.3125,213.4375,217.4375,205.375,87.0625,0
Coat,0,0,82.8125,215.375,115.0625,0.4375,0,0,10.625,239.4375,238.625,240.8125,51.875,0,0,37.4375,225.5,244.0625,216.75,83.3125,0,0,40.9375,237.625,246.25,230.0625,98.8125,0,0,40.0625,242.8125,247,242.4375,104.6875,0,0,0,192.1875,245.6875,236.1875,0,0,0,0,161.5625,215.8125,193.8125,0,0
Pullover,0,39,138.3125,150.1875,144.5625,56.5625,0.1875,0,150.125,211.125,207.8125,201.4375,170.75,0,0,170.0625,211.4375,209.1875,204.75,204.375,0,0,188.0625,191.4375,210,204.875,215.125,1.1875,0,184.3125,185.0625,213.3125,213,190.5625,13,0,161,209.3125,214.9375,219.125,168,22.375,0,152.625,135.375,142.25,143,154.125,34.1875
Sandal,0,0,0.125,2,7.4375,4,0.0625,0,0,0.375,41.625,84.25,49.8125,0.75,0,0,0.125,40.3125,62.0625,24.6875,0.25,0,0.0625,0.125,0.9375,0.8125,38.0625,0.875,2.0625,16.875,43.8125,63.0625,98.9375,35.875,0.3125,28.875,141.375,101.5,155.6875,170.0625,101.5,34.5,52.25,72.9375,71.25,68.25,74.8125,77,53.0625
Coat,0,35.375,147.75,218.875,176.1875,58.125,0.1875,0,141.375,212,212,213.25,201.6875,0,0,169.75,210.375,202.375,208.1875,221.125,0,0,181.875,206,204.375,214.0625,209.5,8.6875,0,165.5,168.8125,207.125,220.125,143,25.875,0,159.125,176.9375,209.4375,215,146.3125,38.875,0,143.125,56.8125,71.5,76.625,109.3125,43.3125
Dress,0,0,101.5,169.875,155.3125,0,0,0,0,77.9375,178.3125,134.875,0,0,0,0,49.4375,171.5625,121.4375,0,0,0,0,84.9375,193.4375,148.5625,0,0,0,0,99.6875,183.375,182.875,0,0,0,0,91.6875,184.0625,154.1875,0,0,0,0,72.0625,185.875,130.6875,0,0
Shirt,0,0.3125,62.8125,174.25,74.625,1.1875,0,0,88.4375,221.25,222.25,223.625,136.8125,0,0,135.5625,221.25,219.3125,219.5,180.0625,0,0,147.625,220.375,218.25,217.4375,201.0625,0,0,153.625,222.5,216.8125,217.875,209.625,0,0,155.25,211.375,218.75,222.0625,205.4375,0,0,135.9375,121.625,163.25,147.9375,134.625,0
Trouser,0,0,120.375,191.1875,170.6875,0,0,0,0,161.125,224.5,206.5625,0,0,0,0,137.75,215.5,181.8125,0,0,0,0,100,170.5625,145,0,0,0,0,86.25,122.3125,152.125,0,0,0,0,70.875,74,151.375,0,0,0,0,60.3125,47.8125,113,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,6.1875,92.1875,98.75,54.375,0,0,0.125,45.25,151.0625,205.1875,57.375,0,0,8.1875,87.625,187.875,178.8125,78.25,0.25,16.0625,54.3125,91.875,118.3125,123,74.5,56.8125,86.125,104.8125,104.9375,50.4375,129.375,36.1875,0,4.125,18.6875,3.5,0.3125,19.5625,19.625
Dress,0,0,31.75,13.5625,29.5,0,0,0,0,40.4375,74.125,38.5,0,0,0,0,48.4375,83.0625,41.8125,0,0,0,0,68.75,101.5625,57.1875,0,0,0,0,102.125,126.1875,85.375,0,0,0,0,116.875,145.3125,90.3125,0,0,0,0,101.8125,154.875,82,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3125,2.5,61.1875,81.9375,31.4375,9.9375,0.9375,48.5625,129.625,12.0625,51,205.875,112.25,87.125,100.875,106.1875,105.125,113,115.8125,80.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-shirt/top,0,1,12.1875,0.1875,11.875,2.5,0,0,3.5625,83.9375,0.25,80.4375,7.0625,0,0,8.75,150.4375,140.5,155.6875,13.125,0,0,0.3125,141.75,173.1875,157.875,1.5625,0,0,26.8125,159.0625,194.625,168.125,32.875,0,0,72.6875,173.8125,161.8125,172.1875,74.6875,0,0,74.9375,137.375,137.25,127.1875,72.8125,0
Shirt,0,45.75,107.9375,102.375,108.875,42.0625,0,0.875,212.3125,226.875,230.0625,226.1875,216.5625,3.625,30.625,239.9375,231.1875,229.8125,229.5625,237.25,42.375,81.5,224.3125,235.9375,233.25,232.625,239.375,87.75,158.8125,183.3125,236.1875,234.375,232.75,209.375,171.75,196,217.3125,234.9375,236,235.25,234.8125,204.5,44.5625,174.9375,196,199.875,199.375,185.125,45.8125
Pullover,0,11.5,78.8125,157.875,76.6875,9.375,0,0,128.6875,178.9375,191.3125,174.1875,128.6875,0,0,163.5,195.5625,189.5,190.25,158,0,0,184.6875,176.1875,193.3125,177.375,177.0625,0,0,168.625,191.8125,196.5625,177.875,167.1875,0,0,145.625,210.875,200.6875,200.4375,144.625,0,0,119.0625,12.625,7,2.4375,129.875,0
Pullover,0,56.625,192.1875,201.625,192.5,55.3125,0,0,170.875,237.8125,234.625,234.5,167.625,0,0,201.1875,231.25,237.8125,228.125,199.8125,0,0,215.8125,214.25,238.5625,213.1875,219.25,0,0,172,209,239.625,208,211.6875,0,0,161.875,221.75,240.8125,218.125,186.0625,0,0,32.6875,76.75,92.5625,78.1875,41.1875,0
Dress,0,0,8.9375,188,34.1875,0,0,0,0,11.3125,215.875,34.3125,0,0,0,0,58.4375,233.4375,68.5,0,0,0,0,75.125,231.5,106.875,0,0,0,0,90.75,232.9375,121.875,0,0,0,0,92.8125,235.375,135,0,0,0,0,72.3125,222.75,121,0,0
Bag,0,0,25.3125,42.3125,43.75,0.375,0,0.0625,0.625,65.1875,1.125,46.75,17,0.25,0.5625,84.5,87.6875,72.1875,79.875,110.8125,29.625,35.5,94.5625,83.5625,81.1875,81.875,115.25,66.9375,107.4375,107.5,103.375,103.875,112.25,137.4375,98.8125,108.75,116.125,119.5625,117.375,127.625,133.9375,120.875,98.125,136.625,139.3125,119.0625,104.8125,106.125,69.25
Sandal,0,0,0,0,0,0,0,0,0,0,0,0.25,12.625,0.625,0.25,4.3125,0.1875,42.875,42.5,70.875,72.3125,0.6875,119.8125,134.6875,136.125,86.6875,77.4375,29.6875,45.5,97.75,130.9375,135.0625,115.5625,55,30.3125,8,33.25,31.6875,16.3125,11.625,14.6875,2.9375,0,0,0,0,0,0,0
Ankle boot,0,0,0.0625,1.625,23.0625,17,11.25,0,0,0,44.5,129.6875,165.6875,122.9375,0,0,0.0625,45.875,116.875,156.5625,98,0.0625,0,0.3125,74.875,144.125,161.1875,109.4375,8.6875,25.25,68.5625,118.75,148,166.5,152.0625,104.5,136.4375,117.875,140.75,148.5,172.9375,135.375,0.8125,38.5625,76.5,52.0625,10,82.625,43.3125
T-shirt/top,0,57.875,145.1875,185.75,156.125,76.5,0.0625,0.4375,166.3125,162.5625,160.9375,163.0625,173.8125,17.6875,23.125,190.5625,168.6875,162.5625,164.375,189.8125,50.5625,3,34.3125,171.1875,164.4375,170.4375,43.25,8.25,0.1875,7.0625,166.125,162.875,164.625,20.875,0,0,8.4375,161.6875,162.6875,162.625,19,0,0,7.375,157.9375,160.5,160.625,19,0
Sandal,0,0,0,0,0,0,0,0,0,0.0625,5.25,7.5625,0.0625,0.1875,0.5,0,24.375,138,155.125,89.125,84.75,68.5,126.875,181.25,163.9375,180.0625,194.5,49.0625,99.1875,184.25,190.8125,149.75,123.25,158.125,119.875,0,4.875,29.5625,22.4375,12.5625,35.0625,14.3125,0,0,0,0,0,0,0
Bag,0,0,18.375,64,57.6875,0.625,0,0,0.6875,69,0.9375,25.5,23.3125,0,0.0625,55.375,107.0625,22.1875,44.3125,130.9375,27.625,12.5,214.25,200.375,190.3125,191.375,206.6875,95,34.25,192.625,211.625,217.875,224.0625,228.6875,102.9375,41.4375,179.625,230.0625,231.0625,228.9375,230.9375,89.375,0.1875,180.9375,218.9375,196.0625,177.5,165.3125,22.9375
Trouser,0,0,191.625,201.75,191.1875,0,0,0,0,224.5,224.9375,221,0,0,0,0,220.1875,201.625,213.0625,0,0,0,0,212.75,146.1875,207.625,0,0,0,0,207.5625,126.375,204.75,0,0,0,0,207.1875,90.5,204.4375,0,0,0,0,183.6875,24.625,172.5625,0,0
Coat,0,9.625,97.9375,172.9375,103.25,14.3125,0,0,81.4375,164.9375,130.875,135.375,96.25,0,0,100.5,162.9375,89.375,137.9375,89,0,0,104.3125,162.125,93.75,120.5625,98.9375,0,0,100.75,141.875,130.8125,130,98.375,0,0,102.75,88.9375,58.75,59.25,84,0,0,60.0625,1.125,0.9375,1.3125,68.8125,0
Shirt,0.0625,15.125,25.75,15.5,33.6875,12.8125,0,0.3125,54.0625,60,50.5,48.1875,44.9375,1.125,4.5625,102.1875,69.4375,73.0625,70.1875,73.75,8.0625,0,109.6875,84,89.9375,78.125,82.9375,24.625,0,88.75,73.0625,73.25,75.625,54.5625,0,0,73,82.0625,77.9375,81.1875,47.5,0,0,63.25,73.125,68.125,67.1875,53.25,0.1875
Sandal,0,0,0,0,0.375,37,17.8125,0,0,0,18.375,129.5,182.8125,46.5,0,0,0.875,73.1875,132.6875,71.4375,1,0,0.0625,12.8125,30.75,45.4375,151.625,155.6875,0,2.6875,90.125,9.375,71.6875,173.6875,195,1.4375,85.875,145.375,162.25,60,133,191.25,63.25,97.0625,120.0625,82.8125,0.5625,93.5,136.625
Ankle boot,0,0,0.4375,1.3125,0.8125,0.25,30.5,0,0,0.75,112.8125,95.9375,153.5,78.6875,0,0,3.6875,224.375,219.75,222.375,110.75,0,0,59.375,223.0625,219.5625,215.875,171.9375,0.375,0.9375,135.4375,224.3125,216.75,213.875,163.9375,74.375,127.9375,219.5,228.75,150.3125,100.1875,145.125,79,140.5625,163.9375,116,0.1875,63.875,88.1875
Dress,0,0.0625,86.5,199.6875,99.9375,1.0625,0,0,10.25,173.625,158,165.9375,37.375,0,0,32.0625,183.6875,164,172.1875,49,0,0,53.8125,182,167.4375,168,71.375,0,0,5.0625,149.0625,173,156.4375,5.5,0,0,0.3125,135.8125,180.5,138.625,0.5,0,0,0.1875,84.0625,145.3125,98.25,0.1875,0
Pullover,0,20.9375,174.5,188,189,57.125,0,0,104.6875,158.4375,129.625,152.5,159.8125,0.125,0,139.1875,137.8125,99.0625,125.1875,189.375,0,0,167.4375,140.125,132.3125,155.375,172,2.4375,0,187.625,218.1875,226,227.375,207.125,21.5,0,180.3125,226.4375,229.8125,227.6875,185.625,37.9375,0,105.1875,35.375,40,45.375,89.25,29.6875
Pullover,0,37.3125,144.875,147.5625,151.4375,58.9375,0,0,170.25,232.5625,228,228.9375,215.5,0,0,182.6875,235.75,232.9375,231.1875,242.625,0,0,191.75,210.25,233.3125,235.0625,230.125,17.875,0,187.125,189.875,234.0625,237.1875,208.5625,38.3125,0,174.0625,191.9375,234.9375,237.0625,182.125,44.3125,0,150.8125,104.25,126.0625,129.4375,130.5,41.8125
Coat,0,0.0625,57,197.875,104.8125,4.625,0,0,42.625,213.375,210,205.4375,104.875,0,0,98.0625,221.25,209.1875,209.5625,154.875,0,0,136.875,217.3125,215.8125,208.125,182.5625,0,0,163.625,212.625,217.8125,209.25,205.25,0,0,183.0625,220.125,217.625,213.5,212.9375,0,0,86.8125,163.5,169.9375,164.5625,107.4375,0
Coat,0,0.125,30.375,136.6875,74.75,0.6875,0,0,0.5625,70.375,106.3125,110.625,1.6875,0,0,19,132.3125,86.75,87.3125,77.375,0,0,59.4375,138.9375,86.75,86,135.375,0,0,96.6875,163.125,104.875,128.375,167.5625,0,0,109.5,223.75,134.4375,218.9375,199.5625,0,0,76.4375,173.75,123.9375,201.5625,144.375,0
Bag,0,0.0625,4.0625,20.25,12,0.0625,0,0.0625,0.25,15.3125,1.0625,18.375,0.25,0.125,30.4375,50.5,50,38.5625,41.9375,39.625,46,171.125,145,65.75,51.875,52.4375,68.9375,219.8125,136.75,133.4375,108.5,97.0625,100,126.75,173.6875,67.25,148.6875,153,154.3125,155.6875,154.0625,113.875,0.5,103.8125,106.5,110.0625,109.75,108.5,42
Bag,0,0,1.25,70.3125,52.4375,0.3125,0,0,0,13.75,56.8125,64.1875,0.8125,0,0.125,74,111.9375,67,106,59.25,28.8125,0.8125,116.5625,205.0625,175.875,203,188.1875,46.4375,0.0625,107.6875,216.3125,209.0625,212.875,217.375,23.25,0,109.1875,218.0625,220.875,220.4375,224.5,11.5,0,87.25,204.5625,207.5625,213.5625,214.9375,0
T-shirt/top,0,17.6875,93.25,132.5625,115.8125,36.0625,0,0,97,140.0625,125.8125,141.625,115.8125,3,0,117.875,136.5625,140.375,148.125,122.5,16.75,0,55.6875,130.375,107.0625,110.125,64.75,7,0,0.375,120.8125,110.6875,110.875,30.625,0.0625,0,0.125,121.1875,111.25,113.6875,24.625,0,0,4.875,136.1875,132.625,132.5,39,0
Coat,0,4.75,45.375,182.875,26.5,2.5625,0,0.25,28.5625,20.875,35.1875,15.125,25,0.0625,0,47,39.4375,32.25,34.4375,40.5,0,1.125,73.125,78.3125,83.8125,73.1875,65.5625,0.5625,11.8125,75.0625,69.0625,79.3125,69.0625,72.625,10.75,13.9375,70.625,111.75,55.75,107.1875,68.8125,13.5,4.9375,71.3125,0.75,0.0625,0.8125,63.125,12.3125
Bag,0,0,0,0,0,0,0,14.1875,33.5,31.625,34.125,34.6875,33.6875,42.3125,34.375,93.4375,97.6875,92.875,91.375,85.75,88.125,42.4375,137.9375,110.375,99.4375,107.75,109.875,125.9375,39.3125,119,159.1875,114.3125,113.1875,131.6875,108.0625,71.625,97.625,103.875,111.1875,101.3125,85.75,63.625,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0.0625,0.125,20.1875,0,0.4375,0,0,0.1875,125.4375,180.25,110.9375,69.8125,8.125,58.0625,165.5625,207.5,210.125,204,133.75,139.125,157.625,171.4375,171.875,168.625,165.75,129.4375,19.1875,62.125,70.9375,69.5,67.875,66.125,45.3125,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,8.5,46.3125,0.1875,0.125,0,0,0.125,90.125,191.375,147.4375,52.75,0.625,3.125,60.625,169.9375,202.1875,196.4375,101.4375,47.8125,103.8125,135.1875,156.3125,164.9375,155.875,107.5,7.3125,6.75,5.25,5.1875,4.8125,5.125,6.4375,0,0,0,0,0,0,0
Pullover,0.6875,100.75,122.75,109.375,115.625,117.0625,16.875,14.75,165.25,155.875,154.75,153.0625,155.3125,54.3125,44.75,176.1875,163.4375,162,160.625,170.0625,84.625,75.75,186.125,167.75,166.125,165.9375,189.625,118.8125,95,168.3125,172.625,168.3125,169.875,162.875,142.375,111.25,171.8125,173.3125,170.3125,172.3125,150.5,160.6875,67.125,134.6875,172.625,168.875,168.8125,126.8125,84.25
Sneaker,0,0,0,0,0,0,0,0,0,0.1875,0.1875,0.0625,6.5625,0,0,0,1.0625,86.3125,15.125,36.625,4.375,0.3125,23.25,114.0625,96.6875,109.75,109.0625,56.75,74.9375,122.25,138.9375,63.5625,149.75,190.25,38.1875,6.0625,26.25,37.375,25.75,30.5,24.4375,22.625,0,0,0,0,0,0,0
Trouser,0,0,41.5,59.125,73.75,0,0,0,0,36.6875,194.4375,63.25,0,0,0,0,51.5625,202.5,84.875,0,0,0,0,83.5625,206,111,0,0,0,0,58.625,196.125,86.4375,0,0,0,0,41.375,162.625,70.625,0,0,0,0,28.5625,157.6875,78.9375,0,0
