label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49
Sandal,0,0,0,0,0,0,0,0,0,0,4.875,0.0625,22.9375,7.0625,0,0,0.75,142.75,139.5625,81.9375,19.25,0,0,0.0625,65.125,195.1875,129.75,60.4375,23.625,42.4375,56.8125,35.75,114.5625,107.5625,94.5,11.9375,29.125,38.5625,36.75,34.6875,27.4375,19,0,0,0,0,0,0,0
Bag,47.625,100.1875,98.6875,102,103.3125,108.625,97.6875,90.375,180.4375,184.375,163.3125,161.25,181.125,167.875,97.25,189.125,189.5625,144.6875,192.625,188.875,173.875,79.8125,209.375,210.1875,148.375,202.6875,203.1875,161.4375,12,24.375,23.375,40,3.4375,4.9375,9.1875,0.125,0.125,0.125,36.75,0.5625,0.3125,0.125,0,0,0,33.8125,0.3125,0,0
Trouser,0,0,80.0625,83,56.125,0,0,0,0,58.3125,66.1875,51.4375,0,0,0,0,52.375,39,24,0,0,0,0,54.3125,29.5,19.8125,0,0,0,0,59.875,29.3125,35.5,0,0,0,0,55.25,26.875,43.6875,0,0,0,0,57.4375,31.9375,46.1875,0,0
Pullover,0,13.4375,34.625,91.6875,29.0625,13.0625,0,0,35.9375,34.0625,32,32.375,42.125,0,0,68.4375,43.5625,38.875,36.75,72.125,0,0,84.5625,31.125,41.125,56.0625,74.8125,0,0,89.1875,34,42.3125,37.75,84.125,0,0,56.625,36.5625,38.875,43.875,67.8125,0,0,51.25,22.0625,23.9375,20.5,55.5625,0
Pullover,0,0.3125,162.0625,197.0625,153.9375,0.375,0,0,135.75,225.875,183.5,210.0625,131.4375,0,0,193.5625,228.25,207.0625,219.4375,183.3125,0,0,221.5625,228.6875,222.6875,219.4375,210.5,0,0,215.5625,222.5,222.625,210.6875,214.125,0,0,190.625,222.8125,227.25,208.1875,187.75,0,0,153.875,116.25,139.75,109.6875,151.0625,0
Sneaker,0,0,0,0,0,0,0,0,0,0.25,0.0625,29.0625,0.125,0.0625,0,0,0.125,85.8125,97.125,17.25,25.625,0.3125,9.25,76.4375,139.4375,140.5625,126.875,78.875,57.5625,90.9375,108.0625,130.625,110.9375,101.9375,63.625,3.0625,9.875,11.125,8.1875,8.9375,12.8125,19.0625,0,0,0,0,0,0,0
Shirt,0.125,11.0625,10.4375,0.8125,12,8.875,0.1875,25.5,128.8125,113.9375,107.1875,109.5,121.5625,25.625,73.75,173.0625,140.3125,148.1875,125.5625,156.0625,67.9375,15.75,59.5,163.125,146.1875,143.8125,52.9375,13.1875,0.0625,50.125,171.5625,142.9375,158.1875,56.25,0.125,0.4375,94.5625,189.375,160.25,177.3125,84.25,0.5,0.4375,116.375,149.0625,154.0625,151.75,107.4375,0.25
Pullover,0.3125,61.9375,176.5625,165.3125,183.75,61.875,0,14.4375,187.4375,173.6875,175.8125,179.4375,175.9375,0.8125,49.625,196.625,115.8125,130.75,123.625,194.625,26.4375,66.5625,195.3125,157.1875,151,160.375,190.5625,45.625,75.4375,191.8125,187.5,177.125,182.6875,191.625,61.625,81.25,193.875,190.75,188,186.8125,191.6875,78.25,73,181.4375,191,193.5,189.5625,164.75,70.875
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.125,19.875,33,49.8125,0,0,0,0.3125,188.9375,228.625,119.5625,0,0,0.0625,89.4375,232.375,232.75,137.0625,37.125,26.25,102.8125,222.5625,228.6875,228.625,189.625,92.875,162.5625,192.75,183,129.125,199.875,142.25,0.1875,0,0,0,0.125,0,0
Coat,0,1.0625,105.4375,221.1875,131.125,18.5625,0,0,44.1875,219.4375,212.875,215.5625,102.8125,0,0,61.9375,226.625,217.8125,223.6875,114.625,0,0,79.75,215.9375,217.9375,211.3125,124,0,0,91.9375,181.75,218.125,195.3125,134.875,0,0,43.5,162.875,217.3125,198.75,59.875,0,0,0.1875,142.9375,219.625,182.5625,0.4375,0
Pullover,0,37.6875,105.3125,136.3125,108.8125,40.375,0,0,89.125,103.0625,106.1875,109.6875,84.375,0,0,105.1875,105.625,108.0625,126.9375,109.875,0,0,128.75,94.3125,109.25,110.375,133.5,0,0,122.75,87.6875,113.625,103.375,129.9375,0,0,108.75,110.5625,124.125,114.75,121.3125,0,0,79.3125,16.375,23.5,19.25,96.125,0
Coat,0.1875,0.1875,58.125,135.5625,74.25,6.625,0,0.1875,75.875,152,146.5625,150.1875,97.625,0.125,0,118.4375,152.125,139.0625,126.9375,132.875,5.3125,0,146.75,149.1875,136.75,138.25,133.5,31.375,5.5,157.0625,134.5625,134.4375,135.3125,135.3125,44.9375,15.5,164.0625,136.875,140.125,130.625,128.625,58.75,8,109.625,134.25,126,125.125,94.625,41
Dress,0,0,16.125,136.375,24.5,0.125,0,0,0.3125,106.625,232.75,143.125,1.1875,0,0,0.3125,119.375,233.5625,137.25,0.875,0,0,0.0625,148.375,235.625,161.25,0.375,0,0,0.625,223.4375,240.1875,235.3125,18.8125,0,0,48.9375,237.6875,241.8125,235.25,89.6875,0,0,46,189.4375,225.9375,191.875,63.625,0
Trouser,0,0,74.375,138.4375,117.3125,0,0,0,0,115.75,179.875,159.875,0,0,0,0,114.625,159.0625,154.25,0,0,0,0,108,125.8125,147.3125,0,0,0,0,102.125,85.375,144.625,0,0,0,0,96.6875,76,140.4375,0,0,0,0,79.0625,53.6875,116.5,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,0,17.875,7.625,35.5625,0,0,0.25,9,88.125,103.4375,76.5,0.0625,0.1875,7.6875,65.5,88.875,100.8125,95.0625,25.375,49.5625,83.3125,95.6875,112.8125,145.3125,128.9375,51.9375,74.625,90,89.25,63.5625,143.375,105.4375,0,0,0,0,0,0,0
T-shirt/top,0,82.5625,145.5625,133.75,99.875,54.625,0.125,34.9375,180.5,154,102.5625,118.3125,107.5625,14.625,51.3125,184,152.75,94.5625,100.8125,101.25,32.75,0.0625,55.1875,157.25,84.0625,75.75,13.8125,0.1875,0,47.0625,161.1875,151.625,126.6875,13.0625,0,0,49.0625,165.9375,146.75,135.8125,12.1875,0,0,45.6875,155.1875,139.4375,121.125,14,0
Dress,0,5.1875,105.9375,151.75,89,2.125,0,0,3.75,137.75,185.6875,110.6875,0.1875,0,0,0.5,115.6875,209.125,100.25,0,0,0,0.0625,150.75,185.0625,123.375,0,0,0,0,144.125,199.125,142.25,0,0,0,0,161.5,207.75,162.375,0.875,0,0,0,98.875,137,116.5,9,0
Trouser,0,0,120.6875,189,169.8125,0,0,0,0,121.5,197,170.9375,0,0,0,0,99.125,173.5,144,0,0,0,0,79.5,167.875,132.375,0,0,0,0,53.5,165.6875,115.3125,0,0,0,0,45.4375,171.375,103.3125,0,0,0,0,29.8125,169.1875,94.6875,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,8.5,46.3125,0.1875,0.125,0,0,0.125,90.125,191.375,147.4375,52.75,0.625,3.125,60.625,169.9375,202.1875,196.4375,101.4375,47.8125,103.8125,135.1875,156.3125,164.9375,155.875,107.5,7.3125,6.75,5.25,5.1875,4.8125,5.125,6.4375,0,0,0,0,0,0,0
Bag,53.625,83.6875,79.3125,78.5,80.0625,86.875,82.3125,77.125,162.6875,149.375,144.6875,145.875,151.5,149.125,58.1875,171.875,163,162.5625,163.1875,163.875,158.9375,44.1875,170.9375,169.6875,159.75,162.125,174.875,155.25,0.4375,107.3125,197.875,205.3125,196.1875,183.4375,54.9375,0.0625,0.625,0.375,26.6875,61.0625,0.625,0.25,0,0,0.25,23.5,46.0625,0.125,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.625,64.8125,14.875,10.375,26.6875,94.4375,96.125,98.4375,78.8125,91.9375,100.3125,134.9375,45.625,72.9375,83.5625,81.875,82.75,84.25,83.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandal,0,0,0,0,0,0,0,0,0,0.4375,0.5,0.5625,76.6875,34.625,0,0.25,78.8125,164.1875,148.75,89.9375,28.625,0,0.5625,38.75,170.75,219.5,124.625,123.625,0.625,116.75,2.875,56.9375,45.1875,67.9375,115.875,68.3125,129.125,90.9375,42.75,0.75,52.75,81.3125,0,0,0,0,0,0,0
Shirt,0,0.0625,40.5,155.375,82.375,8.5625,0,0,73.1875,195.75,193.125,188.6875,128,0.125,0,144.125,195,187.125,186.625,190.5,4.75,0,73.5,180.875,191.75,181,111.125,10.5,0,0.3125,173.8125,182,186.5,38.75,0,0,0.625,159.3125,193.0625,197.375,45.75,0,0,0.625,100.3125,153.875,135.375,18.9375,0
Pullover,0.5,78.125,116.25,104.1875,115.625,75.5625,0.4375,2.8125,127.1875,121.6875,126.5,120.0625,127.8125,2.625,30.5,145.4375,135.3125,133.9375,144.9375,139.625,29.5625,48.4375,119,125,123.9375,118.75,124.5,60.4375,79.8125,120.375,146.75,152.5,142.5,108.9375,73,80.125,124.75,132.875,135.6875,143.3125,119.9375,101.8125,69.0625,88,98.9375,97.4375,92.9375,74.75,76.0625
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.5,60.9375,1.375,16.1875,0,0,0,41.9375,218.1875,220.5625,140.4375,0.4375,1.9375,36.5625,197.4375,213.9375,216.625,138,56.875,103.8125,209.9375,223.5625,231.0625,198.6875,170.4375,55.1875,121,154.75,135.5625,83.625,148.4375,125,0,0,0,0,0,0,0
Trouser,0,0,141.25,186.8125,163.8125,3.0625,0,0,0,132.375,181.9375,135.875,25.8125,0,0,0,114.25,138.4375,129,22.0625,0,0,0,97.125,80.625,132.875,3.375,0,0,0,101.1875,49.6875,114.5,0,0,0,0,132.5,24.625,141.75,0,0,0,0,114.25,7.3125,125.75,0,0
Pullover,0.625,92.0625,167.3125,165.9375,174.5625,132.4375,13.9375,0.5625,169.6875,196.25,195.8125,195.125,198.25,49,5.6875,217.8125,212,209.3125,210.9375,219.75,91.8125,35.4375,182,203,213.5625,214,185.6875,120.375,57.0625,169.375,218.9375,215.3125,214.5625,184.3125,142.875,61.9375,191.1875,215.125,213.125,216.25,193.375,156.3125,52.1875,131.625,96.9375,95.875,98.0625,101.25,127.375
Pullover,0,20.0625,115.0625,130.6875,128.9375,59.375,0,0,113.8125,209,198.125,193.75,198.875,5.6875,0,149.1875,206.125,196.25,192.75,199.8125,19.125,0,170.6875,165.9375,197.6875,199.4375,183.9375,29.25,0,180.75,159.6875,197.75,201.5,174.1875,38.875,0,149.4375,168.5,199.9375,199.625,167,38.9375,0,137.9375,78.25,92.1875,89.6875,128,39.625
T-shirt/top,0,37.9375,77.3125,97.75,79.125,39.3125,0,1.125,54.3125,48.125,46.9375,61.125,58.1875,3.0625,7.5,46.5,45.4375,39.25,59.8125,48.75,11.75,0.0625,5.125,49.8125,39.75,66.25,0.6875,0,0,7,49.4375,40.9375,63.3125,1.5,0,0,17.6875,69.375,67.25,79.8125,14.0625,0,0,41.9375,153.375,154.5625,156.5625,40.75,0
Bag,0,0,0,0,0,0,0,20.0625,7.3125,14.5625,19.375,24.8125,28.875,14.125,64.375,110.75,105.0625,100.125,99.625,99.25,77.5,100.9375,120.75,113.3125,103.0625,107.9375,100.875,83.6875,72.1875,153.3125,137.3125,105,119.75,131.4375,62.25,82.25,150.625,124.8125,82.4375,78.375,72.6875,12.75,0,0,0,0,0,0,0
Pullover,0,36.0625,124.4375,146.125,137.75,60.875,0.0625,0,91.0625,129.1875,129.3125,124.3125,126.6875,0,0,108.6875,142.75,130.4375,122.4375,165.9375,0,0,124.6875,117.4375,127.75,113.125,165.3125,1.625,0,129.375,96.1875,126.5625,116.9375,132.9375,7.25,0,132.75,93.375,124.9375,126.5625,127.375,8.6875,0,101.5,58.0625,70.5625,75.3125,88.875,14.75
Ankle boot,0,0,0,0,0,0,0,0,0,0,71.8125,215.625,188.875,85.25,0,0,0.125,103.6875,246.875,203.125,81.5625,0,0,19.9375,214.625,243.4375,212.9375,118.375,0.25,20.25,183,245.875,221.375,212.9375,166.9375,108.875,215.3125,245,165.375,76.625,210.1875,126.875,0.5625,17.6875,21.5625,0,0.3125,29.4375,14
Dress,0,0,31.5,44.625,47.3125,0,0,0,0,42.625,210.5,82.6875,0,0,0,0,61.4375,204.9375,96.5,0,0,0,0,103.3125,203.5625,121.75,0,0,0,0,126.25,207.125,152.0625,0,0,0,0,146.75,210.4375,165.3125,0,0,0,0,130,185.25,140.25,0,0
Pullover,0.125,56.25,98,96.0625,95.1875,42,0.25,0,98.6875,85.4375,85.375,91.4375,94.75,0.1875,0,136.8125,101.25,113.0625,116.25,147.25,0,1.75,144,115.6875,140.0625,125.125,149.375,2,11.375,130.4375,122.875,158.625,134.125,133.1875,12.6875,17.25,99.8125,132.1875,172.25,135.3125,104.1875,19.375,16.125,58.8125,148.9375,175.25,160.5625,72.9375,19.6875
Coat,0,13.9375,128,213.0625,151.1875,24.125,0,0.375,119.25,204.375,199.0625,205.3125,159.625,0.125,0,162.4375,198.125,214.25,188.4375,213.0625,0,0,193.875,193.125,209.4375,215.375,192.375,10.75,0,196.5,200.1875,207.875,209.75,192,38.3125,0,206.25,205.5,211.5625,204.6875,224.875,43.5625,7.375,157.625,30,30.3125,32.5,141.6875,30.625
Coat,0,1,102.75,197,124.5,0.625,0,0,69.25,187.0625,198.0625,182.875,81.8125,0,0,160.1875,193.9375,194.6875,187,162.75,0,0,196.75,200.5625,197.25,190.875,190.25,0,0,199.5,200.4375,195.9375,190.0625,189.9375,0,0,181.75,204.75,195.9375,196.0625,166.375,0,0,143.0625,138.8125,138.5625,132.1875,137.5625,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.75,31.5625,10.375,33,0,0,0.0625,2.4375,170.0625,205.5625,132.375,0.0625,0.3125,1.75,70.0625,181.5625,208.6875,155.875,24.6875,44.625,113.9375,181.25,203.1875,198.9375,173.9375,111.375,157.25,174.1875,154.375,107.8125,168.625,137.875,0,0,0,0,0,0,0
Dress,0,0,34.75,91.6875,0,0,0,0,0,56.5,204.75,57.5,0,0,0,0,71.4375,213.75,64.9375,0,0,0,0,95.125,215.9375,83.1875,0,0,0,0,112.9375,220.5625,107.5625,0,0,0,0,125.125,228.0625,126.625,0,0,0,0,110.8125,185.875,110.9375,0,0
Trouser,0,0,107.5625,160.3125,101.125,0,0,0,0,115.25,184.4375,112.25,0,0,0,0,102.9375,151.1875,93.125,0,0,0,0,92.9375,121,85.9375,0,0,0,0,90.0625,108.4375,75,0,0,0,0,86.4375,105.875,76.1875,0,0,0,0,58.5625,96.3125,56.25,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,0.0625,10.5,23.9375,1.4375,0,0,0,0.1875,92.6875,192.25,171.9375,0.3125,22.25,56.4375,103.6875,132.5625,41.4375,37,68.9375,97.375,48.4375,136.8125,209.9375,84.1875,71.9375,30.125,66.9375,80.5,85.875,85.3125,74.8125,55.125,0,0,0,0,0,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,8.375,43.125,25.375,30.9375,0,0.1875,7.0625,38.625,63.5,167.75,12,0.9375,61.75,137.75,23.0625,82.0625,189.0625,123.75,47.75,132.6875,130.3125,139.875,157.875,158.3125,116.75,21.125,37.4375,42.6875,41.1875,39.5625,49.9375,33.875,0,0,0,0,0,0,0
Shirt,0,2.9375,36.375,144.125,63.625,6.875,0,0,59.5625,105.6875,119.875,110.0625,82.6875,0,0,89.625,120.1875,113,116.125,125,0.9375,0,80.625,120.6875,125.875,123.8125,91.0625,10.25,0,0.375,112.9375,128.6875,120.875,20.1875,0,0,0.0625,115.8125,128.125,119,20,0,0,0,107.6875,122.9375,117.6875,16.9375,0
Sandal,0,0,0.125,0.5,26.1875,43.3125,19.5,0,0,13.4375,66.5625,43.1875,32.9375,64.8125,0,0,24.5,0.375,0.3125,37.5625,88.4375,0.0625,0.8125,72.875,117.75,33.9375,85.3125,86.6875,0.0625,33.3125,44.9375,46.6875,116.125,59.375,55.0625,34.1875,40.75,93.9375,117.0625,36.5,32.0625,42.25,33.8125,65.1875,63,36.4375,0.125,20.6875,26.3125
Coat,0,1.75,84.6875,228.3125,127.75,11.5,0,0,111.75,217.375,218.5,215.9375,170.5625,0,0,167.0625,215.5,216.5,213.75,226.75,0,0,189.0625,208.75,217.5625,210,227.4375,14.875,0,209.25,197.0625,216.3125,203.4375,228.125,25.6875,0,209.4375,200.5625,215.8125,206.9375,226.5,26.4375,0,186.3125,61,66,66.875,169.125,31.25
Shirt,0,11,86.4375,220.4375,133.5625,23.8125,0.125,0,140.75,226.5,222.4375,226.6875,193.6875,0,0,183.875,231.875,226.6875,228.1875,239.125,0,0,202.625,211.25,229.75,231.8125,230.375,8.875,0,211.6875,181.8125,229.375,235.25,205.6875,28.75,0,195.3125,179.375,227.3125,234.4375,183.3125,35.875,0,134.1875,137.0625,172,170.125,131.8125,23.5
Sandal,0,0,0,0,0,0,0,0,0,0.625,29.5625,28.625,56.875,52.8125,0,0,0.8125,61.75,22.8125,33,110.25,0,0.375,0.5625,65.75,125.4375,134.1875,130.25,5.125,69.4375,26.375,32.75,149.625,162.9375,140.375,63.375,116.6875,110.0625,80.3125,8.5,138.8125,123.875,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0.0625,13.0625,0,0,0,0,11.5625,100.0625,167.1875,68.5625,54.125,17.3125,53.375,116.25,153,181,185.875,152.625,113.125,131.1875,136.375,173.625,179.25,173.6875,142.25,4.3125,42.6875,57.6875,54,53.1875,59.4375,31.5,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0.125,5.4375,4.9375,0.3125,0,0,0,2.25,98.75,87.9375,108.75,38.5,2.5625,29.6875,63.6875,170.8125,173.5625,149.125,64.4375,100.6875,123.5,123.8125,154.5625,167,156.5,90.6875,22.8125,63.625,79.125,71.3125,59.8125,93.6875,59.75,0,0,0,0,0,0,0
Ankle boot,0,0,0,6.25,35.125,0.3125,0.5,0,0,0.125,40.5,178.875,149.4375,88.625,0,0,0.9375,104.0625,198.4375,203.75,76.1875,0,0,12.125,171.1875,183.3125,199.625,153.5,0.6875,0.5,120.625,176.6875,197,198.875,169.4375,78.75,137.3125,174.125,184.5,142.75,168.8125,164,57.8125,108.3125,129,71.75,0.25,109.9375,115.4375
T-shirt/top,0,21.125,68.3125,99.4375,75,32,0,0,105.25,103.0625,135.625,111.4375,91.625,13.25,13.8125,110.625,125.4375,130.5,149,103,31,0,0.3125,108.375,138.125,127.875,17.3125,0.125,0,0.25,97.6875,86.9375,91.625,18.9375,0,0,0.9375,101.8125,96.875,97,22.0625,0,0,2.875,107,107.4375,104.5625,21.875,0
Sandal,0,0,0.25,5,0.25,25.8125,21.9375,0,0,4.8125,87.0625,85.5,91.875,11.3125,0,0,1.625,48,112.6875,98,89.3125,0.125,17.75,15.6875,7,115.8125,129.5,84.625,60.5,131.1875,83.5,88.9375,134.625,138.1875,71,111.375,165.1875,177,149.5,129.75,105.3125,49,17.6875,91.8125,117,96.5,77.375,69.625,28.1875
Coat,0,7.9375,79.625,177.625,123.5625,18.5,0,0,89.5625,181.375,182.625,195.125,138.0625,0.3125,0,133.875,188.4375,184.5,192.3125,179.25,0,0,166,194.0625,198.5625,200.4375,216.4375,2.1875,0,188.5,200.75,203.8125,204.0625,217.0625,19.25,0,200.625,205.75,208.375,207.375,222.625,29.0625,0,174.375,161.4375,161.5625,164.1875,191.875,21.8125
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.8125,3.6875,85.625,64.0625,20.8125,27.4375,6.4375,56.9375,142.3125,121.5,157.4375,181.0625,39.5,100.625,147,143.625,161.625,144.4375,107.4375,100.8125,0,29.1875,37.125,31.0625,37.8125,45.75,17.1875,0,0,0,0,0,0,0
Bag,0,0.25,37.8125,33.1875,29.8125,0.25,0,0,12.75,30.1875,0,32.4375,2.4375,0,0,41.0625,0.5,0,1.375,42.1875,0,0,72.3125,100.625,82.6875,86.6875,97,0,0,75.375,122.4375,117.25,118.0625,119.3125,0,0,58.9375,132.25,129.125,145,86.8125,0,0,55.1875,95,110.9375,121.625,58.9375,0
Ankle boot,0,0,0,6.5625,35.0625,38.5,8.125,0,0,0,77.625,236.75,231.6875,76.75,0,0,1,135,235.875,224.6875,97.125,0,0,20.6875,223.625,234.4375,231.5625,173.375,0.5,26,154.6875,233.375,231.1875,221.8125,200.8125,119.9375,192.5,213.0625,219.125,73.375,226.375,204.25,0,8.5625,34.5625,13.4375,2.75,37.375,19
Sandal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.875,91,55.5625,66.75,44.4375,0.1875,67.6875,33.6875,33.125,187.375,144.0625,15,59.9375,139.9375,137.3125,106.6875,138.4375,147.125,85.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-shirt/top,0,48.6875,125.8125,148.3125,135.4375,66.5625,0,0,130.25,136.75,135.3125,136.75,144.0625,19,0,114.9375,128,106.125,116.375,132.5,23.8125,0,0.1875,124.0625,108.4375,121.625,26.25,0,0,0.25,120.1875,106.5,119.125,27.9375,0,0,0.1875,190.125,191.375,196.5,50.1875,0,0,0.3125,203.375,208.5,214.6875,49.125,0
Ankle boot,0,0,0.3125,191.8125,209.5625,176.9375,0,0,0,0.1875,208.75,223.75,145.25,0,0,0.0625,42.4375,211.875,214.4375,123.0625,0,0,0.0625,70.0625,216.625,211.625,147.125,0,0,1.3125,130.625,214.125,210,164.5625,0,0,4.875,130.625,200.25,93.4375,69.5,0,0,77.5,181.0625,143.5625,1.25,36.0625,0
Bag,0,0,0.1875,37.25,11.1875,0,0,0.3125,22.0625,74.4375,39.6875,92.5,27.8125,12.25,47.8125,185.3125,191.75,194.375,197.8125,197.5,164.5625,79.875,208.375,216,217.75,218.8125,218.375,175.375,115.6875,209.3125,218.375,220.5,221.875,220.5625,191.6875,80.5625,223.1875,225.75,220.9375,220.3125,221.0625,203.875,23.625,94,88.125,57.3125,53.125,51.1875,37.0625
Bag,0,0,9.9375,75.3125,9.125,0.125,0,0,0.1875,57,1.9375,59.6875,0.625,0,0,36.625,106.5625,55.375,109.625,44.75,0,0,180.3125,191,180.0625,194.25,184.5,0,0,143.125,192.8125,198.625,196,156.875,0,0,104.875,206.3125,201.875,205.6875,160.75,0,0,88.625,186.8125,189.625,195.375,141.4375,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0.3125,12.3125,1.5,9.625,0,0,0,19,120.25,101.9375,71.8125,0.375,1.1875,24.375,104.625,107.625,98.125,71.75,47,51.25,74.125,100.75,116.375,118.8125,84,15.6875,33.875,57.3125,57.5,52,48.125,25.1875,0,0,0,0,0,0,0
Bag,0,47.9375,46.375,45.25,46.125,46.5625,35.75,129.625,202.5,200.875,197.5,201.4375,205,173.3125,216.0625,189.0625,197.625,198.8125,198.8125,198.625,160.25,211.25,192.875,196.25,194.75,195.125,189.3125,158.875,200.8125,188.3125,189.375,192.25,191.25,182.5,155.75,87.4375,186.125,187.875,181,181.8125,183,151.9375,5.25,63.875,63.8125,71.5,74.0625,75.125,49.5
Ankle boot,0,0,0,0,0,0,0,0,0,0,2.1875,82.875,29.0625,33.125,0,0.125,0,70.0625,224.4375,229.6875,90.9375,0.5,1.0625,59.25,206.8125,228.125,230.75,147.3125,122.375,187.3125,226,228.125,229.8125,228.1875,195.375,66.5625,115.375,138.9375,123.5,80.0625,137.6875,115.625,0,0,0,0,0,0,0
Bag,0,0,0.625,60.875,44.6875,0.3125,0,0,0,50.6875,19.75,56.4375,3.5625,0,0.5,48,124.125,76.5,106.25,82.9375,30.125,6.8125,207.5625,215.9375,211.875,214.625,219.125,135,31.25,196.1875,220.5625,220.75,222.3125,227.1875,132.8125,17.125,209.875,224.75,225.4375,223.3125,226.5,141.375,15.3125,208.0625,234.5,217.1875,170.625,166.5,93.8125
Pullover,0,0.1875,57.875,159.25,180,20.375,0,0,0.75,187.8125,228.5,230.25,73.4375,0,0,5.125,228,232.9375,211.4375,110.6875,0,0,75.8125,231.875,231.25,116.0625,140.0625,0,0,101.5625,232.8125,234.5,135.375,156.75,0,0,86.5625,234.5625,235.3125,139.6875,157.625,0,0,29.5625,120.8125,129.6875,67.875,129.3125,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0.125,33.4375,72.6875,76.8125,43.125,66.1875,62.5,102.1875,168.6875,94.25,115.5,175.9375,179.5625,49.5,112.5,153.25,143.3125,138.4375,155.75,105.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sandal,0,0,0,0,0,0,0,0,0,0,3.9375,0.0625,0.3125,0.4375,0.125,21.6875,8.5625,127.75,130.125,109.75,45.3125,17.625,154.125,157.8125,171.3125,173.3125,186.5625,48.25,114.0625,166.125,184.375,173.5,182.3125,196.625,123.0625,0,9.875,25.125,12.1875,4.4375,27.8125,13,0,0,0,0,0,0,0
Pullover,0,32.9375,104,104.75,105.25,49.0625,0,0,79.375,111.375,100.5625,108.25,99.625,0,0,121.0625,94.1875,116.8125,110.25,122.0625,0,0,141.875,94.375,117.75,109.1875,132.9375,2.4375,0,118,109.5625,126.25,128.5625,125.8125,11.3125,0,111.125,105,109.125,109.125,101.25,20.25,0,84,0.3125,0.4375,0.3125,74.875,13.75
Coat,0,0.4375,44.8125,153.75,39.875,0.125,0,0,21.375,209.625,214.5,203.125,5.0625,0,0,56.25,209,200.4375,209.1875,42.8125,0,0,80.6875,214,198.9375,212.6875,78.625,0,0,93.375,215.75,196.9375,207.875,100.5,0,0,26.375,163.5,199.25,162.9375,28.875,0,0,0.375,96.3125,169.375,75.6875,0.25,0
Shirt,0.8125,85.0625,175.875,158.25,175.75,54.4375,0.3125,0.8125,200.5625,228.625,229.0625,227.9375,158.5,0.875,20.25,214.4375,230.75,231.6875,232.3125,204,0.4375,49.25,172.8125,236.1875,234.6875,203.1875,214.875,25.1875,66.8125,159.9375,235.6875,236.3125,227.75,215.5,52.4375,81.75,199.5625,231.9375,238.0625,232.25,214.0625,75,79.375,146.375,174.875,182.125,173.375,148.5,67.75
Dress,0,0,202.4375,207.4375,192.75,0,0,0,25.4375,214.8125,227.125,203.75,17.25,0,0,51.0625,178.3125,227.625,176,49.0625,0,0,51.125,204.5,231.4375,199.625,49.125,0,0,16.25,154.5,230.4375,147.4375,14.8125,0,0,0.375,113.875,230.0625,110.5,0.1875,0,0,0,87.3125,214.75,76.625,0,0
Pullover,0,1.25,80.9375,208.25,85.25,3.4375,0,0,82.9375,233.1875,226.8125,230.5,101.1875,0,0,124.9375,214.375,228.75,221.3125,147.125,0,0,148.25,165.25,233.5,184.0625,153.875,0,0,154.25,187.125,234.0625,226.25,134.1875,0,0,151.4375,46.5625,62.625,60.6875,134.9375,0,0,105.8125,0.1875,0,0.6875,111.3125,0
Shirt,0,5.8125,57.75,92.75,44.6875,13.8125,0,0,65.75,81.5625,69.6875,54.25,48.875,1.125,0,85.5,115.5,62.5,50.5,82.375,9.25,0,100.375,111.5,67.375,45.25,82.625,13.4375,0,94.4375,72,71.625,52.5,63.75,12.125,0,72.875,78.25,70.875,56.3125,69.9375,13.0625,0,57.375,54.125,53.5,39,54,10.375
Dress,0,0.125,95.0625,155.3125,67.4375,0.25,0,0,38.9375,167.125,138.75,115,14.625,0,0,72.5625,125.5,134.125,87,63.375,0,0,34.625,118.5,142.625,82.875,24.0625,0,0,0.5625,139.3125,147.3125,112,0.4375,0,0,0.8125,153.375,160.6875,124.375,0.8125,0,0,0.625,151.625,159.8125,136.1875,1.625,0
