label,pixel1,pixel2,pixel3,pixel4,pixel5,pixel6,pixel7,pixel8,pixel9,pixel10,pixel11,pixel12,pixel13,pixel14,pixel15,pixel16,pixel17,pixel18,pixel19,pixel20,pixel21,pixel22,pixel23,pixel24,pixel25,pixel26,pixel27,pixel28,pixel29,pixel30,pixel31,pixel32,pixel33,pixel34,pixel35,pixel36,pixel37,pixel38,pixel39,pixel40,pixel41,pixel42,pixel43,pixel44,pixel45,pixel46,pixel47,pixel48,pixel49
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,4.4375,35.4375,70.875,93.75,79.1875,55.8125,84,91.9375,100.6875,47.75,82.875,89.25,82.125,45.8125,88.375,95.3125,85.9375,59.875,55.6875,27.875,0,0.0625,0,2.5,4.0625,2.625,0,0,0,0,0,0,0,0
Pullover,0.1875,93.4375,194.4375,173.6875,186.875,154.375,0.125,0.375,200.125,204.75,204.375,205.1875,216.5625,51.8125,30.1875,233,218.3125,216.5,218,224.125,110.9375,73,198.625,222.8125,222.75,215,192.3125,154.4375,108.0625,175.9375,222.3125,226.5,217,149,192.125,61.9375,127.625,216.375,228,218.875,159.875,111.6875,0.1875,52.875,113.1875,119.3125,116.25,85.375,0.375
Sandal,0,0,0,0,0.125,16.875,0,0,0,0.25,64.5625,84.3125,194.5625,57.9375,0,0,0.1875,2.375,173.3125,149.6875,15.4375,0,0,0,0.8125,162.375,182.375,181.8125,0.8125,15.1875,0.1875,23.5625,105.625,107,174.3125,37,185.8125,79.25,104.625,0.5625,103,166.125,24.75,40.125,43.375,3.125,0.0625,33.5,52.1875
Trouser,0,0,111.5625,219.25,167.375,0,0,0,0,162.5,248.8125,221.8125,0,0,0,0,143.4375,191,207,0,0,0,0,116.75,143.4375,180.125,0,0,0,0,94.1875,102.5625,167.1875,0,0,0,0,85.6875,67.375,156.375,0,0,0,0,51.375,55.3125,109,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,0.125,1.8125,76.8125,92.4375,0.0625,20.375,48.8125,98.4375,162.8125,199.5625,218.25,195.1875,154.125,66.0625,98.625,123.3125,129.75,125.375,128.25,102.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
T-shirt/top,0,100.375,184.4375,163.6875,184.375,101.5625,0,6.25,232.3125,205.75,152.5625,207.8125,232.125,10.875,22.4375,137.3125,157.9375,113.5625,127.875,148.5,21.75,0,6.9375,204.4375,150.8125,127.875,35.125,0,0,2,228,173.0625,222.6875,26.75,0,0,29.4375,229.4375,227.0625,226.625,51.0625,0,0,34.0625,198.625,206.9375,198.625,43.5,0
Bag,0,0,0,0,0,0,0,23,10.3125,85.9375,94.1875,96.1875,98.4375,31.6875,19.6875,77.5,183.875,178.625,174.625,190.3125,124.875,21.75,108.8125,173.4375,194.1875,196.9375,187.0625,154.625,1.3125,94.9375,105.8125,34.25,30.6875,36.75,72.0625,0.125,28.875,21.8125,0.3125,0.1875,0.8125,32.1875,0,0,0,0,0,0,0
Shirt,0.0625,69.0625,144.9375,150.1875,146.375,76.1875,0.4375,0,133.1875,151.75,157.625,153.875,147.125,0.25,0,180.625,159.3125,170.875,174.0625,188.125,12,5.3125,194,166.1875,184.6875,183.0625,178.5,50.5,23.3125,177.8125,178.25,197.0625,191.25,169.3125,77.4375,7.125,105.5,182.375,200.25,196.8125,127.375,23.1875,0,35.25,171.6875,192.0625,187.1875,62.6875,0.125
Coat,0,20.5,127.4375,211.375,119.1875,17.5625,0,0.125,139.625,207.1875,200.9375,207.625,143.9375,0.1875,0,197.875,213.5,213.5,216.375,219.125,8.25,0.375,237.3125,214.375,221.9375,222.4375,209.8125,23.1875,15.875,223.75,217.3125,225.4375,224.25,225.5,38.5625,24.5,192.625,228.4375,226.875,234.6875,190.0625,52.8125,9.8125,161.8125,0.25,0.0625,0.1875,122.625,39.375
Sandal,0,0,0.25,0.25,48.875,94.375,4.3125,0,0,29.875,94.375,70.9375,120.75,88.9375,0,0,29.5,132.125,146.75,147.3125,177.8125,0,0,0.5625,0.5,26.875,129.3125,170.375,0,0.8125,125,138.875,109,154.8125,152.1875,0.9375,87.25,203.75,142.625,72.625,102.9375,136.25,64.8125,104.9375,115.3125,93.0625,2.75,88.6875,98.375
Ankle boot,0,0,0,0,0,0,0,0,0,0.75,81.3125,158.75,159.0625,103.875,0,0,0.125,99.25,222.375,220.1875,75.6875,0.5625,0.375,30.9375,193.4375,220.625,214.9375,59.6875,86.5625,115.6875,170.8125,203.8125,217.4375,212.5,84.75,86.25,166.125,185.6875,168,162.625,172.25,84.875,0,0,0,0,0,0,0
T-shirt/top,0,6.75,52.1875,138.75,79.8125,10.8125,0,0,90.5625,96,94.4375,96.6875,118.4375,1.6875,0,103.8125,113.25,97.3125,101.5625,140.125,22.875,0,0.1875,124.75,104.4375,121.1875,35.0625,0,0,0,121.375,115.5625,126.875,31.5625,0,0,0,129.875,130,134,35.4375,0,0,0,134.8125,139.5625,138.0625,43.375,0
Ankle boot,0,0,0,0,0,0,0,0,0,0.0625,81.875,111.625,94.5,33.125,0,0,0.5,94.75,175.375,178.4375,84.125,0,0,4.375,133.875,187.25,191.8125,115.375,34.875,57.375,103.375,164.75,194.0625,214.25,167.4375,99.0625,130.75,157.6875,157,142.9375,149.875,117.3125,0,2.6875,7.25,5.125,3.375,17.25,13.4375
Coat,0,17.3125,123.6875,187.1875,118.375,19.5625,0.0625,0.0625,137.75,169.375,175,173.375,140.625,0,0,173.375,166.8125,170.8125,165.125,193.3125,0,0.25,198.5625,170,170.25,163.75,195.875,7.875,15,197.0625,167.125,171.8125,162,196.1875,27.1875,31.4375,176,173.25,172.125,164.4375,184.4375,33.6875,27.75,135.375,176,175.75,162.6875,145.0625,25.9375
T-shirt/top,0,17.4375,151.9375,125.25,153.5625,15.9375,0,0,133.4375,237.4375,241.5,187.5625,117.625,0,0,206.1875,238.4375,240.0625,153.3125,172.875,0,0,35.8125,223.5625,237.375,224.5625,37,0,0,0.5,241.125,238.625,239.375,0.5625,0,0,4.0625,238.375,240,237.5625,3.8125,0,0,3.375,177.5,198.6875,179.1875,3.6875,0
Trouser,0,0,112.625,156.9375,84.0625,0,0,0,0,104.4375,180.875,82.8125,0,0,0,0,90.25,161.0625,65.5,0,0,0,0,78.6875,115,54.9375,0,0,0,0,108.125,109.125,95.125,0,0,0,0,116.3125,120,116.5625,0,0,0,0,102.5,110.125,107.1875,0,0
Pullover,0,21.25,75.0625,70.4375,67.625,33.125,0,0,66.9375,94.125,77.5625,80.9375,76.75,0,0,77.4375,130.625,94.5625,94.6875,113,0,0,106.25,110.6875,98.5625,104.5,113.125,0,0,108,104.25,107.5625,105.75,106.125,0,0,21.875,98.1875,102,96.375,51.9375,0,0,2.875,79.5625,124.625,105.5625,18.125,0
Shirt,0,9.625,67.25,162.4375,87.375,20.75,0.0625,0,84,122.4375,116.3125,116,111,0,0,130.1875,140.4375,119.625,111.9375,165.0625,1.625,0,151.4375,140.75,120.5625,112,168.5625,12.0625,0,156.3125,116.5625,121.625,116.5625,143,18,0,141.6875,105.5,121.6875,119.25,110.5625,22.0625,0,99.8125,88.8125,116.25,103.125,68.625,16.8125
T-shirt/top,0,93.8125,166.25,142.4375,168.5625,92.875,0,0,111.0625,220.5,216.5,222.1875,120.75,0,0,51.75,220.875,220.3125,222.0625,51.5,0,0,37,226.5625,220.8125,226.5,36.3125,0,0,41.75,229.25,224.875,228.1875,40.75,0,0,63.5,227.5,226.8125,228.1875,57.25,0,0,59.5625,194.4375,216.5625,181.4375,43.125,0
Sandal,0,0,0.1875,1.9375,58.8125,50.5,0,0,0,0.5625,69.0625,51.875,111.125,0.1875,0,0,0,4.125,52.5625,109.875,0.0625,0,0,0.125,19.875,84.875,211.875,20.5,0,0,38.75,145.875,100.4375,173.75,3.9375,0,0.5,154.375,235,83.5625,68.4375,0,0,83.375,176.1875,147.9375,0.25,43.125,0
Pullover,0,0.3125,73,169,79.625,0.5625,0,0,41.0625,169.25,162.125,157.75,38.75,0,0,87.75,184.875,166.0625,167.5625,86.6875,0,0,108.0625,151.1875,153,122.9375,113.3125,0,0,118.4375,139.8125,158.625,115.4375,129.5,0,0,115.625,172.25,169.625,141.9375,126.8125,0,0,97,108.375,104.25,93.375,100.875,0
Pullover,0,38.5,138.4375,152,152.5625,65.125,0.0625,0,134.0625,186.625,183.375,186.25,181.5,0,0,159.75,199.0625,191.0625,191.9375,213.125,0,0,181.625,179.6875,193.5,198.5,205,7.5,0,173.3125,175.25,194.75,204.9375,161,21.4375,0,143.6875,175.9375,197.9375,201.6875,142.0625,23.1875,0,120.75,55.6875,60.8125,60.25,110.1875,21.5
Pullover,0.0625,3.75,107,188.4375,104.1875,2.4375,0,0.125,193.875,228.75,227.4375,230.1875,183.375,0.375,10.375,234.25,228.125,229,229.625,237.1875,9.75,44.5,183.5,235.25,230.4375,236.1875,187.125,48.4375,66.875,130.1875,235.0625,229.25,237.0625,128.25,76.4375,89.6875,172,223.375,221.4375,231.1875,172.5,92.25,77.25,92.125,0.125,0.0625,0.75,87.375,82.4375
Sandal,0,0,0,0,0,0,0,0,0,31,35.5,56.375,67.625,63.375,0,0,18,0.375,8,115.625,88.125,0,0,16.5,0.625,29.75,99.125,62.875,1,29.875,52.625,5,70.5,2.75,44.375,67.625,113.75,82.25,88.4375,4.875,2.625,61.5,0,13.25,40.25,10.5,0.25,0.375,24.875
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0625,58.25,65.8125,21.5625,43.875,16.5625,34.3125,72.8125,105,140.6875,146.9375,134,61.8125,117.6875,140.0625,167.625,195.125,198.1875,125.5625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bag,0,0.0625,18.625,86.625,25.625,0.0625,0,0,1.125,86.875,0.375,104.8125,1.125,0,15.0625,63,35.875,14.625,91.0625,67.5625,11.75,182.875,215.4375,206.125,197.9375,189.25,210.125,182.3125,199.6875,203.8125,209.875,217.3125,162.625,172.4375,201,197.0625,218.6875,213.9375,201.625,220.375,217.3125,206.625,70.5625,92.6875,102.3125,96.6875,105.0625,103.625,80.4375
Shirt,15.25,104.6875,103.625,107.8125,110.125,109.4375,7.8125,52.5625,161.3125,167.125,155.625,157.8125,157.8125,47.125,101.5625,153.375,166.5625,143.5,161.875,162.375,107.5,93.0625,139.6875,160.25,146.9375,160.75,146.5625,100,0.9375,111.625,153.875,154.6875,164.8125,106.0625,0.1875,1,118.375,156,162.8125,168.3125,115.5625,0.125,1.125,113.25,142.125,148.3125,152.25,108.5,1.125
Dress,0,0,118.9375,168.25,116.0625,0,0,0,0,112.0625,180,113.0625,0,0,0,0,103.1875,173.5,114.0625,0,0,0,0,117.875,177.5625,129.6875,0,0,0,0,132.9375,182.6875,143.5,0,0,0,0,145,188.5625,162.1875,0,0,0,0,115.25,155.25,142.3125,0,0
T-shirt/top,0,109.5,105.9375,55.375,106.5625,109.5,0,74.875,212.5625,224.8125,206.875,204,215.0625,71.875,13.8125,217.0625,205.8125,221.875,217.0625,200.75,12.0625,0.3125,165.1875,216,215.375,207.25,164.875,0.3125,0.5625,153.75,214.4375,220.8125,207.375,152,0.4375,0.8125,161.75,227.1875,210.5,211.5625,160.125,0.75,0.6875,147.625,203.5625,186.75,203.875,150.25,0.4375
Ankle boot,0,0,0,1.5625,2.25,3.375,3.625,0,0,0.125,20.8125,25.875,18.1875,20.375,0,0,1.375,59,128.4375,162.5,91.625,0,0,0.625,92.8125,154.1875,148,106.3125,13.0625,22.6875,58.9375,132.375,149.375,134,124.625,117.75,152.5,156,179.6875,194.8125,195.125,184.6875,1.4375,30.5625,38.1875,23.875,9.125,40.4375,23.8125
Pullover,0.25,23.25,67.8125,115.8125,104.125,38.0625,0.375,0.5,90.3125,60.3125,125.4375,76.5625,109,38.625,1.25,124.4375,93.5,95.4375,108.25,165.625,73.4375,17.375,115.5,107,109.125,131.5625,121.125,89.6875,31.8125,96.1875,107.875,109.8125,117.5,98.8125,104.0625,35.5,98.125,96.125,104.8125,116.6875,97.625,111.0625,24.875,79.875,81,88.3125,92.3125,77.25,84.8125
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.25,36.8125,48.0625,51.625,0,0,0.125,14.0625,147.9375,192.5625,68.25,0.125,0.4375,14.6875,72.0625,162.8125,178.5625,92.3125,63.6875,71.5625,80.1875,95.4375,110.75,127.0625,118.75,7.9375,53.375,72.0625,71.6875,56.5,84.5,71.625,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,7.8125,88.75,96.25,29.25,91.5625,32.1875,57.875,104.1875,127.9375,163.5,168.8125,156.5,58.875,76.9375,79.0625,76.6875,61.6875,65.6875,73.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Coat,0,11.8125,96.375,191.875,131.3125,41.375,0.1875,0,87.4375,168.8125,175.375,148.3125,144.4375,0,0,118.1875,197.375,171.75,164.875,186.25,0,0,143.5,213.625,185.25,165.8125,202.375,7.3125,0,149.125,176.625,196.8125,182.0625,172.375,18.125,0,143.625,179.0625,202.75,183.5625,162.75,26.3125,0,141.1875,105.0625,142.25,115.8125,128.9375,34.0625
Sneaker,0,0,0,0,0,0,0,0,0,0,0.125,3.125,1.75,0,0,0,0,23.4375,159.125,190.1875,90.5625,1.5,0.875,54,164.4375,201.9375,205.25,128.3125,49.875,97.375,162.6875,177.3125,176.875,161.8125,125.125,9.8125,19.5,35.0625,32.75,32.3125,25.9375,44.9375,0,0,0,0,0,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,26.75,122.625,42.1875,5.5,48.625,46.0625,130.0625,204.75,182.9375,201.125,183.3125,142.6875,6.375,4.75,4.1875,8,8,7.9375,10.125,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,0.375,49.1875,18.75,0.5,0,0,0,18.125,188.5,198.3125,102.1875,0.625,1.1875,23.375,129.875,217.125,206.625,126.0625,100.4375,120.8125,142.8125,195,202.0625,199.6875,164.5625,37.9375,102.5,131.125,117.1875,79.125,148.375,121.1875,0,0,0,0,0,0,0
T-shirt/top,0.0625,31.3125,98.125,140.875,122,78.1875,0.75,7,58.5625,41.5,93.375,77.8125,142,36.375,0.0625,20.25,66.3125,73.1875,108.3125,64.5,6.5,0,0.1875,60.25,72.6875,114.9375,17.625,0,0,3.6875,61.5,73.875,108.3125,33.25,0,0,20.875,66.625,85.1875,106.8125,66,0.1875,0,31.75,67.125,87.6875,87.375,73.375,0.125
Sandal,0,0,0,0,0,0,0,0,0,0,0.5625,0.375,39.5,10.75,0,0,0.3125,38.75,88,46,0.9375,0.0625,2.25,7.9375,0.5625,29.375,83.1875,44.875,29.5625,44.0625,69.1875,76.25,69.0625,146.125,32.75,19.125,50.625,57.9375,8.1875,0.375,94.75,59.5,0,0,0,0,0,0,0
T-shirt/top,0.1875,80.9375,150.9375,147.625,162.375,89.6875,2.5,56.375,198.75,190.1875,204.875,183.6875,187.5625,78.0625,96.1875,204.625,204.0625,182.8125,190.4375,201.9375,122.25,0.5625,112.125,198.125,187.6875,191.3125,117.1875,2.25,0.6875,109.375,201.75,202.3125,187.875,101,0.4375,0.875,112.875,220.9375,186.1875,210.9375,96.875,0.3125,0.8125,88.875,192.6875,210.5,183.6875,88.375,0.5
Pullover,0,0.8125,66.25,144.9375,128.0625,0.0625,0,0,42.625,165.4375,185.6875,179.75,83.8125,0.0625,0,110.5625,171.875,171,172.5625,152.625,0,0,136.0625,173.25,170.8125,168.5625,180.625,0,0,149.125,175.0625,171.75,169.8125,195.125,9.125,0,154.625,168.4375,176.1875,177,178.375,28.9375,0,121.25,148.125,171.5625,173.875,115,21.1875
T-shirt/top,0,46.3125,161.5,128.0625,166.75,97,0,0,48.375,174.375,166.8125,165.1875,100.0625,0,0,21.9375,193.5625,185.75,184.0625,89.5,0,0,8.3125,190.1875,198.5625,188.8125,70.875,0,0,23.5625,194.5,212.4375,190.75,78.75,0,0,51.875,195.8125,225.25,190.875,99.1875,0,0,49.9375,184.3125,224.0625,177.25,87.75,0
Shirt,0,40.0625,147.125,163.625,139.9375,64.4375,0,0,37.3125,181.4375,186.1875,151.4375,67.0625,0,0,1.375,175.875,172.875,152.75,29.8125,0,0,12,180.3125,178.3125,153.4375,11.625,0,0,43.3125,183.9375,185.5625,152.375,32.375,0,0,53.375,179.1875,193.5,157.0625,49.3125,0,0,21.0625,131.875,192.4375,131.3125,29.9375,0
T-shirt/top,2.5,44.0625,50.75,72.0625,69.0625,34.125,0.0625,19.9375,58.5625,78.875,44,48.125,61.875,4.75,23.625,65.75,96.3125,88.9375,83.9375,79.9375,11.8125,23.9375,60.25,81.0625,102.25,155.875,72.25,18.5625,24.25,62.3125,83.1875,153.625,173.5,68.3125,22.125,0,25.75,56.75,54.75,45.6875,24.75,3.5625,0,12.375,12.25,14.8125,12.25,9.4375,0
Bag,0,0,0,0,0,0,0,58.75,93.0625,92.875,89.4375,91.5,91.6875,64.0625,146.6875,196.5625,188.875,190.0625,184.25,184.9375,149.5,165.8125,205.75,200.9375,201.875,198.6875,198.75,158.1875,165.5625,208.75,212.75,196.125,203.4375,200.3125,153.1875,105.5,198.0625,200.25,150.5625,103.4375,101.4375,63.0625,0,0,0,0,0,0,0
Trouser,0,0,72.6875,154.875,127.8125,0,0,0,0,95.125,176.5625,162.3125,0,0,0,0,76.125,158.375,151.75,0,0,0,0,48.8125,141.4375,130.4375,0,0,0,0,39.3125,107.625,114.9375,0,0,0,0,37,98.875,105.9375,0,0,0,0,27.5,99.8125,102.8125,0,0
Bag,0,0,0.25,20.5625,2.625,0.125,0,0,0.6875,39.0625,30.9375,57.125,1.875,0.375,8.5625,96.3125,105.375,50,106.5,109,39.0625,59.0625,193.6875,177.3125,170.8125,166.6875,184.375,98.9375,113.5625,197.5625,204.1875,205.9375,195.0625,187.0625,134,135.125,198.375,210,213.5,212.75,200.5,165.875,50.375,95.375,64.125,52.125,51.625,51.3125,28.25
Sneaker,0,0,0,0,0,0,0,0,0,0,0.0625,12.25,0.0625,0.25,0,0,8,79.875,178.5,29.1875,63.75,9.5,55.5625,118.1875,149.375,188.9375,177.8125,116.6875,95.8125,93.1875,109.1875,123,102.4375,98.125,84.0625,8.25,36.4375,49.125,52.125,50.75,44.25,26.8125,0,0,0,0,0,0,0
Dress,0,0,32.9375,0.6875,35.1875,0,0,0,0,24.25,86.1875,21.875,0,0,0,0,25.625,53,30.75,0,0,0,0,35.625,81.3125,43.75,0,0,0,0,64.5625,78.8125,70.0625,0,0,0,0,69.4375,72.3125,67.625,0,0,0,0,67.0625,92.125,62.5625,0,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5,88.125,124.0625,40.75,43.8125,34.8125,84.1875,160.625,183.875,179.4375,184.8125,104.5,84.4375,127.1875,135.8125,133.5625,123.8125,150.5625,100.0625,0,4.8125,12.0625,9.25,15.9375,13.8125,6.375,0,0,0,0,0,0,0
Bag,0,0,0,0,0,0,0,0.0625,4.125,47.8125,50.0625,48.1875,43.4375,4.625,5.8125,104.125,111.3125,115.4375,124,139.0625,107.4375,92.4375,136.125,120.875,127,130.875,136.8125,135.25,15.75,134.0625,129.25,128.4375,121,126.3125,123.8125,0.0625,91.625,121.375,109.1875,81.625,71.5,46.875,0,0,0,0,0,0,0
Dress,0,7.625,137.75,180.1875,139,8.75,0,0,56.1875,196,166.0625,198.1875,64.5625,0,0,87.5625,207.375,167.6875,208.0625,101.4375,0,0,102.1875,209,206.3125,217.9375,111.875,0,0,100.375,217.5,214.6875,216.5625,126.5,0,0,29.25,218.0625,214.75,218.875,39.25,0,0,26.6875,191.6875,214.9375,201.0625,33.3125,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.125,120.0625,92.1875,22.1875,51.375,7.4375,46,132.4375,160.3125,163.5,197.5625,171.3125,117.125,152.0625,136.5,142.9375,133.0625,135.875,95.3125,0,10.0625,18.375,17,13.875,18.4375,19.125,0,0,0,0,0,0,0
Dress,0,0.0625,42.125,140.75,66.8125,0.0625,0,0,6.25,91.9375,95.1875,101.4375,18.375,0,0,14.3125,76.8125,97.6875,79.625,46.125,0,0,18.5625,89.875,86.8125,84.5,59.75,0,0,9.375,73.5,89,82.3125,28.75,0,0,0.25,49.9375,88.125,84.75,0.25,0,0,0.125,43.125,53.3125,67,0.0625,0
T-shirt/top,0,0.4375,105.1875,132.5625,151.5,59.875,0,0,24.875,183.9375,167.9375,176.1875,122.1875,0,0,62.1875,181,185.75,149.25,0.4375,0,0,95.875,170.75,177,98.1875,0.5625,0,0,138.625,178.5,178.0625,114.4375,0.5,0,0,149.25,185.875,180.25,134.9375,0.6875,0,0,123.625,151.875,164.625,135.375,1.0625,0
T-shirt/top,0.0625,37.6875,76.6875,89.8125,84.25,44.625,0,5.6875,77.6875,79.8125,119.6875,74.3125,70.3125,7.5625,0,25.375,147.6875,83.0625,98.3125,22.0625,0,0,24.875,80.5,72.8125,69.8125,11.1875,0,0,27,62.4375,45.6875,47.8125,14.4375,0,0,30.375,64.625,49.375,49.0625,18.25,0,0,16.75,78.8125,76.0625,54,12.875,0
Dress,0,0,58.6875,30.3125,39.75,0,0,0,0,69.375,83.4375,37.75,0,0,0,0,77.3125,100.9375,35.6875,0,0,0,0,124,101.5625,66.3125,0,0,0,0,134.1875,76.4375,70,0,0,0,0,151.375,79.625,76.0625,0,0,0,0,137.9375,79.8125,81.8125,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0,31.6875,149.8125,167.375,79.1875,0,0,0.1875,106.5,221.5625,228.875,126.3125,0.6875,0.3125,46,213.5625,227.5625,228.3125,182.875,136.1875,190.25,220.1875,225.8125,228.8125,218.5625,181,27.25,103.875,133.25,110.3125,62.8125,127.3125,92,0,0,0,0,0,0,0
Shirt,0.125,7.3125,47.8125,154.3125,62.4375,3.8125,0,0.125,104.5625,128.3125,122.6875,126.4375,101.9375,0,0,163.375,144.75,107.8125,130.75,133.375,4.3125,7.375,162.8125,142.625,145.4375,134.875,147,15.875,23.125,124.125,151.375,123.1875,133.5625,111.125,27.625,37.5,103.625,162.375,121.9375,153.5625,88.5,33.125,13.9375,49.5625,117,122.4375,133.25,47.25,9
Ankle boot,0,0,0,0,0,0,0,0,0,0,9.5,95.625,87.3125,69.125,0,0,0.25,92,203.5,211,97.625,0.1875,0.0625,72.3125,194.25,217.375,216.375,120.9375,84.125,118.375,169.1875,205.9375,216,202.375,161.625,133.6875,205.6875,220.25,222.75,223.0625,220.1875,172.8125,0.125,0.625,23,26,23.75,31.625,14.6875
Bag,0,0,15.6875,73.1875,25.8125,0,0,0,0,63.4375,0.9375,67.4375,0.125,0,0,0,35.3125,0,37.875,0,0,0,11.125,41.1875,14.3125,51.25,13.8125,0,0,23.5625,41.8125,38.75,71.3125,34.8125,0,0,32.8125,45.5625,44.625,83.4375,64.6875,0,0,49.0625,67.1875,67.875,76.6875,71.375,0
Sandal,0,0,0,0,0,0,0,0,0,0.25,0.625,2.875,74.375,16.9375,0.0625,0.125,19.25,75.9375,129.5625,43.6875,31.625,0.5625,24.75,123.0625,150.875,161.375,168.3125,143.375,79.25,129.5,153.5,173.6875,138.6875,128.1875,131.5625,60.625,139.3125,151.5625,122.1875,4.625,82.875,90.375,0,0,0,0,0,0,0
Trouser,0,0,94.75,156.3125,136.1875,0,0,0,0,127.75,167.0625,162.9375,0,0,0,0,111.125,132.875,144.5,0,0,0,0,94,84.5,130.125,0,0,0,0,90.4375,46.625,128.4375,0,0,0,0,88.875,35.875,124.9375,0,0,0,0,88.8125,24.25,113.1875,0,0
Dress,0,0.125,56.4375,82.1875,69.875,0.6875,0,0,0.75,84.1875,125.75,99.375,0.6875,0,0,0.3125,103.875,112.625,109.5,0.75,0,0,0.25,106.9375,135,115.0625,0.625,0,0,0.875,132.5,112.875,134.375,13.0625,0,0,19.5,130.125,117.25,136.5,53.375,0,0,41.25,101.5,110.5,119.125,58.875,0
Trouser,0,0,126.25,205.3125,129.625,0,0,0,0,146.25,210.25,153.5625,0,0,0,0,136.1875,148.125,140.125,0,0,0,0,136.625,126.625,120.6875,0,0,0,0,121.5625,112.3125,106,0,0,0,0,112.125,104,100.6875,0,0,0,0,105.75,93.875,92.5625,0,0
Pullover,0.0625,14.875,49.5625,87.8125,55.8125,16.4375,0.0625,0,44.125,33.875,73.1875,35.6875,53.1875,0.125,0,71.1875,70.625,70.625,77.3125,100.375,4.8125,2.5625,85.8125,51.75,66.5625,69.8125,115.25,16.0625,7.0625,86.25,65,76.25,74.8125,90,26.375,12.0625,75.125,89.75,91.875,90.5625,97.125,30.125,13.6875,61.5625,13.6875,16.375,17.1875,67.75,30.75
Ankle boot,0,0,0.0625,11,85.6875,125.25,87.5625,0,0,0.75,49.25,178.1875,201.3125,124.8125,0,0.0625,11.125,141.1875,200.125,211.625,103.75,0.5625,14.375,124.75,198.3125,201.5,208.1875,131.5625,101.1875,153.75,188.4375,194.9375,211.1875,213.25,156.625,29.625,63.3125,68.25,56.8125,30.4375,17.1875,15.5,14,19.25,19.8125,19.375,18.1875,19.9375,17.3125
Bag,0,0,0.6875,57.125,3.0625,0,0,0,0,1.3125,66.125,32.4375,0,0,0,9.3125,92.25,109.625,116.1875,31.3125,0,0,138.125,190,170.5,184.875,178.125,0,0,147.125,196.25,205.0625,211.375,191.5625,0,0,143.3125,199.9375,210.1875,213.875,201.5625,0,0,104.8125,195.75,197.3125,199.4375,177.875,0
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0625,13.4375,86.0625,60.8125,0,15.4375,56.875,113.75,198.1875,211,225.75,217.8125,184.875,8.9375,52.125,87.6875,83.5625,74.625,66.5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dress,0,0,43.5,111.8125,114.75,0,0,0,0,55,161.4375,124.625,0,0,0,0,69.6875,176.25,126.3125,0,0,0,0,105.1875,176.3125,139.125,0,0,0,0,134,173.3125,123.875,1.125,0,0,0,123.9375,126.375,197.5625,5.0625,0,0,0,133.75,146.1875,200.0625,22.3125,0
Shirt,0,14.5,52.375,139.125,80.1875,21.625,0.0625,0,47.5,60.25,75,60.5625,67.6875,0,0,79.75,117.9375,103.125,84.25,113,0.125,0,91.6875,87.125,65.375,55.25,141.5625,9.1875,0,137.4375,80.0625,92.375,90.1875,126.0625,16.4375,0,141.5625,103.875,95.8125,105.125,128.75,23.0625,0,72,22.625,45.75,34.625,58.5625,10.625
Sneaker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1875,25.625,103.75,103.3125,13.75,45.6875,0.3125,70.1875,161.8125,140.6875,205.1875,218.9375,148.625,150.5625,180.25,201.125,192.75,197.75,207.5,174.5,8.25,42.5,49.375,47.8125,44.5,41.6875,28.5,0,0,0,0,0,0,0
Dress,0,0,52.5625,148.125,57.75,0.4375,0,0,0.8125,96.625,81.6875,98.3125,17,0,0,12.375,112,90.75,121.3125,31.125,0,0,20.0625,108.75,91.9375,104.375,48.5625,0,0,19.3125,109.4375,89.5,102.5,59.25,0,0,5.4375,78.75,95.5,92.6875,14.125,0,0,0,60.25,98.5,92,0,0
Ankle boot,0,0,0,0,0,0,0,0,0,0.1875,0.3125,40.125,39.5,32.1875,0,0.0625,1.125,111.625,194.9375,223.1875,141.1875,0.6875,24.25,127.6875,191.875,217.0625,194.6875,175.5625,150.375,176.5,199.5,219.9375,220.875,224,180.1875,34.9375,101.875,118,114.5,81.8125,122.75,95.8125,0,0,0,0,0,0,0
